est.E_PC1,est.Spatial,est.beta,E_PC1,Spatial,BD
0.019543061,2.298170333,0.007304071,,,
0.102274202,2.298170333,0.007345317,,,
0.185005343,2.298170333,0.007386797,,,
0.267736485,2.298170333,0.00742851,,,
0.350467626,2.298170333,0.00747046,,,
0.433198768,2.298170333,0.007512646,,,
0.515929909,2.298170333,0.00755507,,,
0.598661051,2.298170333,0.007597734,,,
0.681392192,2.298170333,0.007640639,,,
0.764123333,2.298170333,0.007683787,,,
0.846854475,2.298170333,0.007727177,,,
0.929585616,2.298170333,0.007770813,,,
1.012316758,2.298170333,0.007814696,,,
1.095047899,2.298170333,0.007858826,,,
1.17777904,2.298170333,0.007903205,,,
1.260510182,2.298170333,0.007947835,,,
1.343241323,2.298170333,0.007992717,,,
1.425972465,2.298170333,0.008037852,,,
1.508703606,2.298170333,0.008083243,,,
1.591434747,2.298170333,0.008128889,,,
1.674165889,2.298170333,0.008174794,,,
1.75689703,2.298170333,0.008220957,,,
1.839628172,2.298170333,0.008267382,,,
1.922359313,2.298170333,0.008314068,,,
2.005090455,2.298170333,0.008361018,,,
2.087821596,2.298170333,0.008408234,,,
2.170552737,2.298170333,0.008455715,,,
2.253283879,2.298170333,0.008503465,,,
2.33601502,2.298170333,0.008551485,,,
2.418746162,2.298170333,0.008599776,,,
2.501477303,2.298170333,0.008648339,,,
2.584208444,2.298170333,0.008697177,,,
2.666939586,2.298170333,0.008746291,,,
2.749670727,2.298170333,0.008795682,,,
2.832401869,2.298170333,0.008845352,,,
2.91513301,2.298170333,0.008895302,,,
2.997864152,2.298170333,0.008945534,,,
3.080595293,2.298170333,0.00899605,,,
3.163326434,2.298170333,0.009046852,,,
3.246057576,2.298170333,0.00909794,,,
3.328788717,2.298170333,0.009149316,,,
3.411519859,2.298170333,0.009200983,,,
3.494251,2.298170333,0.009252942,,,
-4.696132,2.393072667,0.005181972,,,
-4.613400859,2.393072667,0.005212524,,,
-4.530669717,2.393072667,0.005243256,,,
-4.447938576,2.393072667,0.005274169,,,
-4.365207434,2.393072667,0.005305264,,,
-4.282476293,2.393072667,0.005336543,,,
-4.199745152,2.393072667,0.005368006,,,
-4.11701401,2.393072667,0.005399655,,,
-4.034282869,2.393072667,0.00543149,,,
-3.951551727,2.393072667,0.005463513,,,
-3.868820586,2.393072667,0.005495725,,,
-3.786089444,2.393072667,0.005528126,,,
-3.703358303,2.393072667,0.005560719,,,
-3.620627162,2.393072667,0.005593504,,,
-3.53789602,2.393072667,0.005626482,,,
-3.455164879,2.393072667,0.005659655,,,
-3.372433737,2.393072667,0.005693023,,,
-3.289702596,2.393072667,0.005726588,,,
-3.206971455,2.393072667,0.00576035,,,
-3.124240313,2.393072667,0.005794312,,,
-3.041509172,2.393072667,0.005828474,,,
-2.95877803,2.393072667,0.005862838,,,
-2.876046889,2.393072667,0.005897404,,,
-2.793315747,2.393072667,0.005932174,,,
-2.710584606,2.393072667,0.005967148,,,
-2.627853465,2.393072667,0.00600233,,,
-2.545122323,2.393072667,0.006037718,,,
-2.462391182,2.393072667,0.006073315,,,
-2.37966004,2.393072667,0.006109122,,,
-2.296928899,2.393072667,0.00614514,,,
-2.214197758,2.393072667,0.006181371,,,
-2.131466616,2.393072667,0.006217815,,,
-2.048735475,2.393072667,0.006254474,,,
-1.966004333,2.393072667,0.006291349,,,
-1.883273192,2.393072667,0.006328441,,,
-1.800542051,2.393072667,0.006365752,,,
-1.717810909,2.393072667,0.006403284,,,
-1.635079768,2.393072667,0.006441036,,,
-1.552348626,2.393072667,0.006479011,,,
-1.469617485,2.393072667,0.00651721,,,
-1.386886343,2.393072667,0.006555634,,,
-1.304155202,2.393072667,0.006594285,,,
-1.221424061,2.393072667,0.006633163,,,
-1.138692919,2.393072667,0.006672271,,,
-1.055961778,2.393072667,0.006711609,,,
-0.973230636,2.393072667,0.006751179,,,
-0.890499495,2.393072667,0.006790983,,,
-0.807768354,2.393072667,0.006831021,,,
-0.725037212,2.393072667,0.006871295,,,
-0.642306071,2.393072667,0.006911807,,,
-0.559574929,2.393072667,0.006952558,,,
-0.476843788,2.393072667,0.006993549,,,
-0.394112646,2.393072667,0.007034781,,,
-0.311381505,2.393072667,0.007076257,,,
-0.228650364,2.393072667,0.007117977,,,
-0.145919222,2.393072667,0.007159943,,,
-0.063188081,2.393072667,0.007202156,,,
0.019543061,2.393072667,0.007244619,,,
0.102274202,2.393072667,0.007287332,,,
0.185005343,2.393072667,0.007330296,,,
0.267736485,2.393072667,0.007373514,,,
0.350467626,2.393072667,0.007416987,,,
0.433198768,2.393072667,0.007460716,,,
0.515929909,2.393072667,0.007504703,,,
0.598661051,2.393072667,0.007548949,,,
0.681392192,2.393072667,0.007593456,,,
0.764123333,2.393072667,0.007638225,,,
0.846854475,2.393072667,0.007683258,,,
0.929585616,2.393072667,0.007728557,,,
1.012316758,2.393072667,0.007774123,,,
1.095047899,2.393072667,0.007819958,,,
1.17777904,2.393072667,0.007866063,,,
1.260510182,2.393072667,0.007912439,,,
1.343241323,2.393072667,0.007959089,,,
1.425972465,2.393072667,0.008006015,,,
1.508703606,2.393072667,0.008053216,,,
1.591434747,2.393072667,0.008100696,,,
1.674165889,2.393072667,0.008148456,,,
1.75689703,2.393072667,0.008196498,,,
1.839628172,2.393072667,0.008244823,,,
1.922359313,2.393072667,0.008293433,,,
2.005090455,2.393072667,0.008342329,,,
2.087821596,2.393072667,0.008391514,,,
2.170552737,2.393072667,0.008440988,,,
2.253283879,2.393072667,0.008490755,,,
2.33601502,2.393072667,0.008540814,,,
2.418746162,2.393072667,0.008591169,,,
2.501477303,2.393072667,0.008641821,,,
2.584208444,2.393072667,0.008692771,,,
2.666939586,2.393072667,0.008744022,,,
2.749670727,2.393072667,0.008795575,,,
2.832401869,2.393072667,0.008847432,,,
2.91513301,2.393072667,0.008899594,,,
2.997864152,2.393072667,0.008952064,,,
3.080595293,2.393072667,0.009004844,,,
3.163326434,2.393072667,0.009057935,,,
3.246057576,2.393072667,0.009111338,,,
3.328788717,2.393072667,0.009165057,,,
3.411519859,2.393072667,0.009219092,,,
3.494251,2.393072667,0.009273446,,,
-4.696132,2.487975,0.005067852,,,
-4.613400859,2.487975,0.005098992,,,
-4.530669717,2.487975,0.005130323,,,
-4.447938576,2.487975,0.005161847,,,
-4.365207434,2.487975,0.005193564,,,
-4.282476293,2.487975,0.005225476,,,
-4.199745152,2.487975,0.005257585,,,
-4.11701401,2.487975,0.00528989,,,
-4.034282869,2.487975,0.005322394,,,
-3.951551727,2.487975,0.005355098,,,
-3.868820586,2.487975,0.005388003,,,
-3.786089444,2.487975,0.00542111,,,
-3.703358303,2.487975,0.00545442,,,
-3.620627162,2.487975,0.005487935,,,
-3.53789602,2.487975,0.005521656,,,
-3.455164879,2.487975,0.005555585,,,
-3.372433737,2.487975,0.005589721,,,
-3.289702596,2.487975,0.005624068,,,
-3.206971455,2.487975,0.005658625,,,
-3.124240313,2.487975,0.005693395,,,
-3.041509172,2.487975,0.005728379,,,
-2.95877803,2.487975,0.005763577,,,
-2.876046889,2.487975,0.005798992,,,
-2.793315747,2.487975,0.005834624,,,
-2.710584606,2.487975,0.005870475,,,
-2.627853465,2.487975,0.005906547,,,
-2.545122323,2.487975,0.00594284,,,
-2.462391182,2.487975,0.005979356,,,
-2.37966004,2.487975,0.006016097,,,
-2.296928899,2.487975,0.006053063,,,
-2.214197758,2.487975,0.006090257,,,
-2.131466616,2.487975,0.006127679,,,
-2.048735475,2.487975,0.006165331,,,
-1.966004333,2.487975,0.006203214,,,
-1.883273192,2.487975,0.00624133,,,
-1.800542051,2.487975,0.006279681,,,
-1.717810909,2.487975,0.006318267,,,
-1.635079768,2.487975,0.00635709,,,
-1.552348626,2.487975,0.006396151,,,
-1.469617485,2.487975,0.006435453,,,
-1.386886343,2.487975,0.006474996,,,
-1.304155202,2.487975,0.006514782,,,
-1.221424061,2.487975,0.006554813,,,
-1.138692919,2.487975,0.006595089,,,
-1.055961778,2.487975,0.006635613,,,
-0.973230636,2.487975,0.006676386,,,
-0.890499495,2.487975,0.00671741,,,
-0.807768354,2.487975,0.006758685,,,
-0.725037212,2.487975,0.006800215,,,
-0.642306071,2.487975,0.006841999,,,
-0.559574929,2.487975,0.00688404,,,
-0.476843788,2.487975,0.00692634,,,
-0.394112646,2.487975,0.006968899,,,
-0.311381505,2.487975,0.00701172,,,
-0.228650364,2.487975,0.007054804,,,
-0.145919222,2.487975,0.007098153,,,
-0.063188081,2.487975,0.007141768,,,
0.019543061,2.487975,0.007185651,,,
0.102274202,2.487975,0.007229804,,,
0.185005343,2.487975,0.007274228,,,
0.267736485,2.487975,0.007318925,,,
0.350467626,2.487975,0.007363896,,,
0.433198768,2.487975,0.007409144,,,
0.515929909,2.487975,0.00745467,,,
0.598661051,2.487975,0.007500476,,,
0.681392192,2.487975,0.007546563,,,
0.764123333,2.487975,0.007592934,,,
0.846854475,2.487975,0.007639589,,,
0.929585616,2.487975,0.007686531,,,
1.012316758,2.487975,0.007733762,,,
1.095047899,2.487975,0.007781282,,,
1.17777904,2.487975,0.007829095,,,
1.260510182,2.487975,0.007877201,,,
1.343241323,2.487975,0.007925603,,,
1.425972465,2.487975,0.007974303,,,
1.508703606,2.487975,0.008023302,,,
1.591434747,2.487975,0.008072601,,,
1.674165889,2.487975,0.008122204,,,
1.75689703,2.487975,0.008172112,,,
1.839628172,2.487975,0.008222326,,,
1.922359313,2.487975,0.008272848,,,
2.005090455,2.487975,0.008323681,,,
2.087821596,2.487975,0.008374827,,,
2.170552737,2.487975,0.008426287,,,
2.253283879,2.487975,0.008478063,,,
2.33601502,2.487975,0.008530157,,,
2.418746162,2.487975,0.008582571,,,
2.501477303,2.487975,0.008635307,,,
2.584208444,2.487975,0.008688367,,,
2.666939586,2.487975,0.008741754,,,
2.749670727,2.487975,0.008795468,,,
2.832401869,2.487975,0.008849512,,,
2.91513301,2.487975,0.008903889,,,
2.997864152,2.487975,0.0089586,,,
3.080595293,2.487975,0.009013646,,,
3.163326434,2.487975,0.009069031,,,
3.246057576,2.487975,0.009124757,,,
3.328788717,2.487975,0.009180824,,,
3.411519859,2.487975,0.009237237,,,
3.494251,2.487975,0.009293995,,,
-4.696132,2.582877333,0.004956245,,,
-4.613400859,2.582877333,0.004987933,,,
-4.530669717,2.582877333,0.005019823,,,
-4.447938576,2.582877333,0.005051917,,,
-4.365207434,2.582877333,0.005084216,,,
-4.282476293,2.582877333,0.005116721,,,
-4.199745152,2.582877333,0.005149434,,,
-4.11701401,2.582877333,0.005182357,,,
-4.034282869,2.582877333,0.00521549,,,
-3.951551727,2.582877333,0.005248835,,,
-3.868820586,2.582877333,0.005282393,,,
-3.786089444,2.582877333,0.005316165,,,
-3.703358303,2.582877333,0.005350154,,,
-3.620627162,2.582877333,0.005384359,,,
-3.53789602,2.582877333,0.005418784,,,
-3.455164879,2.582877333,0.005453428,,,
-3.372433737,2.582877333,0.005488294,,,
-3.289702596,2.582877333,0.005523383,,,
-3.206971455,2.582877333,0.005558697,,,
-3.124240313,2.582877333,0.005594236,,,
-3.041509172,2.582877333,0.005630002,,,
-2.95877803,2.582877333,0.005665997,,,
-2.876046889,2.582877333,0.005702222,,,
-2.793315747,2.582877333,0.005738679,,,
-2.710584606,2.582877333,0.005775369,,,
-2.627853465,2.582877333,0.005812293,,,
-2.545122323,2.582877333,0.005849453,,,
-2.462391182,2.582877333,0.005886851,,,
-2.37966004,2.582877333,0.005924488,,,
-2.296928899,2.582877333,0.005962366,,,
-2.214197758,2.582877333,0.006000486,,,
-2.131466616,2.582877333,0.00603885,,,
-2.048735475,2.582877333,0.006077459,,,
-1.966004333,2.582877333,0.006116314,,,
-1.883273192,2.582877333,0.006155418,,,
-1.800542051,2.582877333,0.006194773,,,
-1.717810909,2.582877333,0.006234378,,,
-1.635079768,2.582877333,0.006274237,,,
-1.552348626,2.582877333,0.006314351,,,
-1.469617485,2.582877333,0.006354721,,,
-1.386886343,2.582877333,0.00639535,,,
-1.304155202,2.582877333,0.006436238,,,
-1.221424061,2.582877333,0.006477387,,,
-1.138692919,2.582877333,0.0065188,,,
-1.055961778,2.582877333,0.006560478,,,
-0.973230636,2.582877333,0.006602421,,,
-0.890499495,2.582877333,0.006644633,,,
-0.807768354,2.582877333,0.006687115,,,
-0.725037212,2.582877333,0.006729869,,,
-0.642306071,2.582877333,0.006772896,,,
-0.559574929,2.582877333,0.006816198,,,
-0.476843788,2.582877333,0.006859777,,,
-0.394112646,2.582877333,0.006903634,,,
-0.311381505,2.582877333,0.006947772,,,
-0.228650364,2.582877333,0.006992192,,,
-0.145919222,2.582877333,0.007036896,,,
-0.063188081,2.582877333,0.007081886,,,
0.019543061,2.582877333,0.007127163,,,
0.102274202,2.582877333,0.00717273,,,
0.185005343,2.582877333,0.007218588,,,
0.267736485,2.582877333,0.00726474,,,
0.350467626,2.582877333,0.007311186,,,
0.433198768,2.582877333,0.00735793,,,
0.515929909,2.582877333,0.007404972,,,
0.598661051,2.582877333,0.007452315,,,
0.681392192,2.582877333,0.007499961,,,
0.764123333,2.582877333,0.007547911,,,
0.846854475,2.582877333,0.007596168,,,
0.929585616,2.582877333,0.007644734,,,
1.012316758,2.582877333,0.00769361,,,
1.095047899,2.582877333,0.007742798,,,
1.17777904,2.582877333,0.007792301,,,
1.260510182,2.582877333,0.00784212,,,
1.343241323,2.582877333,0.007892258,,,
1.425972465,2.582877333,0.007942717,,,
1.508703606,2.582877333,0.007993498,,,
1.591434747,2.582877333,0.008044604,,,
1.674165889,2.582877333,0.008096036,,,
1.75689703,2.582877333,0.008147798,,,
1.839628172,2.582877333,0.00819989,,,
1.922359313,2.582877333,0.008252315,,,
2.005090455,2.582877333,0.008305076,,,
2.087821596,2.582877333,0.008358173,,,
2.170552737,2.582877333,0.008411611,,,
2.253283879,2.582877333,0.00846539,,,
2.33601502,2.582877333,0.008519512,,,
2.418746162,2.582877333,0.008573981,,,
2.501477303,2.582877333,0.008628798,,,
2.584208444,2.582877333,0.008683966,,,
2.666939586,2.582877333,0.008739486,,,
2.749670727,2.582877333,0.008795361,,,
2.832401869,2.582877333,0.008851594,,,
2.91513301,2.582877333,0.008908186,,,
2.997864152,2.582877333,0.008965139,,,
3.080595293,2.582877333,0.009022457,,,
3.163326434,2.582877333,0.009080142,,,
3.246057576,2.582877333,0.009138195,,,
3.328788717,2.582877333,0.009196619,,,
3.411519859,2.582877333,0.009255417,,,
3.494251,2.582877333,0.009314591,,,
-4.696132,2.677779667,0.004847097,,,
-4.613400859,2.677779667,0.004879293,,,
-4.530669717,2.677779667,0.004911702,,,
-4.447938576,2.677779667,0.004944327,,,
-4.365207434,2.677779667,0.004977169,,,
-4.282476293,2.677779667,0.005010229,,,
-4.199745152,2.677779667,0.005043509,,,
-4.11701401,2.677779667,0.005077009,,,
-4.034282869,2.677779667,0.005110733,,,
-3.951551727,2.677779667,0.00514468,,,
-3.868820586,2.677779667,0.005178852,,,
-3.786089444,2.677779667,0.005213252,,,
-3.703358303,2.677779667,0.00524788,,,
-3.620627162,2.677779667,0.005282738,,,
-3.53789602,2.677779667,0.005317828,,,
-3.455164879,2.677779667,0.005353151,,,
-3.372433737,2.677779667,0.005388708,,,
-3.289702596,2.677779667,0.005424501,,,
-3.206971455,2.677779667,0.005460533,,,
-3.124240313,2.677779667,0.005496803,,,
-3.041509172,2.677779667,0.005533315,,,
-2.95877803,2.677779667,0.005570069,,,
-2.876046889,2.677779667,0.005607067,,,
-2.793315747,2.677779667,0.005644311,,,
-2.710584606,2.677779667,0.005681802,,,
-2.627853465,2.677779667,0.005719543,,,
-2.545122323,2.677779667,0.005757534,,,
-2.462391182,2.677779667,0.005795777,,,
-2.37966004,2.677779667,0.005834275,,,
-2.296928899,2.677779667,0.005873028,,,
-2.214197758,2.677779667,0.005912038,,,
-2.131466616,2.677779667,0.005951308,,,
-2.048735475,2.677779667,0.005990839,,,
-1.966004333,2.677779667,0.006030632,,,
-1.883273192,2.677779667,0.006070689,,,
-1.800542051,2.677779667,0.006111013,,,
-1.717810909,2.677779667,0.006151604,,,
-1.635079768,2.677779667,0.006192465,,,
-1.552348626,2.677779667,0.006233597,,,
-1.469617485,2.677779667,0.006275003,,,
-1.386886343,2.677779667,0.006316683,,,
-1.304155202,2.677779667,0.006358641,,,
-1.221424061,2.677779667,0.006400877,,,
-1.138692919,2.677779667,0.006443394,,,
-1.055961778,2.677779667,0.006486193,,,
-0.973230636,2.677779667,0.006529276,,,
-0.890499495,2.677779667,0.006572646,,,
-0.807768354,2.677779667,0.006616303,,,
-0.725037212,2.677779667,0.006660251,,,
-0.642306071,2.677779667,0.006704491,,,
-0.559574929,2.677779667,0.006749024,,,
-0.476843788,2.677779667,0.006793853,,,
-0.394112646,2.677779667,0.00683898,,,
-0.311381505,2.677779667,0.006884407,,,
-0.228650364,2.677779667,0.006930135,,,
-0.145919222,2.677779667,0.006976167,,,
-0.063188081,2.677779667,0.007022505,,,
0.019543061,2.677779667,0.007069151,,,
0.102274202,2.677779667,0.007116107,,,
0.185005343,2.677779667,0.007163374,,,
0.267736485,2.677779667,0.007210956,,,
0.350467626,2.677779667,0.007258853,,,
0.433198768,2.677779667,0.007307069,,,
0.515929909,2.677779667,0.007355605,,,
0.598661051,2.677779667,0.007404463,,,
0.681392192,2.677779667,0.007453646,,,
0.764123333,2.677779667,0.007503155,,,
0.846854475,2.677779667,0.007552994,,,
0.929585616,2.677779667,0.007603163,,,
1.012316758,2.677779667,0.007653666,,,
1.095047899,2.677779667,0.007704504,,,
1.17777904,2.677779667,0.00775568,,,
1.260510182,2.677779667,0.007807196,,,
1.343241323,2.677779667,0.007859053,,,
1.425972465,2.677779667,0.007911256,,,
1.508703606,2.677779667,0.007963805,,,
1.591434747,2.677779667,0.008016703,,,
1.674165889,2.677779667,0.008069953,,,
1.75689703,2.677779667,0.008123556,,,
1.839628172,2.677779667,0.008177515,,,
1.922359313,2.677779667,0.008231833,,,
2.005090455,2.677779667,0.008286511,,,
2.087821596,2.677779667,0.008341553,,,
2.170552737,2.677779667,0.00839696,,,
2.253283879,2.677779667,0.008452736,,,
2.33601502,2.677779667,0.008508881,,,
2.418746162,2.677779667,0.0085654,,,
2.501477303,2.677779667,0.008622294,,,
2.584208444,2.677779667,0.008679566,,,
2.666939586,2.677779667,0.008737219,,,
2.749670727,2.677779667,0.008795254,,,
2.832401869,2.677779667,0.008853675,,,
2.91513301,2.677779667,0.008912484,,,
2.997864152,2.677779667,0.008971684,,,
3.080595293,2.677779667,0.009031277,,,
3.163326434,2.677779667,0.009091265,,,
3.246057576,2.677779667,0.009151652,,,
3.328788717,2.677779667,0.009212441,,,
3.411519859,2.677779667,0.009273633,,,
3.494251,2.677779667,0.009335231,,,
-4.696132,2.772682,0.004740351,,,
-4.613400859,2.772682,0.004773019,,,
-4.530669717,2.772682,0.004805911,,,
-4.447938576,2.772682,0.00483903,,,
-4.365207434,2.772682,0.004872377,,,
-4.282476293,2.772682,0.004905954,,,
-4.199745152,2.772682,0.004939762,,,
-4.11701401,2.772682,0.004973804,,,
-4.034282869,2.772682,0.005008079,,,
-3.951551727,2.772682,0.005042592,,,
-3.868820586,2.772682,0.005077342,,,
-3.786089444,2.772682,0.005112331,,,
-3.703358303,2.772682,0.005147562,,,
-3.620627162,2.772682,0.005183035,,,
-3.53789602,2.772682,0.005218753,,,
-3.455164879,2.772682,0.005254717,,,
-3.372433737,2.772682,0.005290928,,,
-3.289702596,2.772682,0.00532739,,,
-3.206971455,2.772682,0.005364102,,,
-3.124240313,2.772682,0.005401068,,,
-3.041509172,2.772682,0.005438288,,,
-2.95877803,2.772682,0.005475765,,,
-2.876046889,2.772682,0.0055135,,,
-2.793315747,2.772682,0.005551495,,,
-2.710584606,2.772682,0.005589752,,,
-2.627853465,2.772682,0.005628273,,,
-2.545122323,2.772682,0.005667059,,,
-2.462391182,2.772682,0.005706112,,,
-2.37966004,2.772682,0.005745435,,,
-2.296928899,2.772682,0.005785028,,,
-2.214197758,2.772682,0.005824895,,,
-2.131466616,2.772682,0.005865036,,,
-2.048735475,2.772682,0.005905453,,,
-1.966004333,2.772682,0.005946149,,,
-1.883273192,2.772682,0.005987126,,,
-1.800542051,2.772682,0.006028385,,,
-1.717810909,2.772682,0.006069928,,,
-1.635079768,2.772682,0.006111758,,,
-1.552348626,2.772682,0.006153876,,,
-1.469617485,2.772682,0.006196284,,,
-1.386886343,2.772682,0.006238985,,,
-1.304155202,2.772682,0.006281979,,,
-1.221424061,2.772682,0.00632527,,,
-1.138692919,2.772682,0.006368859,,,
-1.055961778,2.772682,0.006412749,,,
-0.973230636,2.772682,0.006456941,,,
-0.890499495,2.772682,0.006501438,,,
-0.807768354,2.772682,0.006546241,,,
-0.725037212,2.772682,0.006591353,,,
-0.642306071,2.772682,0.006636776,,,
-0.559574929,2.772682,0.006682512,,,
-0.476843788,2.772682,0.006728563,,,
-0.394112646,2.772682,0.006774932,,,
-0.311381505,2.772682,0.00682162,,,
-0.228650364,2.772682,0.00686863,,,
-0.145919222,2.772682,0.006915963,,,
-0.063188081,2.772682,0.006963623,,,
0.019543061,2.772682,0.007011612,,,
0.102274202,2.772682,0.007059931,,,
0.185005343,2.772682,0.007108583,,,
0.267736485,2.772682,0.00715757,,,
0.350467626,2.772682,0.007206895,,,
0.433198768,2.772682,0.00725656,,,
0.515929909,2.772682,0.007306567,,,
0.598661051,2.772682,0.007356918,,,
0.681392192,2.772682,0.007407617,,,
0.764123333,2.772682,0.007458665,,,
0.846854475,2.772682,0.007510065,,,
0.929585616,2.772682,0.007561819,,,
1.012316758,2.772682,0.00761393,,,
1.095047899,2.772682,0.007666399,,,
1.17777904,2.772682,0.007719231,,,
1.260510182,2.772682,0.007772426,,,
1.343241323,2.772682,0.007825988,,,
1.425972465,2.772682,0.007879919,,,
1.508703606,2.772682,0.007934222,,,
1.591434747,2.772682,0.007988899,,,
1.674165889,2.772682,0.008043953,,,
1.75689703,2.772682,0.008099386,,,
1.839628172,2.772682,0.008155202,,,
1.922359313,2.772682,0.008211401,,,
2.005090455,2.772682,0.008267989,,,
2.087821596,2.772682,0.008324966,,,
2.170552737,2.772682,0.008382336,,,
2.253283879,2.772682,0.008440101,,,
2.33601502,2.772682,0.008498264,,,
2.418746162,2.772682,0.008556828,,,
2.501477303,2.772682,0.008615795,,,
2.584208444,2.772682,0.008675169,,,
2.666939586,2.772682,0.008734952,,,
2.749670727,2.772682,0.008795148,,,
2.832401869,2.772682,0.008855757,,,
2.91513301,2.772682,0.008916785,,,
2.997864152,2.772682,0.008978233,,,
3.080595293,2.772682,0.009040105,,,
3.163326434,2.772682,0.009102403,,,
3.246057576,2.772682,0.00916513,,,
3.328788717,2.772682,0.00922829,,,
3.411519859,2.772682,0.009291885,,,
3.494251,2.772682,0.009355918,,,
-4.696132,2.867584333,0.004635957,,,
-4.613400859,2.867584333,0.004669059,,,
-4.530669717,2.867584333,0.004702398,,,
-4.447938576,2.867584333,0.004735974,,,
-4.365207434,2.867584333,0.004769791,,,
-4.282476293,2.867584333,0.004803849,,,
-4.199745152,2.867584333,0.00483815,,,
-4.11701401,2.867584333,0.004872696,,,
-4.034282869,2.867584333,0.004907488,,,
-3.951551727,2.867584333,0.004942529,,,
-3.868820586,2.867584333,0.00497782,,,
-3.786089444,2.867584333,0.005013364,,,
-3.703358303,2.867584333,0.005049161,,,
-3.620627162,2.867584333,0.005085213,,,
-3.53789602,2.867584333,0.005121523,,,
-3.455164879,2.867584333,0.005158093,,,
-3.372433737,2.867584333,0.005194923,,,
-3.289702596,2.867584333,0.005232017,,,
-3.206971455,2.867584333,0.005269375,,,
-3.124240313,2.867584333,0.005307,,,
-3.041509172,2.867584333,0.005344894,,,
-2.95877803,2.867584333,0.005383058,,,
-2.876046889,2.867584333,0.005421495,,,
-2.793315747,2.867584333,0.005460206,,,
-2.710584606,2.867584333,0.005499193,,,
-2.627853465,2.867584333,0.005538459,,,
-2.545122323,2.867584333,0.005578006,,,
-2.462391182,2.867584333,0.005617834,,,
-2.37966004,2.867584333,0.005657948,,,
-2.296928899,2.867584333,0.005698347,,,
-2.214197758,2.867584333,0.005739035,,,
-2.131466616,2.867584333,0.005780014,,,
-2.048735475,2.867584333,0.005821285,,,
-1.966004333,2.867584333,0.005862851,,,
-1.883273192,2.867584333,0.005904713,,,
-1.800542051,2.867584333,0.005946875,,,
-1.717810909,2.867584333,0.005989337,,,
-1.635079768,2.867584333,0.006032103,,,
-1.552348626,2.867584333,0.006075174,,,
-1.469617485,2.867584333,0.006118553,,,
-1.386886343,2.867584333,0.006162242,,,
-1.304155202,2.867584333,0.006206242,,,
-1.221424061,2.867584333,0.006250556,,,
-1.138692919,2.867584333,0.006295187,,,
-1.055961778,2.867584333,0.006340137,,,
-0.973230636,2.867584333,0.006385408,,,
-0.890499495,2.867584333,0.006431002,,,
-0.807768354,2.867584333,0.006476921,,,
-0.725037212,2.867584333,0.006523168,,,
-0.642306071,2.867584333,0.006569746,,,
-0.559574929,2.867584333,0.006616656,,,
-0.476843788,2.867584333,0.006663901,,,
-0.394112646,2.867584333,0.006711483,,,
-0.311381505,2.867584333,0.006759405,,,
-0.228650364,2.867584333,0.00680767,,,
-0.145919222,2.867584333,0.006856279,,,
-0.063188081,2.867584333,0.006905235,,,
0.019543061,2.867584333,0.00695454,,,
0.102274202,2.867584333,0.007004198,,,
0.185005343,2.867584333,0.00705421,,,
0.267736485,2.867584333,0.007104579,,,
0.350467626,2.867584333,0.007155308,,,
0.433198768,2.867584333,0.0072064,,,
0.515929909,2.867584333,0.007257856,,,
0.598661051,2.867584333,0.007309679,,,
0.681392192,2.867584333,0.007361872,,,
0.764123333,2.867584333,0.007414439,,,
0.846854475,2.867584333,0.00746738,,,
0.929585616,2.867584333,0.007520699,,,
1.012316758,2.867584333,0.0075744,,,
1.095047899,2.867584333,0.007628483,,,
1.17777904,2.867584333,0.007682953,,,
1.260510182,2.867584333,0.007737812,,,
1.343241323,2.867584333,0.007793062,,,
1.425972465,2.867584333,0.007848707,,,
1.508703606,2.867584333,0.00790475,,,
1.591434747,2.867584333,0.007961192,,,
1.674165889,2.867584333,0.008018037,,,
1.75689703,2.867584333,0.008075289,,,
1.839628172,2.867584333,0.008132949,,,
1.922359313,2.867584333,0.008191021,,,
2.005090455,2.867584333,0.008249507,,,
2.087821596,2.867584333,0.008308411,,,
2.170552737,2.867584333,0.008367736,,,
2.253283879,2.867584333,0.008427484,,,
2.33601502,2.867584333,0.008487659,,,
2.418746162,2.867584333,0.008548264,,,
2.501477303,2.867584333,0.008609301,,,
2.584208444,2.867584333,0.008670774,,,
2.666939586,2.867584333,0.008732687,,,
2.749670727,2.867584333,0.008795041,,,
2.832401869,2.867584333,0.00885784,,,
2.91513301,2.867584333,0.008921088,,,
2.997864152,2.867584333,0.008984787,,,
3.080595293,2.867584333,0.009048942,,,
3.163326434,2.867584333,0.009113554,,,
3.246057576,2.867584333,0.009178628,,,
3.328788717,2.867584333,0.009244166,,,
3.411519859,2.867584333,0.009310172,,,
3.494251,2.867584333,0.00937665,,,
-4.696132,2.962486667,0.004533862,,,
-4.613400859,2.962486667,0.004567364,,,
-4.530669717,2.962486667,0.004601114,,,
-4.447938576,2.962486667,0.004635114,,,
-4.365207434,2.962486667,0.004669365,,,
-4.282476293,2.962486667,0.004703869,,,
-4.199745152,2.962486667,0.004738627,,,
-4.11701401,2.962486667,0.004773643,,,
-4.034282869,2.962486667,0.004808917,,,
-3.951551727,2.962486667,0.004844452,,,
-3.868820586,2.962486667,0.00488025,,,
-3.786089444,2.962486667,0.004916312,,,
-3.703358303,2.962486667,0.004952641,,,
-3.620627162,2.962486667,0.004989238,,,
-3.53789602,2.962486667,0.005026106,,,
