est.Com.Size.Gradient,est.E_PC1,est.beta,Com.Size.Gradient,E_PC1,BD
8.841997515,-0.228650364,0.008467261,,,
8.903648727,-0.228650364,0.008446822,,,
8.965299939,-0.228650364,0.008426433,,,
9.026951152,-0.228650364,0.008406092,,,
9.088602364,-0.228650364,0.008385801,,,
9.150253576,-0.228650364,0.008365559,,,
9.211904788,-0.228650364,0.008345366,,,
9.273556,-0.228650364,0.008325221,,,
3.170086,-0.145919222,0.010517679,,,
3.231737212,-0.145919222,0.010492583,,,
3.293388424,-0.145919222,0.010467546,,,
3.355039636,-0.145919222,0.01044257,,,
3.416690848,-0.145919222,0.010417653,,,
3.478342061,-0.145919222,0.010392795,,,
3.539993273,-0.145919222,0.010367997,,,
3.601644485,-0.145919222,0.010343257,,,
3.663295697,-0.145919222,0.010318577,,,
3.724946909,-0.145919222,0.010293956,,,
3.786598121,-0.145919222,0.010269394,,,
3.848249333,-0.145919222,0.01024489,,,
3.909900545,-0.145919222,0.010220444,,,
3.971551758,-0.145919222,0.010196057,,,
4.03320297,-0.145919222,0.010171728,,,
4.094854182,-0.145919222,0.010147458,,,
4.156505394,-0.145919222,0.010123245,,,
4.218156606,-0.145919222,0.01009909,,,
4.279807818,-0.145919222,0.010074992,,,
4.34145903,-0.145919222,0.010050952,,,
4.403110242,-0.145919222,0.010026969,,,
4.464761455,-0.145919222,0.010003044,,,
4.526412667,-0.145919222,0.009979176,,,
4.588063879,-0.145919222,0.009955364,,,
4.649715091,-0.145919222,0.00993161,,,
4.711366303,-0.145919222,0.009907912,,,
4.773017515,-0.145919222,0.00988427,,,
4.834668727,-0.145919222,0.009860686,,,
4.896319939,-0.145919222,0.009837157,,,
4.957971152,-0.145919222,0.009813684,,,
5.019622364,-0.145919222,0.009790268,,,
5.081273576,-0.145919222,0.009766907,,,
5.142924788,-0.145919222,0.009743602,,,
5.204576,-0.145919222,0.009720353,,,
5.266227212,-0.145919222,0.009697159,,,
5.327878424,-0.145919222,0.009674021,,,
5.389529636,-0.145919222,0.009650938,,,
5.451180848,-0.145919222,0.009627909,,,
5.512832061,-0.145919222,0.009604936,,,
5.574483273,-0.145919222,0.009582018,,,
5.636134485,-0.145919222,0.009559154,,,
5.697785697,-0.145919222,0.009536345,,,
5.759436909,-0.145919222,0.00951359,,,
5.821088121,-0.145919222,0.00949089,,,
5.882739333,-0.145919222,0.009468243,,,
5.944390545,-0.145919222,0.009445651,,,
6.006041758,-0.145919222,0.009423113,,,
6.06769297,-0.145919222,0.009400628,,,
6.129344182,-0.145919222,0.009378197,,,
6.190995394,-0.145919222,0.00935582,,,
6.252646606,-0.145919222,0.009333496,,,
6.314297818,-0.145919222,0.009311225,,,
6.37594903,-0.145919222,0.009289008,,,
6.437600242,-0.145919222,0.009266843,,,
6.499251455,-0.145919222,0.009244732,,,
6.560902667,-0.145919222,0.009222673,,,
6.622553879,-0.145919222,0.009200666,,,
6.684205091,-0.145919222,0.009178713,,,
6.745856303,-0.145919222,0.009156811,,,
6.807507515,-0.145919222,0.009134962,,,
6.869158727,-0.145919222,0.009113165,,,
6.930809939,-0.145919222,0.00909142,,,
6.992461152,-0.145919222,0.009069727,,,
7.054112364,-0.145919222,0.009048086,,,
7.115763576,-0.145919222,0.009026496,,,
7.177414788,-0.145919222,0.009004958,,,
7.239066,-0.145919222,0.008983471,,,
7.300717212,-0.145919222,0.008962035,,,
7.362368424,-0.145919222,0.008940651,,,
7.424019636,-0.145919222,0.008919318,,,
7.485670848,-0.145919222,0.008898035,,,
7.547322061,-0.145919222,0.008876804,,,
7.608973273,-0.145919222,0.008855623,,,
7.670624485,-0.145919222,0.008834492,,,
7.732275697,-0.145919222,0.008813412,,,
7.793926909,-0.145919222,0.008792382,,,
7.855578121,-0.145919222,0.008771403,,,
7.917229333,-0.145919222,0.008750473,,,
7.978880545,-0.145919222,0.008729594,,,
8.040531758,-0.145919222,0.008708764,,,
8.10218297,-0.145919222,0.008687984,,,
8.163834182,-0.145919222,0.008667254,,,
8.225485394,-0.145919222,0.008646573,,,
8.287136606,-0.145919222,0.008625941,,,
8.348787818,-0.145919222,0.008605358,,,
8.41043903,-0.145919222,0.008584825,,,
8.472090242,-0.145919222,0.008564341,,,
8.533741455,-0.145919222,0.008543905,,,
8.595392667,-0.145919222,0.008523519,,,
8.657043879,-0.145919222,0.008503181,,,
8.718695091,-0.145919222,0.008482891,,,
8.780346303,-0.145919222,0.00846265,,,
8.841997515,-0.145919222,0.008442457,,,
8.903648727,-0.145919222,0.008422313,,,
8.965299939,-0.145919222,0.008402216,,,
9.026951152,-0.145919222,0.008382168,,,
9.088602364,-0.145919222,0.008362167,,,
9.150253576,-0.145919222,0.008342214,,,
9.211904788,-0.145919222,0.008322308,,,
9.273556,-0.145919222,0.008302451,,,
3.170086,-0.063188081,0.010460057,,,
3.231737212,-0.063188081,0.010435389,,,
3.293388424,-0.063188081,0.010410779,,,
3.355039636,-0.063188081,0.010386226,,,
3.416690848,-0.063188081,0.010361732,,,
3.478342061,-0.063188081,0.010337296,,,
3.539993273,-0.063188081,0.010312917,,,
3.601644485,-0.063188081,0.010288595,,,
3.663295697,-0.063188081,0.010264331,,,
3.724946909,-0.063188081,0.010240124,,,
3.786598121,-0.063188081,0.010215974,,,
3.848249333,-0.063188081,0.010191882,,,
3.909900545,-0.063188081,0.010167846,,,
3.971551758,-0.063188081,0.010143866,,,
4.03320297,-0.063188081,0.010119944,,,
4.094854182,-0.063188081,0.010096077,,,
4.156505394,-0.063188081,0.010072267,,,
4.218156606,-0.063188081,0.010048513,,,
4.279807818,-0.063188081,0.010024815,,,
4.34145903,-0.063188081,0.010001173,,,
4.403110242,-0.063188081,0.009977587,,,
4.464761455,-0.063188081,0.009954057,,,
4.526412667,-0.063188081,0.009930581,,,
4.588063879,-0.063188081,0.009907162,,,
4.649715091,-0.063188081,0.009883797,,,
4.711366303,-0.063188081,0.009860488,,,
4.773017515,-0.063188081,0.009837233,,,
4.834668727,-0.063188081,0.009814034,,,
4.896319939,-0.063188081,0.009790889,,,
4.957971152,-0.063188081,0.009767798,,,
5.019622364,-0.063188081,0.009744763,,,
5.081273576,-0.063188081,0.009721781,,,
5.142924788,-0.063188081,0.009698854,,,
5.204576,-0.063188081,0.00967598,,,
5.266227212,-0.063188081,0.009653161,,,
5.327878424,-0.063188081,0.009630396,,,
5.389529636,-0.063188081,0.009607684,,,
5.451180848,-0.063188081,0.009585026,,,
5.512832061,-0.063188081,0.009562421,,,
5.574483273,-0.063188081,0.009539869,,,
5.636134485,-0.063188081,0.009517371,,,
5.697785697,-0.063188081,0.009494926,,,
5.759436909,-0.063188081,0.009472533,,,
5.821088121,-0.063188081,0.009450194,,,
5.882739333,-0.063188081,0.009427907,,,
5.944390545,-0.063188081,0.009405673,,,
6.006041758,-0.063188081,0.009383491,,,
6.06769297,-0.063188081,0.009361361,,,
6.129344182,-0.063188081,0.009339284,,,
6.190995394,-0.063188081,0.009317259,,,
6.252646606,-0.063188081,0.009295285,,,
6.314297818,-0.063188081,0.009273364,,,
6.37594903,-0.063188081,0.009251494,,,
6.437600242,-0.063188081,0.009229676,,,
6.499251455,-0.063188081,0.009207909,,,
6.560902667,-0.063188081,0.009186194,,,
6.622553879,-0.063188081,0.009164529,,,
6.684205091,-0.063188081,0.009142916,,,
6.745856303,-0.063188081,0.009121354,,,
6.807507515,-0.063188081,0.009099843,,,
6.869158727,-0.063188081,0.009078382,,,
6.930809939,-0.063188081,0.009056972,,,
6.992461152,-0.063188081,0.009035613,,,
7.054112364,-0.063188081,0.009014304,,,
7.115763576,-0.063188081,0.008993045,,,
7.177414788,-0.063188081,0.008971836,,,
7.239066,-0.063188081,0.008950677,,,
7.300717212,-0.063188081,0.008929569,,,
7.362368424,-0.063188081,0.008908509,,,
7.424019636,-0.063188081,0.0088875,,,
7.485670848,-0.063188081,0.00886654,,,
7.547322061,-0.063188081,0.00884563,,,
7.608973273,-0.063188081,0.008824769,,,
7.670624485,-0.063188081,0.008803957,,,
7.732275697,-0.063188081,0.008783194,,,
7.793926909,-0.063188081,0.00876248,,,
7.855578121,-0.063188081,0.008741815,,,
7.917229333,-0.063188081,0.008721199,,,
7.978880545,-0.063188081,0.008700632,,,
8.040531758,-0.063188081,0.008680112,,,
8.10218297,-0.063188081,0.008659642,,,
8.163834182,-0.063188081,0.008639219,,,
8.225485394,-0.063188081,0.008618845,,,
8.287136606,-0.063188081,0.008598519,,,
8.348787818,-0.063188081,0.008578241,,,
8.41043903,-0.063188081,0.00855801,,,
8.472090242,-0.063188081,0.008537827,,,
8.533741455,-0.063188081,0.008517692,,,
8.595392667,-0.063188081,0.008497604,,,
8.657043879,-0.063188081,0.008477564,,,
8.718695091,-0.063188081,0.008457571,,,
8.780346303,-0.063188081,0.008437625,,,
8.841997515,-0.063188081,0.008417726,,,
8.903648727,-0.063188081,0.008397874,,,
8.965299939,-0.063188081,0.008378069,,,
9.026951152,-0.063188081,0.008358311,,,
9.088602364,-0.063188081,0.008338599,,,
9.150253576,-0.063188081,0.008318934,,,
9.211904788,-0.063188081,0.008299315,,,
9.273556,-0.063188081,0.008279742,,,
3.170086,0.019543061,0.010402751,,,
3.231737212,0.019543061,0.010378507,,,
3.293388424,0.019543061,0.010354319,,,
3.355039636,0.019543061,0.010330187,,,
3.416690848,0.019543061,0.010306112,,,
3.478342061,0.019543061,0.010282092,,,
3.539993273,0.019543061,0.010258129,,,
3.601644485,0.019543061,0.010234222,,,
3.663295697,0.019543061,0.01021037,,,
3.724946909,0.019543061,0.010186574,,,
3.786598121,0.019543061,0.010162833,,,
3.848249333,0.019543061,0.010139148,,,
3.909900545,0.019543061,0.010115518,,,
3.971551758,0.019543061,0.010091943,,,
4.03320297,0.019543061,0.010068422,,,
4.094854182,0.019543061,0.010044957,,,
4.156505394,0.019543061,0.010021546,,,
4.218156606,0.019543061,0.00999819,,,
4.279807818,0.019543061,0.009974889,,,
4.34145903,0.019543061,0.009951641,,,
4.403110242,0.019543061,0.009928448,,,
4.464761455,0.019543061,0.009905309,,,
4.526412667,0.019543061,0.009882224,,,
4.588063879,0.019543061,0.009859193,,,
4.649715091,0.019543061,0.009836215,,,
4.711366303,0.019543061,0.009813291,,,
4.773017515,0.019543061,0.00979042,,,
4.834668727,0.019543061,0.009767603,,,
4.896319939,0.019543061,0.009744838,,,
4.957971152,0.019543061,0.009722127,,,
5.019622364,0.019543061,0.009699469,,,
5.081273576,0.019543061,0.009676863,,,
5.142924788,0.019543061,0.009654311,,,
5.204576,0.019543061,0.00963181,,,
5.266227212,0.019543061,0.009609363,,,
5.327878424,0.019543061,0.009586967,,,
5.389529636,0.019543061,0.009564624,,,
5.451180848,0.019543061,0.009542333,,,
5.512832061,0.019543061,0.009520094,,,
5.574483273,0.019543061,0.009497906,,,
5.636134485,0.019543061,0.00947577,,,
5.697785697,0.019543061,0.009453686,,,
5.759436909,0.019543061,0.009431654,,,
5.821088121,0.019543061,0.009409672,,,
5.882739333,0.019543061,0.009387742,,,
5.944390545,0.019543061,0.009365863,,,
6.006041758,0.019543061,0.009344035,,,
6.06769297,0.019543061,0.009322258,,,
6.129344182,0.019543061,0.009300532,,,
6.190995394,0.019543061,0.009278856,,,
6.252646606,0.019543061,0.009257231,,,
6.314297818,0.019543061,0.009235656,,,
6.37594903,0.019543061,0.009214132,,,
6.437600242,0.019543061,0.009192658,,,
6.499251455,0.019543061,0.009171233,,,
6.560902667,0.019543061,0.009149859,,,
6.622553879,0.019543061,0.009128534,,,
6.684205091,0.019543061,0.00910726,,,
6.745856303,0.019543061,0.009086034,,,
6.807507515,0.019543061,0.009064858,,,
6.869158727,0.019543061,0.009043732,,,
6.930809939,0.019543061,0.009022655,,,
6.992461152,0.019543061,0.009001627,,,
7.054112364,0.019543061,0.008980648,,,
7.115763576,0.019543061,0.008959718,,,
7.177414788,0.019543061,0.008938836,,,
7.239066,0.019543061,0.008918003,,,
7.300717212,0.019543061,0.008897219,,,
7.362368424,0.019543061,0.008876483,,,
7.424019636,0.019543061,0.008855796,,,
7.485670848,0.019543061,0.008835157,,,
7.547322061,0.019543061,0.008814566,,,
7.608973273,0.019543061,0.008794023,,,
7.670624485,0.019543061,0.008773527,,,
7.732275697,0.019543061,0.00875308,,,
7.793926909,0.019543061,0.00873268,,,
7.855578121,0.019543061,0.008712328,,,
7.917229333,0.019543061,0.008692023,,,
7.978880545,0.019543061,0.008671766,,,
8.040531758,0.019543061,0.008651555,,,
8.10218297,0.019543061,0.008631392,,,
8.163834182,0.019543061,0.008611276,,,
8.225485394,0.019543061,0.008591206,,,
8.287136606,0.019543061,0.008571184,,,
8.348787818,0.019543061,0.008551208,,,
8.41043903,0.019543061,0.008531279,,,
8.472090242,0.019543061,0.008511396,,,
8.533741455,0.019543061,0.008491559,,,
8.595392667,0.019543061,0.008471769,,,
8.657043879,0.019543061,0.008452025,,,
8.718695091,0.019543061,0.008432327,,,
8.780346303,0.019543061,0.008412674,,,
8.841997515,0.019543061,0.008393068,,,
8.903648727,0.019543061,0.008373507,,,
8.965299939,0.019543061,0.008353992,,,
9.026951152,0.019543061,0.008334522,,,
9.088602364,0.019543061,0.008315098,,,
9.150253576,0.019543061,0.008295719,,,
9.211904788,0.019543061,0.008276385,,,
9.273556,0.019543061,0.008257096,,,
3.170086,0.102274202,0.010345759,,,
3.231737212,0.102274202,0.010321935,,,
3.293388424,0.102274202,0.010298165,,,
3.355039636,0.102274202,0.01027445,,,
3.416690848,0.102274202,0.01025079,,,
3.478342061,0.102274202,0.010227184,,,
3.539993273,0.102274202,0.010203633,,,
3.601644485,0.102274202,0.010180136,,,
3.663295697,0.102274202,0.010156693,,,
3.724946909,0.102274202,0.010133303,,,
3.786598121,0.102274202,0.010109968,,,
3.848249333,0.102274202,0.010086687,,,
3.909900545,0.102274202,0.010063459,,,
3.971551758,0.102274202,0.010040284,,,
4.03320297,0.102274202,0.010017163,,,
4.094854182,0.102274202,0.009994096,,,
4.156505394,0.102274202,0.009971081,,,
4.218156606,0.102274202,0.009948119,,,
4.279807818,0.102274202,0.009925211,,,
4.34145903,0.102274202,0.009902355,,,
4.403110242,0.102274202,0.009879551,,,
4.464761455,0.102274202,0.0098568,,,
4.526412667,0.102274202,0.009834102,,,
4.588063879,0.102274202,0.009811456,,,
4.649715091,0.102274202,0.009788862,,,
4.711366303,0.102274202,0.009766319,,,
4.773017515,0.102274202,0.009743829,,,
4.834668727,0.102274202,0.009721391,,,
4.896319939,0.102274202,0.009699004,,,
4.957971152,0.102274202,0.009676669,,,
5.019622364,0.102274202,0.009654386,,,
5.081273576,0.102274202,0.009632153,,,
5.142924788,0.102274202,0.009609972,,,
5.204576,0.102274202,0.009587842,,,
5.266227212,0.102274202,0.009565763,,,
5.327878424,0.102274202,0.009543735,,,
5.389529636,0.102274202,0.009521757,,,
5.451180848,0.102274202,0.00949983,,,
5.512832061,0.102274202,0.009477954,,,
5.574483273,0.102274202,0.009456128,,,
5.636134485,0.102274202,0.009434352,,,
5.697785697,0.102274202,0.009412626,,,
5.759436909,0.102274202,0.00939095,,,
5.821088121,0.102274202,0.009369325,,,
5.882739333,0.102274202,0.009347749,,,
5.944390545,0.102274202,0.009326223,,,
6.006041758,0.102274202,0.009304746,,,
6.06769297,0.102274202,0.009283319,,,
6.129344182,0.102274202,0.009261941,,,
6.190995394,0.102274202,0.009240612,,,
6.252646606,0.102274202,0.009219333,,,
6.314297818,0.102274202,0.009198102,,,
6.37594903,0.102274202,0.009176921,,,
6.437600242,0.102274202,0.009155788,,,
6.499251455,0.102274202,0.009134704,,,
6.560902667,0.102274202,0.009113668,,,
6.622553879,0.102274202,0.009092681,,,
6.684205091,0.102274202,0.009071742,,,
6.745856303,0.102274202,0.009050851,,,
6.807507515,0.102274202,0.009030009,,,
6.869158727,0.102274202,0.009009214,,,
6.930809939,0.102274202,0.008988467,,,
6.992461152,0.102274202,0.008967769,,,
7.054112364,0.102274202,0.008947117,,,
7.115763576,0.102274202,0.008926514,,,
7.177414788,0.102274202,0.008905958,,,
7.239066,0.102274202,0.008885449,,,
7.300717212,0.102274202,0.008864987,,,
7.362368424,0.102274202,0.008844573,,,
7.424019636,0.102274202,0.008824205,,,
7.485670848,0.102274202,0.008803884,,,
7.547322061,0.102274202,0.008783611,,,
7.608973273,0.102274202,0.008763384,,,
7.670624485,0.102274202,0.008743203,,,
7.732275697,0.102274202,0.008723069,,,
7.793926909,0.102274202,0.008702981,,,
7.855578121,0.102274202,0.00868294,,,
7.917229333,0.102274202,0.008662944,,,
7.978880545,0.102274202,0.008642995,,,
8.040531758,0.102274202,0.008623092,,,
8.10218297,0.102274202,0.008603234,,,
8.163834182,0.102274202,0.008583423,,,
8.225485394,0.102274202,0.008563657,,,
8.287136606,0.102274202,0.008543936,,,
8.348787818,0.102274202,0.008524261,,,
8.41043903,0.102274202,0.008504631,,,
8.472090242,0.102274202,0.008485046,,,
8.533741455,0.102274202,0.008465507,,,
8.595392667,0.102274202,0.008446012,,,
8.657043879,0.102274202,0.008426562,,,
8.718695091,0.102274202,0.008407157,,,
8.780346303,0.102274202,0.008387797,,,
8.841997515,0.102274202,0.008368482,,,
8.903648727,0.102274202,0.00834921,,,
8.965299939,0.102274202,0.008329984,,,
9.026951152,0.102274202,0.008310801,,,
9.088602364,0.102274202,0.008291663,,,
9.150253576,0.102274202,0.008272569,,,
9.211904788,0.102274202,0.008253518,,,
9.273556,0.102274202,0.008234512,,,
3.170086,0.185005343,0.010289079,,,
3.231737212,0.185005343,0.010265671,,,
3.293388424,0.185005343,0.010242316,,,
3.355039636,0.185005343,0.010219014,,,
3.416690848,0.185005343,0.010195765,,,
3.478342061,0.185005343,0.010172569,,,
3.539993273,0.185005343,0.010149426,,,
3.601644485,0.185005343,0.010126335,,,
3.663295697,0.185005343,0.010103297,,,
3.724946909,0.185005343,0.010080312,,,
3.786598121,0.185005343,0.010057378,,,
3.848249333,0.185005343,0.010034497,,,
3.909900545,0.185005343,0.010011668,,,
3.971551758,0.185005343,0.009988891,,,
4.03320297,0.185005343,0.009966166,,,
4.094854182,0.185005343,0.009943492,,,
4.156505394,0.185005343,0.00992087,,,
4.218156606,0.185005343,0.009898299,,,
4.279807818,0.185005343,0.00987578,,,
4.34145903,0.185005343,0.009853312,,,
4.403110242,0.185005343,0.009830895,,,
4.464761455,0.185005343,0.009808529,,,
4.526412667,0.185005343,0.009786214,,,
4.588063879,0.185005343,0.00976395,,,
4.649715091,0.185005343,0.009741736,,,
4.711366303,0.185005343,0.009719573,,,
4.773017515,0.185005343,0.00969746,,,
4.834668727,0.185005343,0.009675398,,,
4.896319939,0.185005343,0.009653386,,,
4.957971152,0.185005343,0.009631424,,,
5.019622364,0.185005343,0.009609512,,,
5.081273576,0.185005343,0.00958765,,,
5.142924788,0.185005343,0.009565837,,,
5.204576,0.185005343,0.009544074,,,
5.266227212,0.185005343,0.009522361,,,
5.327878424,0.185005343,0.009500697,,,
5.389529636,0.185005343,0.009479082,,,
5.451180848,0.185005343,0.009457517,,,
5.512832061,0.185005343,0.009436,,,
5.574483273,0.185005343,0.009414533,,,
5.636134485,0.185005343,0.009393114,,,
5.697785697,0.185005343,0.009371744,,,
5.759436909,0.185005343,0.009350423,,,
5.821088121,0.185005343,0.00932915,,,
5.882739333,0.185005343,0.009307926,,,
5.944390545,0.185005343,0.009286749,,,
6.006041758,0.185005343,0.009265622,,,
6.06769297,0.185005343,0.009244542,,,
6.129344182,0.185005343,0.00922351,,,
6.190995394,0.185005343,0.009202526,,,
6.252646606,0.185005343,0.009181589,,,
6.314297818,0.185005343,0.009160701,,,
6.37594903,0.185005343,0.009139859,,,
6.437600242,0.185005343,0.009119066,,,
6.499251455,0.185005343,0.009098319,,,
6.560902667,0.185005343,0.00907762,,,
6.622553879,0.185005343,0.009056968,,,
6.684205091,0.185005343,0.009036363,,,
6.745856303,0.185005343,0.009015804,,,
6.807507515,0.185005343,0.008995293,,,
6.869158727,0.185005343,0.008974828,,,
6.930809939,0.185005343,0.00895441,,,
6.992461152,0.185005343,0.008934038,,,
7.054112364,0.185005343,0.008913712,,,
7.115763576,0.185005343,0.008893433,,,
7.177414788,0.185005343,0.0088732,,,
7.239066,0.185005343,0.008853013,,,
7.300717212,0.185005343,0.008832872,,,
7.362368424,0.185005343,0.008812776,,,
7.424019636,0.185005343,0.008792727,,,
7.485670848,0.185005343,0.008772723,,,
7.547322061,0.185005343,0.008752764,,,
7.608973273,0.185005343,0.008732851,,,
7.670624485,0.185005343,0.008712983,,,
7.732275697,0.185005343,0.008693161,,,
7.793926909,0.185005343,0.008673383,,,
7.855578121,0.185005343,0.008653651,,,
7.917229333,0.185005343,0.008633963,,,
7.978880545,0.185005343,0.00861432,,,
8.040531758,0.185005343,0.008594722,,,
8.10218297,0.185005343,0.008575169,,,
8.163834182,0.185005343,0.00855566,,,
8.225485394,0.185005343,0.008536195,,,
8.287136606,0.185005343,0.008516775,,,
8.348787818,0.185005343,0.008497398,,,
8.41043903,0.185005343,0.008478066,,,
8.472090242,0.185005343,0.008458778,,,
8.533741455,0.185005343,0.008439534,,,
8.595392667,0.185005343,0.008420333,,,
8.657043879,0.185005343,0.008401177,,,
8.718695091,0.185005343,0.008382063,,,
8.780346303,0.185005343,0.008362994,,,
8.841997515,0.185005343,0.008343967,,,
8.903648727,0.185005343,0.008324984,,,
8.965299939,0.185005343,0.008306044,,,
9.026951152,0.185005343,0.008287148,,,
9.088602364,0.185005343,0.008268294,,,
9.150253576,0.185005343,0.008249483,,,
9.211904788,0.185005343,0.008230715,,,
9.273556,0.185005343,0.008211989,,,
3.170086,0.267736485,0.01023271,,,
3.231737212,0.267736485,0.010209714,,,
3.293388424,0.267736485,0.01018677,,,
3.355039636,0.267736485,0.010163877,,,
3.416690848,0.267736485,0.010141036,,,
3.478342061,0.267736485,0.010118246,,,
3.539993273,0.267736485,0.010095507,,,
3.601644485,0.267736485,0.010072819,,,
3.663295697,0.267736485,0.010050183,,,
3.724946909,0.267736485,0.010027597,,,
3.786598121,0.267736485,0.010005062,,,
3.848249333,0.267736485,0.009982578,,,
3.909900545,0.267736485,0.009960144,,,
3.971551758,0.267736485,0.00993776,,,
4.03320297,0.267736485,0.009915427,,,
4.094854182,0.267736485,0.009893144,,,
4.156505394,0.267736485,0.009870911,,,
4.218156606,0.267736485,0.009848728,,,
4.279807818,0.267736485,0.009826595,,,
4.34145903,0.267736485,0.009804512,,,
4.403110242,0.267736485,0.009782478,,,
4.464761455,0.267736485,0.009760494,,,
4.526412667,0.267736485,0.009738559,,,
4.588063879,0.267736485,0.009716674,,,
4.649715091,0.267736485,0.009694838,,,
4.711366303,0.267736485,0.009673051,,,
4.773017515,0.267736485,0.009651312,,,
4.834668727,0.267736485,0.009629623,,,
4.896319939,0.267736485,0.009607982,,,
4.957971152,0.267736485,0.00958639,,,
5.019622364,0.267736485,0.009564847,,,
5.081273576,0.267736485,0.009543352,,,
5.142924788,0.267736485,0.009521905,,,
5.204576,0.267736485,0.009500506,,,
5.266227212,0.267736485,0.009479156,,,
5.327878424,0.267736485,0.009457853,,,
5.389529636,0.267736485,0.009436599,,,
5.451180848,0.267736485,0.009415392,,,
5.512832061,0.267736485,0.009394233,,,
5.574483273,0.267736485,0.009373121,,,
5.636134485,0.267736485,0.009352057,,,
5.697785697,0.267736485,0.00933104,,,
5.759436909,0.267736485,0.00931007,,,
5.821088121,0.267736485,0.009289148,,,
5.882739333,0.267736485,0.009268272,,,
5.944390545,0.267736485,0.009247443,,,
6.006041758,0.267736485,0.009226662,,,
6.06769297,0.267736485,0.009205927,,,
6.129344182,0.267736485,0.009185238,,,
6.190995394,0.267736485,0.009164596,,,
6.252646606,0.267736485,0.009144001,,,
6.314297818,0.267736485,0.009123451,,,
6.37594903,0.267736485,0.009102948,,,
6.437600242,0.267736485,0.009082491,,,
6.499251455,0.267736485,0.00906208,,,
6.560902667,0.267736485,0.009041715,,,
6.622553879,0.267736485,0.009021395,,,
6.684205091,0.267736485,0.009001122,,,
6.745856303,0.267736485,0.008980893,,,
6.807507515,0.267736485,0.008960711,,,
6.869158727,0.267736485,0.008940573,,,
6.930809939,0.267736485,0.008920481,,,
6.992461152,0.267736485,0.008900434,,,
7.054112364,0.267736485,0.008880432,,,
7.115763576,0.267736485,0.008860475,,,
7.177414788,0.267736485,0.008840563,,,
7.239066,0.267736485,0.008820695,,,
7.300717212,0.267736485,0.008800873,,,
7.362368424,0.267736485,0.008781094,,,
7.424019636,0.267736485,0.008761361,,,
7.485670848,0.267736485,0.008741671,,,
7.547322061,0.267736485,0.008722026,,,
7.608973273,0.267736485,0.008702425,,,
7.670624485,0.267736485,0.008682868,,,
7.732275697,0.267736485,0.008663355,,,
7.793926909,0.267736485,0.008643886,,,
7.855578121,0.267736485,0.008624461,,,
7.917229333,0.267736485,0.008605079,,,
7.978880545,0.267736485,0.008585741,,,
8.040531758,0.267736485,0.008566446,,,
8.10218297,0.267736485,0.008547195,,,
8.163834182,0.267736485,0.008527986,,,
8.225485394,0.267736485,0.008508821,,,
8.287136606,0.267736485,0.0084897,,,
8.348787818,0.267736485,0.008470621,,,
8.41043903,0.267736485,0.008451585,,,
8.472090242,0.267736485,0.008432591,,,
8.533741455,0.267736485,0.008413641,,,
8.595392667,0.267736485,0.008394733,,,
8.657043879,0.267736485,0.008375867,,,
8.718695091,0.267736485,0.008357044,,,
8.780346303,0.267736485,0.008338263,,,
8.841997515,0.267736485,0.008319525,,,
8.903648727,0.267736485,0.008300828,,,
8.965299939,0.267736485,0.008282174,,,
9.026951152,0.267736485,0.008263561,,,
9.088602364,0.267736485,0.008244991,,,
9.150253576,0.267736485,0.008226462,,,
9.211904788,0.267736485,0.008207974,,,
9.273556,0.267736485,0.008189529,,,
3.170086,0.350467626,0.01017665,,,
3.231737212,0.350467626,0.010154062,,,
3.293388424,0.350467626,0.010131525,,,
3.355039636,0.350467626,0.010109038,,,
3.416690848,0.350467626,0.0100866,,,
3.478342061,0.350467626,0.010064213,,,
3.539993273,0.350467626,0.010041875,,,
3.601644485,0.350467626,0.010019586,,,
3.663295697,0.350467626,0.009997348,,,
3.724946909,0.350467626,0.009975158,,,
3.786598121,0.350467626,0.009953018,,,
3.848249333,0.350467626,0.009930927,,,
3.909900545,0.350467626,0.009908885,,,
3.971551758,0.350467626,0.009886892,,,
4.03320297,0.350467626,0.009864947,,,
4.094854182,0.350467626,0.009843052,,,
4.156505394,0.350467626,0.009821205,,,
4.218156606,0.350467626,0.009799406,,,
4.279807818,0.350467626,0.009777656,,,
4.34145903,0.350467626,0.009755954,,,
4.403110242,0.350467626,0.0097343,,,
4.464761455,0.350467626,0.009712695,,,
4.526412667,0.350467626,0.009691137,,,
4.588063879,0.350467626,0.009669627,,,
4.649715091,0.350467626,0.009648165,,,
4.711366303,0.350467626,0.009626751,,,
4.773017515,0.350467626,0.009605384,,,
4.834668727,0.350467626,0.009584064,,,
4.896319939,0.350467626,0.009562792,,,
4.957971152,0.350467626,0.009541567,,,
5.019622364,0.350467626,0.009520389,,,
5.081273576,0.350467626,0.009499258,,,
5.142924788,0.350467626,0.009478174,,,
5.204576,0.350467626,0.009457137,,,
5.266227212,0.350467626,0.009436147,,,
5.327878424,0.350467626,0.009415203,,,
5.389529636,0.350467626,0.009394305,,,
5.451180848,0.350467626,0.009373454,,,
5.512832061,0.350467626,0.00935265,,,
5.574483273,0.350467626,0.009331891,,,
5.636134485,0.350467626,0.009311179,,,
5.697785697,0.350467626,0.009290512,,,
5.759436909,0.350467626,0.009269892,,,
5.821088121,0.350467626,0.009249317,,,
5.882739333,0.350467626,0.009228788,,,
5.944390545,0.350467626,0.009208304,,,
6.006041758,0.350467626,0.009187866,,,
