est.River.dist.lake,est.Head.river.dist,est.n1,River.dist.lake,Euc.dist.lake,Head.river.dist,SD
8.631295733,7.578255465,5.667728939,,,,
8.721501967,7.578255465,5.697406371,,,,
8.8117082,7.578255465,5.727083803,,,,
8.901914433,7.578255465,5.756761235,,,,
8.992120667,7.578255465,5.786438667,,,,
9.0823269,7.578255465,5.816116099,,,,
9.172533133,7.578255465,5.845793531,,,,
9.262739367,7.578255465,5.875470963,,,,
9.3529456,7.578255465,5.905148395,,,,
9.443151833,7.578255465,5.934825828,,,,
9.533358067,7.578255465,5.96450326,,,,
9.6235643,7.578255465,5.994180692,,,,
0.6931472,7.626040879,3.022782521,,,,
0.783353433,7.626040879,3.053660901,,,,
0.873559667,7.626040879,3.084539282,,,,
0.9637659,7.626040879,3.115417662,,,,
1.053972133,7.626040879,3.146296042,,,,
1.144178367,7.626040879,3.177174423,,,,
1.2343846,7.626040879,3.208052803,,,,
1.324590833,7.626040879,3.238931183,,,,
1.414797067,7.626040879,3.269809564,,,,
1.5050033,7.626040879,3.300687944,,,,
1.595209533,7.626040879,3.331566324,,,,
1.685415767,7.626040879,3.362444705,,,,
1.775622,7.626040879,3.393323085,,,,
1.865828233,7.626040879,3.424201465,,,,
1.956034467,7.626040879,3.455079846,,,,
2.0462407,7.626040879,3.485958226,,,,
2.136446933,7.626040879,3.516836606,,,,
2.226653167,7.626040879,3.547714987,,,,
2.3168594,7.626040879,3.578593367,,,,
2.407065633,7.626040879,3.609471747,,,,
2.497271867,7.626040879,3.640350128,,,,
2.5874781,7.626040879,3.671228508,,,,
2.677684333,7.626040879,3.702106888,,,,
2.767890567,7.626040879,3.732985269,,,,
2.8580968,7.626040879,3.763863649,,,,
2.948303033,7.626040879,3.794742029,,,,
3.038509267,7.626040879,3.82562041,,,,
3.1287155,7.626040879,3.85649879,,,,
3.218921733,7.626040879,3.88737717,,,,
3.309127967,7.626040879,3.918255551,,,,
3.3993342,7.626040879,3.949133931,,,,
3.489540433,7.626040879,3.980012311,,,,
3.579746667,7.626040879,4.010890692,,,,
3.6699529,7.626040879,4.041769072,,,,
3.760159133,7.626040879,4.072647452,,,,
3.850365367,7.626040879,4.103525833,,,,
3.9405716,7.626040879,4.134404213,,,,
4.030777833,7.626040879,4.165282593,,,,
4.120984067,7.626040879,4.196160974,,,,
4.2111903,7.626040879,4.227039354,,,,
4.301396533,7.626040879,4.257917734,,,,
4.391602767,7.626040879,4.288796115,,,,
4.481809,7.626040879,4.319674495,,,,
4.572015233,7.626040879,4.350552875,,,,
4.662221467,7.626040879,4.381431256,,,,
4.7524277,7.626040879,4.412309636,,,,
4.842633933,7.626040879,4.443188016,,,,
4.932840167,7.626040879,4.474066397,,,,
5.0230464,7.626040879,4.504944777,,,,
5.113252633,7.626040879,4.535823157,,,,
5.203458867,7.626040879,4.566701538,,,,
5.2936651,7.626040879,4.597579918,,,,
5.383871333,7.626040879,4.628458298,,,,
5.474077567,7.626040879,4.659336679,,,,
5.5642838,7.626040879,4.690215059,,,,
5.654490033,7.626040879,4.721093439,,,,
5.744696267,7.626040879,4.75197182,,,,
5.8349025,7.626040879,4.7828502,,,,
5.925108733,7.626040879,4.81372858,,,,
6.015314967,7.626040879,4.844606961,,,,
6.1055212,7.626040879,4.875485341,,,,
6.195727433,7.626040879,4.906363722,,,,
6.285933667,7.626040879,4.937242102,,,,
6.3761399,7.626040879,4.968120482,,,,
6.466346133,7.626040879,4.998998863,,,,
6.556552367,7.626040879,5.029877243,,,,
6.6467586,7.626040879,5.060755623,,,,
6.736964833,7.626040879,5.091634004,,,,
6.827171067,7.626040879,5.122512384,,,,
6.9173773,7.626040879,5.153390764,,,,
7.007583533,7.626040879,5.184269145,,,,
7.097789767,7.626040879,5.215147525,,,,
7.187996,7.626040879,5.246025905,,,,
7.278202233,7.626040879,5.276904286,,,,
7.368408467,7.626040879,5.307782666,,,,
7.4586147,7.626040879,5.338661046,,,,
7.548820933,7.626040879,5.369539427,,,,
7.639027167,7.626040879,5.400417807,,,,
7.7292334,7.626040879,5.431296187,,,,
7.819439633,7.626040879,5.462174568,,,,
7.909645867,7.626040879,5.493052948,,,,
7.9998521,7.626040879,5.523931328,,,,
8.090058333,7.626040879,5.554809709,,,,
8.180264567,7.626040879,5.585688089,,,,
8.2704708,7.626040879,5.616566469,,,,
8.360677033,7.626040879,5.64744485,,,,
8.450883267,7.626040879,5.67832323,,,,
8.5410895,7.626040879,5.70920161,,,,
8.631295733,7.626040879,5.740079991,,,,
8.721501967,7.626040879,5.770958371,,,,
8.8117082,7.626040879,5.801836751,,,,
8.901914433,7.626040879,5.832715132,,,,
8.992120667,7.626040879,5.863593512,,,,
9.0823269,7.626040879,5.894471892,,,,
9.172533133,7.626040879,5.925350273,,,,
9.262739367,7.626040879,5.956228653,,,,
9.3529456,7.626040879,5.987107033,,,,
9.443151833,7.626040879,6.017985414,,,,
9.533358067,7.626040879,6.048863794,,,,
9.6235643,7.626040879,6.079742174,,,,
0.6931472,7.673826293,2.989450123,,,,
0.783353433,7.673826293,3.021529452,,,,
0.873559667,7.673826293,3.053608781,,,,
0.9637659,7.673826293,3.085688109,,,,
1.053972133,7.673826293,3.117767438,,,,
1.144178367,7.673826293,3.149846767,,,,
1.2343846,7.673826293,3.181926095,,,,
1.324590833,7.673826293,3.214005424,,,,
1.414797067,7.673826293,3.246084752,,,,
1.5050033,7.673826293,3.278164081,,,,
1.595209533,7.673826293,3.31024341,,,,
1.685415767,7.673826293,3.342322738,,,,
1.775622,7.673826293,3.374402067,,,,
1.865828233,7.673826293,3.406481396,,,,
1.956034467,7.673826293,3.438560724,,,,
2.0462407,7.673826293,3.470640053,,,,
2.136446933,7.673826293,3.502719381,,,,
2.226653167,7.673826293,3.53479871,,,,
2.3168594,7.673826293,3.566878039,,,,
2.407065633,7.673826293,3.598957367,,,,
2.497271867,7.673826293,3.631036696,,,,
2.5874781,7.673826293,3.663116025,,,,
2.677684333,7.673826293,3.695195353,,,,
2.767890567,7.673826293,3.727274682,,,,
2.8580968,7.673826293,3.75935401,,,,
2.948303033,7.673826293,3.791433339,,,,
3.038509267,7.673826293,3.823512668,,,,
3.1287155,7.673826293,3.855591996,,,,
3.218921733,7.673826293,3.887671325,,,,
3.309127967,7.673826293,3.919750654,,,,
3.3993342,7.673826293,3.951829982,,,,
3.489540433,7.673826293,3.983909311,,,,
3.579746667,7.673826293,4.015988639,,,,
3.6699529,7.673826293,4.048067968,,,,
3.760159133,7.673826293,4.080147297,,,,
3.850365367,7.673826293,4.112226625,,,,
3.9405716,7.673826293,4.144305954,,,,
4.030777833,7.673826293,4.176385282,,,,
4.120984067,7.673826293,4.208464611,,,,
4.2111903,7.673826293,4.24054394,,,,
4.301396533,7.673826293,4.272623268,,,,
4.391602767,7.673826293,4.304702597,,,,
4.481809,7.673826293,4.336781926,,,,
4.572015233,7.673826293,4.368861254,,,,
4.662221467,7.673826293,4.400940583,,,,
4.7524277,7.673826293,4.433019911,,,,
4.842633933,7.673826293,4.46509924,,,,
4.932840167,7.673826293,4.497178569,,,,
5.0230464,7.673826293,4.529257897,,,,
5.113252633,7.673826293,4.561337226,,,,
5.203458867,7.673826293,4.593416555,,,,
5.2936651,7.673826293,4.625495883,,,,
5.383871333,7.673826293,4.657575212,,,,
5.474077567,7.673826293,4.68965454,,,,
5.5642838,7.673826293,4.721733869,,,,
5.654490033,7.673826293,4.753813198,,,,
5.744696267,7.673826293,4.785892526,,,,
5.8349025,7.673826293,4.817971855,,,,
5.925108733,7.673826293,4.850051184,,,,
6.015314967,7.673826293,4.882130512,,,,
6.1055212,7.673826293,4.914209841,,,,
6.195727433,7.673826293,4.946289169,,,,
6.285933667,7.673826293,4.978368498,,,,
6.3761399,7.673826293,5.010447827,,,,
6.466346133,7.673826293,5.042527155,,,,
6.556552367,7.673826293,5.074606484,,,,
6.6467586,7.673826293,5.106685812,,,,
6.736964833,7.673826293,5.138765141,,,,
6.827171067,7.673826293,5.17084447,,,,
6.9173773,7.673826293,5.202923798,,,,
7.007583533,7.673826293,5.235003127,,,,
7.097789767,7.673826293,5.267082456,,,,
7.187996,7.673826293,5.299161784,,,,
7.278202233,7.673826293,5.331241113,,,,
7.368408467,7.673826293,5.363320441,,,,
7.4586147,7.673826293,5.39539977,,,,
7.548820933,7.673826293,5.427479099,,,,
7.639027167,7.673826293,5.459558427,,,,
7.7292334,7.673826293,5.491637756,,,,
7.819439633,7.673826293,5.523717085,,,,
7.909645867,7.673826293,5.555796413,,,,
7.9998521,7.673826293,5.587875742,,,,
8.090058333,7.673826293,5.61995507,,,,
8.180264567,7.673826293,5.652034399,,,,
8.2704708,7.673826293,5.684113728,,,,
8.360677033,7.673826293,5.716193056,,,,
8.450883267,7.673826293,5.748272385,,,,
8.5410895,7.673826293,5.780351714,,,,
8.631295733,7.673826293,5.812431042,,,,
8.721501967,7.673826293,5.844510371,,,,
8.8117082,7.673826293,5.876589699,,,,
8.901914433,7.673826293,5.908669028,,,,
8.992120667,7.673826293,5.940748357,,,,
9.0823269,7.673826293,5.972827685,,,,
9.172533133,7.673826293,6.004907014,,,,
9.262739367,7.673826293,6.036986343,,,,
9.3529456,7.673826293,6.069065671,,,,
9.443151833,7.673826293,6.101145,,,,
9.533358067,7.673826293,6.133224328,,,,
9.6235643,7.673826293,6.165303657,,,,
0.6931472,7.721611707,2.956117726,,,,
0.783353433,7.721611707,2.989398003,,,,
0.873559667,7.721611707,3.02267828,,,,
0.9637659,7.721611707,3.055958557,,,,
1.053972133,7.721611707,3.089238834,,,,
1.144178367,7.721611707,3.122519111,,,,
1.2343846,7.721611707,3.155799387,,,,
1.324590833,7.721611707,3.189079664,,,,
1.414797067,7.721611707,3.222359941,,,,
1.5050033,7.721611707,3.255640218,,,,
1.595209533,7.721611707,3.288920495,,,,
1.685415767,7.721611707,3.322200772,,,,
1.775622,7.721611707,3.355481049,,,,
1.865828233,7.721611707,3.388761326,,,,
1.956034467,7.721611707,3.422041603,,,,
2.0462407,7.721611707,3.45532188,,,,
2.136446933,7.721611707,3.488602157,,,,
2.226653167,7.721611707,3.521882433,,,,
2.3168594,7.721611707,3.55516271,,,,
2.407065633,7.721611707,3.588442987,,,,
2.497271867,7.721611707,3.621723264,,,,
2.5874781,7.721611707,3.655003541,,,,
2.677684333,7.721611707,3.688283818,,,,
2.767890567,7.721611707,3.721564095,,,,
2.8580968,7.721611707,3.754844372,,,,
2.948303033,7.721611707,3.788124649,,,,
3.038509267,7.721611707,3.821404926,,,,
3.1287155,7.721611707,3.854685202,,,,
3.218921733,7.721611707,3.887965479,,,,
3.309127967,7.721611707,3.921245756,,,,
3.3993342,7.721611707,3.954526033,,,,
3.489540433,7.721611707,3.98780631,,,,
3.579746667,7.721611707,4.021086587,,,,
3.6699529,7.721611707,4.054366864,,,,
3.760159133,7.721611707,4.087647141,,,,
3.850365367,7.721611707,4.120927418,,,,
3.9405716,7.721611707,4.154207695,,,,
4.030777833,7.721611707,4.187487972,,,,
4.120984067,7.721611707,4.220768248,,,,
4.2111903,7.721611707,4.254048525,,,,
4.301396533,7.721611707,4.287328802,,,,
4.391602767,7.721611707,4.320609079,,,,
4.481809,7.721611707,4.353889356,,,,
4.572015233,7.721611707,4.387169633,,,,
4.662221467,7.721611707,4.42044991,,,,
4.7524277,7.721611707,4.453730187,,,,
4.842633933,7.721611707,4.487010464,,,,
4.932840167,7.721611707,4.520290741,,,,
5.0230464,7.721611707,4.553571017,,,,
5.113252633,7.721611707,4.586851294,,,,
5.203458867,7.721611707,4.620131571,,,,
5.2936651,7.721611707,4.653411848,,,,
5.383871333,7.721611707,4.686692125,,,,
5.474077567,7.721611707,4.719972402,,,,
5.5642838,7.721611707,4.753252679,,,,
5.654490033,7.721611707,4.786532956,,,,
5.744696267,7.721611707,4.819813233,,,,
5.8349025,7.721611707,4.85309351,,,,
5.925108733,7.721611707,4.886373787,,,,
6.015314967,7.721611707,4.919654063,,,,
6.1055212,7.721611707,4.95293434,,,,
6.195727433,7.721611707,4.986214617,,,,
6.285933667,7.721611707,5.019494894,,,,
6.3761399,7.721611707,5.052775171,,,,
6.466346133,7.721611707,5.086055448,,,,
6.556552367,7.721611707,5.119335725,,,,
6.6467586,7.721611707,5.152616002,,,,
6.736964833,7.721611707,5.185896279,,,,
6.827171067,7.721611707,5.219176556,,,,
6.9173773,7.721611707,5.252456833,,,,
7.007583533,7.721611707,5.285737109,,,,
7.097789767,7.721611707,5.319017386,,,,
7.187996,7.721611707,5.352297663,,,,
7.278202233,7.721611707,5.38557794,,,,
7.368408467,7.721611707,5.418858217,,,,
7.4586147,7.721611707,5.452138494,,,,
7.548820933,7.721611707,5.485418771,,,,
7.639027167,7.721611707,5.518699048,,,,
7.7292334,7.721611707,5.551979325,,,,
7.819439633,7.721611707,5.585259602,,,,
7.909645867,7.721611707,5.618539878,,,,
7.9998521,7.721611707,5.651820155,,,,
8.090058333,7.721611707,5.685100432,,,,
8.180264567,7.721611707,5.718380709,,,,
8.2704708,7.721611707,5.751660986,,,,
8.360677033,7.721611707,5.784941263,,,,
8.450883267,7.721611707,5.81822154,,,,
8.5410895,7.721611707,5.851501817,,,,
8.631295733,7.721611707,5.884782094,,,,
8.721501967,7.721611707,5.918062371,,,,
8.8117082,7.721611707,5.951342648,,,,
8.901914433,7.721611707,5.984622924,,,,
8.992120667,7.721611707,6.017903201,,,,
9.0823269,7.721611707,6.051183478,,,,
9.172533133,7.721611707,6.084463755,,,,
9.262739367,7.721611707,6.117744032,,,,
9.3529456,7.721611707,6.151024309,,,,
9.443151833,7.721611707,6.184304586,,,,
9.533358067,7.721611707,6.217584863,,,,
9.6235643,7.721611707,6.25086514,,,,
0.6931472,7.769397121,2.922785329,,,,
0.783353433,7.769397121,2.957266554,,,,
0.873559667,7.769397121,2.991747779,,,,
0.9637659,7.769397121,3.026229004,,,,
1.053972133,7.769397121,3.060710229,,,,
1.144178367,7.769397121,3.095191455,,,,
1.2343846,7.769397121,3.12967268,,,,
1.324590833,7.769397121,3.164153905,,,,
1.414797067,7.769397121,3.19863513,,,,
1.5050033,7.769397121,3.233116355,,,,
1.595209533,7.769397121,3.26759758,,,,
1.685415767,7.769397121,3.302078806,,,,
1.775622,7.769397121,3.336560031,,,,
1.865828233,7.769397121,3.371041256,,,,
1.956034467,7.769397121,3.405522481,,,,
2.0462407,7.769397121,3.440003706,,,,
2.136446933,7.769397121,3.474484932,,,,
2.226653167,7.769397121,3.508966157,,,,
2.3168594,7.769397121,3.543447382,,,,
2.407065633,7.769397121,3.577928607,,,,
2.497271867,7.769397121,3.612409832,,,,
2.5874781,7.769397121,3.646891058,,,,
2.677684333,7.769397121,3.681372283,,,,
2.767890567,7.769397121,3.715853508,,,,
2.8580968,7.769397121,3.750334733,,,,
2.948303033,7.769397121,3.784815958,,,,
3.038509267,7.769397121,3.819297184,,,,
3.1287155,7.769397121,3.853778409,,,,
3.218921733,7.769397121,3.888259634,,,,
3.309127967,7.769397121,3.922740859,,,,
3.3993342,7.769397121,3.957222084,,,,
3.489540433,7.769397121,3.991703309,,,,
3.579746667,7.769397121,4.026184535,,,,
3.6699529,7.769397121,4.06066576,,,,
3.760159133,7.769397121,4.095146985,,,,
3.850365367,7.769397121,4.12962821,,,,
3.9405716,7.769397121,4.164109435,,,,
4.030777833,7.769397121,4.198590661,,,,
4.120984067,7.769397121,4.233071886,,,,
4.2111903,7.769397121,4.267553111,,,,
4.301396533,7.769397121,4.302034336,,,,
4.391602767,7.769397121,4.336515561,,,,
4.481809,7.769397121,4.370996787,,,,
4.572015233,7.769397121,4.405478012,,,,
4.662221467,7.769397121,4.439959237,,,,
4.7524277,7.769397121,4.474440462,,,,
4.842633933,7.769397121,4.508921687,,,,
4.932840167,7.769397121,4.543402912,,,,
5.0230464,7.769397121,4.577884138,,,,
5.113252633,7.769397121,4.612365363,,,,
5.203458867,7.769397121,4.646846588,,,,
5.2936651,7.769397121,4.681327813,,,,
5.383871333,7.769397121,4.715809038,,,,
5.474077567,7.769397121,4.750290264,,,,
5.5642838,7.769397121,4.784771489,,,,
5.654490033,7.769397121,4.819252714,,,,
5.744696267,7.769397121,4.853733939,,,,
5.8349025,7.769397121,4.888215164,,,,
5.925108733,7.769397121,4.92269639,,,,
6.015314967,7.769397121,4.957177615,,,,
6.1055212,7.769397121,4.99165884,,,,
6.195727433,7.769397121,5.026140065,,,,
6.285933667,7.769397121,5.06062129,,,,
6.3761399,7.769397121,5.095102516,,,,
6.466346133,7.769397121,5.129583741,,,,
6.556552367,7.769397121,5.164064966,,,,
6.6467586,7.769397121,5.198546191,,,,
6.736964833,7.769397121,5.233027416,,,,
6.827171067,7.769397121,5.267508641,,,,
6.9173773,7.769397121,5.301989867,,,,
7.007583533,7.769397121,5.336471092,,,,
7.097789767,7.769397121,5.370952317,,,,
7.187996,7.769397121,5.405433542,,,,
7.278202233,7.769397121,5.439914767,,,,
7.368408467,7.769397121,5.474395993,,,,
7.4586147,7.769397121,5.508877218,,,,
7.548820933,7.769397121,5.543358443,,,,
7.639027167,7.769397121,5.577839668,,,,
7.7292334,7.769397121,5.612320893,,,,
7.819439633,7.769397121,5.646802119,,,,
7.909645867,7.769397121,5.681283344,,,,
7.9998521,7.769397121,5.715764569,,,,
8.090058333,7.769397121,5.750245794,,,,
8.180264567,7.769397121,5.784727019,,,,
8.2704708,7.769397121,5.819208245,,,,
8.360677033,7.769397121,5.85368947,,,,
8.450883267,7.769397121,5.888170695,,,,
8.5410895,7.769397121,5.92265192,,,,
8.631295733,7.769397121,5.957133145,,,,
8.721501967,7.769397121,5.99161437,,,,
8.8117082,7.769397121,6.026095596,,,,
8.901914433,7.769397121,6.060576821,,,,
8.992120667,7.769397121,6.095058046,,,,
9.0823269,7.769397121,6.129539271,,,,
9.172533133,7.769397121,6.164020496,,,,
9.262739367,7.769397121,6.198501722,,,,
9.3529456,7.769397121,6.232982947,,,,
9.443151833,7.769397121,6.267464172,,,,
9.533358067,7.769397121,6.301945397,,,,
9.6235643,7.769397121,6.336426622,,,,
0.6931472,7.817182535,2.889452931,,,,
0.783353433,7.817182535,2.925135105,,,,
0.873559667,7.817182535,2.960817278,,,,
0.9637659,7.817182535,2.996499452,,,,
1.053972133,7.817182535,3.032181625,,,,
1.144178367,7.817182535,3.067863799,,,,
1.2343846,7.817182535,3.103545972,,,,
1.324590833,7.817182535,3.139228145,,,,
1.414797067,7.817182535,3.174910319,,,,
1.5050033,7.817182535,3.210592492,,,,
1.595209533,7.817182535,3.246274666,,,,
1.685415767,7.817182535,3.281956839,,,,
1.775622,7.817182535,3.317639013,,,,
1.865828233,7.817182535,3.353321186,,,,
1.956034467,7.817182535,3.38900336,,,,
2.0462407,7.817182535,3.424685533,,,,
2.136446933,7.817182535,3.460367707,,,,
2.226653167,7.817182535,3.49604988,,,,
2.3168594,7.817182535,3.531732054,,,,
2.407065633,7.817182535,3.567414227,,,,
2.497271867,7.817182535,3.603096401,,,,
2.5874781,7.817182535,3.638778574,,,,
2.677684333,7.817182535,3.674460748,,,,
2.767890567,7.817182535,3.710142921,,,,
2.8580968,7.817182535,3.745825095,,,,
2.948303033,7.817182535,3.781507268,,,,
3.038509267,7.817182535,3.817189441,,,,
3.1287155,7.817182535,3.852871615,,,,
3.218921733,7.817182535,3.888553788,,,,
3.309127967,7.817182535,3.924235962,,,,
3.3993342,7.817182535,3.959918135,,,,
3.489540433,7.817182535,3.995600309,,,,
3.579746667,7.817182535,4.031282482,,,,
3.6699529,7.817182535,4.066964656,,,,
3.760159133,7.817182535,4.102646829,,,,
3.850365367,7.817182535,4.138329003,,,,
3.9405716,7.817182535,4.174011176,,,,
4.030777833,7.817182535,4.20969335,,,,
4.120984067,7.817182535,4.245375523,,,,
4.2111903,7.817182535,4.281057697,,,,
4.301396533,7.817182535,4.31673987,,,,
4.391602767,7.817182535,4.352422044,,,,
4.481809,7.817182535,4.388104217,,,,
4.572015233,7.817182535,4.423786391,,,,
4.662221467,7.817182535,4.459468564,,,,
4.7524277,7.817182535,4.495150737,,,,
4.842633933,7.817182535,4.530832911,,,,
4.932840167,7.817182535,4.566515084,,,,
5.0230464,7.817182535,4.602197258,,,,
5.113252633,7.817182535,4.637879431,,,,
5.203458867,7.817182535,4.673561605,,,,
5.2936651,7.817182535,4.709243778,,,,
5.383871333,7.817182535,4.744925952,,,,
5.474077567,7.817182535,4.780608125,,,,
5.5642838,7.817182535,4.816290299,,,,
5.654490033,7.817182535,4.851972472,,,,
5.744696267,7.817182535,4.887654646,,,,
5.8349025,7.817182535,4.923336819,,,,
5.925108733,7.817182535,4.959018993,,,,
6.015314967,7.817182535,4.994701166,,,,
6.1055212,7.817182535,5.03038334,,,,
6.195727433,7.817182535,5.066065513,,,,
6.285933667,7.817182535,5.101747687,,,,
6.3761399,7.817182535,5.13742986,,,,
6.466346133,7.817182535,5.173112033,,,,
6.556552367,7.817182535,5.208794207,,,,
6.6467586,7.817182535,5.24447638,,,,
6.736964833,7.817182535,5.280158554,,,,
6.827171067,7.817182535,5.315840727,,,,
6.9173773,7.817182535,5.351522901,,,,
7.007583533,7.817182535,5.387205074,,,,
7.097789767,7.817182535,5.422887248,,,,
7.187996,7.817182535,5.458569421,,,,
7.278202233,7.817182535,5.494251595,,,,
7.368408467,7.817182535,5.529933768,,,,
7.4586147,7.817182535,5.565615942,,,,
7.548820933,7.817182535,5.601298115,,,,
7.639027167,7.817182535,5.636980289,,,,
7.7292334,7.817182535,5.672662462,,,,
7.819439633,7.817182535,5.708344636,,,,
7.909645867,7.817182535,5.744026809,,,,
7.9998521,7.817182535,5.779708982,,,,
8.090058333,7.817182535,5.815391156,,,,
8.180264567,7.817182535,5.851073329,,,,
8.2704708,7.817182535,5.886755503,,,,
8.360677033,7.817182535,5.922437676,,,,
8.450883267,7.817182535,5.95811985,,,,
8.5410895,7.817182535,5.993802023,,,,
8.631295733,7.817182535,6.029484197,,,,
8.721501967,7.817182535,6.06516637,,,,
8.8117082,7.817182535,6.100848544,,,,
8.901914433,7.817182535,6.136530717,,,,
8.992120667,7.817182535,6.172212891,,,,
9.0823269,7.817182535,6.207895064,,,,
9.172533133,7.817182535,6.243577238,,,,
9.262739367,7.817182535,6.279259411,,,,
9.3529456,7.817182535,6.314941585,,,,
9.443151833,7.817182535,6.350623758,,,,
9.533358067,7.817182535,6.386305932,,,,
9.6235643,7.817182535,6.421988105,,,,
0.6931472,7.864967949,2.856120534,,,,
0.783353433,7.864967949,2.893003655,,,,
0.873559667,7.864967949,2.929886777,,,,
0.9637659,7.864967949,2.966769899,,,,
1.053972133,7.864967949,3.003653021,,,,
1.144178367,7.864967949,3.040536142,,,,
1.2343846,7.864967949,3.077419264,,,,
1.324590833,7.864967949,3.114302386,,,,
1.414797067,7.864967949,3.151185508,,,,
1.5050033,7.864967949,3.18806863,,,,
1.595209533,7.864967949,3.224951751,,,,
1.685415767,7.864967949,3.261834873,,,,
1.775622,7.864967949,3.298717995,,,,
1.865828233,7.864967949,3.335601117,,,,
1.956034467,7.864967949,3.372484238,,,,
2.0462407,7.864967949,3.40936736,,,,
2.136446933,7.864967949,3.446250482,,,,
2.226653167,7.864967949,3.483133604,,,,
2.3168594,7.864967949,3.520016725,,,,
2.407065633,7.864967949,3.556899847,,,,
2.497271867,7.864967949,3.593782969,,,,
2.5874781,7.864967949,3.630666091,,,,
2.677684333,7.864967949,3.667549212,,,,
2.767890567,7.864967949,3.704432334,,,,
2.8580968,7.864967949,3.741315456,,,,
2.948303033,7.864967949,3.778198578,,,,
3.038509267,7.864967949,3.815081699,,,,
3.1287155,7.864967949,3.851964821,,,,
3.218921733,7.864967949,3.888847943,,,,
3.309127967,7.864967949,3.925731065,,,,
3.3993342,7.864967949,3.962614186,,,,
3.489540433,7.864967949,3.999497308,,,,
3.579746667,7.864967949,4.03638043,,,,
3.6699529,7.864967949,4.073263552,,,,
3.760159133,7.864967949,4.110146673,,,,
3.850365367,7.864967949,4.147029795,,,,
3.9405716,7.864967949,4.183912917,,,,
4.030777833,7.864967949,4.220796039,,,,
4.120984067,7.864967949,4.25767916,,,,
4.2111903,7.864967949,4.294562282,,,,
4.301396533,7.864967949,4.331445404,,,,
4.391602767,7.864967949,4.368328526,,,,
4.481809,7.864967949,4.405211648,,,,
4.572015233,7.864967949,4.442094769,,,,
4.662221467,7.864967949,4.478977891,,,,
4.7524277,7.864967949,4.515861013,,,,
4.842633933,7.864967949,4.552744135,,,,
4.932840167,7.864967949,4.589627256,,,,
5.0230464,7.864967949,4.626510378,,,,
5.113252633,7.864967949,4.6633935,,,,
5.203458867,7.864967949,4.700276622,,,,
5.2936651,7.864967949,4.737159743,,,,
5.383871333,7.864967949,4.774042865,,,,
5.474077567,7.864967949,4.810925987,,,,
5.5642838,7.864967949,4.847809109,,,,
5.654490033,7.864967949,4.88469223,,,,
5.744696267,7.864967949,4.921575352,,,,
5.8349025,7.864967949,4.958458474,,,,
5.925108733,7.864967949,4.995341596,,,,
6.015314967,7.864967949,5.032224717,,,,
6.1055212,7.864967949,5.069107839,,,,
6.195727433,7.864967949,5.105990961,,,,
6.285933667,7.864967949,5.142874083,,,,
6.3761399,7.864967949,5.179757204,,,,
6.466346133,7.864967949,5.216640326,,,,
6.556552367,7.864967949,5.253523448,,,,
6.6467586,7.864967949,5.29040657,,,,
6.736964833,7.864967949,5.327289691,,,,
6.827171067,7.864967949,5.364172813,,,,
6.9173773,7.864967949,5.401055935,,,,
7.007583533,7.864967949,5.437939057,,,,
7.097789767,7.864967949,5.474822178,,,,
7.187996,7.864967949,5.5117053,,,,
7.278202233,7.864967949,5.548588422,,,,
7.368408467,7.864967949,5.585471544,,,,
7.4586147,7.864967949,5.622354666,,,,
7.548820933,7.864967949,5.659237787,,,,
7.639027167,7.864967949,5.696120909,,,,
7.7292334,7.864967949,5.733004031,,,,
7.819439633,7.864967949,5.769887153,,,,
7.909645867,7.864967949,5.806770274,,,,
7.9998521,7.864967949,5.843653396,,,,
8.090058333,7.864967949,5.880536518,,,,
8.180264567,7.864967949,5.91741964,,,,
8.2704708,7.864967949,5.954302761,,,,
8.360677033,7.864967949,5.991185883,,,,
8.450883267,7.864967949,6.028069005,,,,
8.5410895,7.864967949,6.064952127,,,,
8.631295733,7.864967949,6.101835248,,,,
8.721501967,7.864967949,6.13871837,,,,
8.8117082,7.864967949,6.175601492,,,,
8.901914433,7.864967949,6.212484614,,,,
8.992120667,7.864967949,6.249367735,,,,
9.0823269,7.864967949,6.286250857,,,,
9.172533133,7.864967949,6.323133979,,,,
9.262739367,7.864967949,6.360017101,,,,
9.3529456,7.864967949,6.396900222,,,,
9.443151833,7.864967949,6.433783344,,,,
9.533358067,7.864967949,6.470666466,,,,
9.6235643,7.864967949,6.507549588,,,,
0.6931472,7.912753364,2.822788136,,,,
0.783353433,7.912753364,2.860872206,,,,
0.873559667,7.912753364,2.898956276,,,,
0.9637659,7.912753364,2.937040346,,,,
1.053972133,7.912753364,2.975124416,,,,
1.144178367,7.912753364,3.013208486,,,,
1.2343846,7.912753364,3.051292556,,,,
1.324590833,7.912753364,3.089376627,,,,
1.414797067,7.912753364,3.127460697,,,,
1.5050033,7.912753364,3.165544767,,,,
1.595209533,7.912753364,3.203628837,,,,
1.685415767,7.912753364,3.241712907,,,,
1.775622,7.912753364,3.279796977,,,,
1.865828233,7.912753364,3.317881047,,,,
1.956034467,7.912753364,3.355965117,,,,
2.0462407,7.912753364,3.394049187,,,,
2.136446933,7.912753364,3.432133257,,,,
2.226653167,7.912753364,3.470217327,,,,
2.3168594,7.912753364,3.508301397,,,,
2.407065633,7.912753364,3.546385467,,,,
2.497271867,7.912753364,3.584469537,,,,
2.5874781,7.912753364,3.622553607,,,,
