est.E_PC1,est.Com.Size.Gradient,est.n1,E_PC1,Com.Size.Gradient,SD
-2.214197758,5.821088121,5.681052348,,,
-2.131466616,5.821088121,5.671280676,,,
-2.048735475,5.821088121,5.661509004,,,
-1.966004333,5.821088121,5.651737332,,,
-1.883273192,5.821088121,5.64196566,,,
-1.800542051,5.821088121,5.632193988,,,
-1.717810909,5.821088121,5.622422316,,,
-1.635079768,5.821088121,5.612650644,,,
-1.552348626,5.821088121,5.602878972,,,
-1.469617485,5.821088121,5.5931073,,,
-1.386886343,5.821088121,5.583335628,,,
-1.304155202,5.821088121,5.573563956,,,
-1.221424061,5.821088121,5.563792284,,,
-1.138692919,5.821088121,5.554020612,,,
-1.055961778,5.821088121,5.54424894,,,
-0.973230636,5.821088121,5.534477268,,,
-0.890499495,5.821088121,5.524705596,,,
-0.807768354,5.821088121,5.514933924,,,
-0.725037212,5.821088121,5.505162252,,,
-0.642306071,5.821088121,5.49539058,,,
-0.559574929,5.821088121,5.485618908,,,
-0.476843788,5.821088121,5.475847236,,,
-0.394112646,5.821088121,5.466075564,,,
-0.311381505,5.821088121,5.456303892,,,
-0.228650364,5.821088121,5.44653222,,,
-0.145919222,5.821088121,5.436760548,,,
-0.063188081,5.821088121,5.426988876,,,
0.019543061,5.821088121,5.417217204,,,
0.102274202,5.821088121,5.407445532,,,
0.185005343,5.821088121,5.39767386,,,
0.267736485,5.821088121,5.387902188,,,
0.350467626,5.821088121,5.378130516,,,
0.433198768,5.821088121,5.368358844,,,
0.515929909,5.821088121,5.358587172,,,
0.598661051,5.821088121,5.3488155,,,
0.681392192,5.821088121,5.339043828,,,
0.764123333,5.821088121,5.329272156,,,
0.846854475,5.821088121,5.319500484,,,
0.929585616,5.821088121,5.309728812,,,
1.012316758,5.821088121,5.29995714,,,
1.095047899,5.821088121,5.290185468,,,
1.17777904,5.821088121,5.280413796,,,
1.260510182,5.821088121,5.270642124,,,
1.343241323,5.821088121,5.260870452,,,
1.425972465,5.821088121,5.25109878,,,
1.508703606,5.821088121,5.241327108,,,
1.591434747,5.821088121,5.231555436,,,
1.674165889,5.821088121,5.221783764,,,
1.75689703,5.821088121,5.212012092,,,
1.839628172,5.821088121,5.20224042,,,
1.922359313,5.821088121,5.192468747,,,
2.005090455,5.821088121,5.182697075,,,
2.087821596,5.821088121,5.172925403,,,
2.170552737,5.821088121,5.163153731,,,
2.253283879,5.821088121,5.153382059,,,
2.33601502,5.821088121,5.143610387,,,
2.418746162,5.821088121,5.133838715,,,
2.501477303,5.821088121,5.124067043,,,
2.584208444,5.821088121,5.114295371,,,
2.666939586,5.821088121,5.104523699,,,
2.749670727,5.821088121,5.094752027,,,
2.832401869,5.821088121,5.084980355,,,
2.91513301,5.821088121,5.075208683,,,
2.997864152,5.821088121,5.065437011,,,
3.080595293,5.821088121,5.055665339,,,
3.163326434,5.821088121,5.045893667,,,
3.246057576,5.821088121,5.036121995,,,
3.328788717,5.821088121,5.026350323,,,
3.411519859,5.821088121,5.016578651,,,
3.494251,5.821088121,5.006806979,,,
-4.696132,5.882739333,6.116267614,,,
-4.613400859,5.882739333,6.103391965,,,
-4.530669717,5.882739333,6.090516316,,,
-4.447938576,5.882739333,6.077640666,,,
-4.365207434,5.882739333,6.064765017,,,
-4.282476293,5.882739333,6.051889368,,,
-4.199745152,5.882739333,6.039013719,,,
-4.11701401,5.882739333,6.02613807,,,
-4.034282869,5.882739333,6.013262421,,,
-3.951551727,5.882739333,6.000386772,,,
-3.868820586,5.882739333,5.987511122,,,
-3.786089444,5.882739333,5.974635473,,,
-3.703358303,5.882739333,5.961759824,,,
-3.620627162,5.882739333,5.948884175,,,
-3.53789602,5.882739333,5.936008526,,,
-3.455164879,5.882739333,5.923132877,,,
-3.372433737,5.882739333,5.910257227,,,
-3.289702596,5.882739333,5.897381578,,,
-3.206971455,5.882739333,5.884505929,,,
-3.124240313,5.882739333,5.87163028,,,
-3.041509172,5.882739333,5.858754631,,,
-2.95877803,5.882739333,5.845878982,,,
-2.876046889,5.882739333,5.833003333,,,
-2.793315747,5.882739333,5.820127683,,,
-2.710584606,5.882739333,5.807252034,,,
-2.627853465,5.882739333,5.794376385,,,
-2.545122323,5.882739333,5.781500736,,,
-2.462391182,5.882739333,5.768625087,,,
-2.37966004,5.882739333,5.755749438,,,
-2.296928899,5.882739333,5.742873789,,,
-2.214197758,5.882739333,5.729998139,,,
-2.131466616,5.882739333,5.71712249,,,
-2.048735475,5.882739333,5.704246841,,,
-1.966004333,5.882739333,5.691371192,,,
-1.883273192,5.882739333,5.678495543,,,
-1.800542051,5.882739333,5.665619894,,,
-1.717810909,5.882739333,5.652744245,,,
-1.635079768,5.882739333,5.639868595,,,
-1.552348626,5.882739333,5.626992946,,,
-1.469617485,5.882739333,5.614117297,,,
-1.386886343,5.882739333,5.601241648,,,
-1.304155202,5.882739333,5.588365999,,,
-1.221424061,5.882739333,5.57549035,,,
-1.138692919,5.882739333,5.5626147,,,
-1.055961778,5.882739333,5.549739051,,,
-0.973230636,5.882739333,5.536863402,,,
-0.890499495,5.882739333,5.523987753,,,
-0.807768354,5.882739333,5.511112104,,,
-0.725037212,5.882739333,5.498236455,,,
-0.642306071,5.882739333,5.485360806,,,
-0.559574929,5.882739333,5.472485156,,,
-0.476843788,5.882739333,5.459609507,,,
-0.394112646,5.882739333,5.446733858,,,
-0.311381505,5.882739333,5.433858209,,,
-0.228650364,5.882739333,5.42098256,,,
-0.145919222,5.882739333,5.408106911,,,
-0.063188081,5.882739333,5.395231262,,,
0.019543061,5.882739333,5.382355612,,,
0.102274202,5.882739333,5.369479963,,,
0.185005343,5.882739333,5.356604314,,,
0.267736485,5.882739333,5.343728665,,,
0.350467626,5.882739333,5.330853016,,,
0.433198768,5.882739333,5.317977367,,,
0.515929909,5.882739333,5.305101717,,,
0.598661051,5.882739333,5.292226068,,,
0.681392192,5.882739333,5.279350419,,,
0.764123333,5.882739333,5.26647477,,,
0.846854475,5.882739333,5.253599121,,,
0.929585616,5.882739333,5.240723472,,,
1.012316758,5.882739333,5.227847823,,,
1.095047899,5.882739333,5.214972173,,,
1.17777904,5.882739333,5.202096524,,,
1.260510182,5.882739333,5.189220875,,,
1.343241323,5.882739333,5.176345226,,,
1.425972465,5.882739333,5.163469577,,,
1.508703606,5.882739333,5.150593928,,,
1.591434747,5.882739333,5.137718279,,,
1.674165889,5.882739333,5.124842629,,,
1.75689703,5.882739333,5.11196698,,,
1.839628172,5.882739333,5.099091331,,,
1.922359313,5.882739333,5.086215682,,,
2.005090455,5.882739333,5.073340033,,,
2.087821596,5.882739333,5.060464384,,,
2.170552737,5.882739333,5.047588734,,,
2.253283879,5.882739333,5.034713085,,,
2.33601502,5.882739333,5.021837436,,,
2.418746162,5.882739333,5.008961787,,,
2.501477303,5.882739333,4.996086138,,,
2.584208444,5.882739333,4.983210489,,,
2.666939586,5.882739333,4.97033484,,,
2.749670727,5.882739333,4.95745919,,,
2.832401869,5.882739333,4.944583541,,,
2.91513301,5.882739333,4.931707892,,,
2.997864152,5.882739333,4.918832243,,,
3.080595293,5.882739333,4.905956594,,,
3.163326434,5.882739333,4.893080945,,,
3.246057576,5.882739333,4.880205296,,,
3.328788717,5.882739333,4.867329646,,,
3.411519859,5.882739333,4.854453997,,,
3.494251,5.882739333,4.841578348,,,
-4.696132,5.944390545,6.258332719,,,
-4.613400859,5.944390545,6.242353093,,,
-4.530669717,5.944390545,6.226373467,,,
-4.447938576,5.944390545,6.210393841,,,
-4.365207434,5.944390545,6.194414214,,,
-4.282476293,5.944390545,6.178434588,,,
-4.199745152,5.944390545,6.162454962,,,
-4.11701401,5.944390545,6.146475335,,,
-4.034282869,5.944390545,6.130495709,,,
-3.951551727,5.944390545,6.114516083,,,
-3.868820586,5.944390545,6.098536457,,,
-3.786089444,5.944390545,6.08255683,,,
-3.703358303,5.944390545,6.066577204,,,
-3.620627162,5.944390545,6.050597578,,,
-3.53789602,5.944390545,6.034617951,,,
-3.455164879,5.944390545,6.018638325,,,
-3.372433737,5.944390545,6.002658699,,,
-3.289702596,5.944390545,5.986679073,,,
-3.206971455,5.944390545,5.970699446,,,
-3.124240313,5.944390545,5.95471982,,,
-3.041509172,5.944390545,5.938740194,,,
-2.95877803,5.944390545,5.922760567,,,
-2.876046889,5.944390545,5.906780941,,,
-2.793315747,5.944390545,5.890801315,,,
-2.710584606,5.944390545,5.874821689,,,
-2.627853465,5.944390545,5.858842062,,,
-2.545122323,5.944390545,5.842862436,,,
-2.462391182,5.944390545,5.82688281,,,
-2.37966004,5.944390545,5.810903183,,,
-2.296928899,5.944390545,5.794923557,,,
-2.214197758,5.944390545,5.778943931,,,
-2.131466616,5.944390545,5.762964304,,,
-2.048735475,5.944390545,5.746984678,,,
-1.966004333,5.944390545,5.731005052,,,
-1.883273192,5.944390545,5.715025426,,,
-1.800542051,5.944390545,5.699045799,,,
-1.717810909,5.944390545,5.683066173,,,
-1.635079768,5.944390545,5.667086547,,,
-1.552348626,5.944390545,5.65110692,,,
-1.469617485,5.944390545,5.635127294,,,
-1.386886343,5.944390545,5.619147668,,,
-1.304155202,5.944390545,5.603168042,,,
-1.221424061,5.944390545,5.587188415,,,
-1.138692919,5.944390545,5.571208789,,,
-1.055961778,5.944390545,5.555229163,,,
-0.973230636,5.944390545,5.539249536,,,
-0.890499495,5.944390545,5.52326991,,,
-0.807768354,5.944390545,5.507290284,,,
-0.725037212,5.944390545,5.491310658,,,
-0.642306071,5.944390545,5.475331031,,,
-0.559574929,5.944390545,5.459351405,,,
-0.476843788,5.944390545,5.443371779,,,
-0.394112646,5.944390545,5.427392152,,,
-0.311381505,5.944390545,5.411412526,,,
-0.228650364,5.944390545,5.3954329,,,
-0.145919222,5.944390545,5.379453274,,,
-0.063188081,5.944390545,5.363473647,,,
0.019543061,5.944390545,5.347494021,,,
0.102274202,5.944390545,5.331514395,,,
0.185005343,5.944390545,5.315534768,,,
0.267736485,5.944390545,5.299555142,,,
0.350467626,5.944390545,5.283575516,,,
0.433198768,5.944390545,5.26759589,,,
0.515929909,5.944390545,5.251616263,,,
0.598661051,5.944390545,5.235636637,,,
0.681392192,5.944390545,5.219657011,,,
0.764123333,5.944390545,5.203677384,,,
0.846854475,5.944390545,5.187697758,,,
0.929585616,5.944390545,5.171718132,,,
1.012316758,5.944390545,5.155738506,,,
1.095047899,5.944390545,5.139758879,,,
1.17777904,5.944390545,5.123779253,,,
1.260510182,5.944390545,5.107799627,,,
1.343241323,5.944390545,5.09182,,,
1.425972465,5.944390545,5.075840374,,,
1.508703606,5.944390545,5.059860748,,,
1.591434747,5.944390545,5.043881122,,,
1.674165889,5.944390545,5.027901495,,,
1.75689703,5.944390545,5.011921869,,,
1.839628172,5.944390545,4.995942243,,,
1.922359313,5.944390545,4.979962616,,,
2.005090455,5.944390545,4.96398299,,,
2.087821596,5.944390545,4.948003364,,,
2.170552737,5.944390545,4.932023737,,,
2.253283879,5.944390545,4.916044111,,,
2.33601502,5.944390545,4.900064485,,,
2.418746162,5.944390545,4.884084859,,,
2.501477303,5.944390545,4.868105232,,,
2.584208444,5.944390545,4.852125606,,,
2.666939586,5.944390545,4.83614598,,,
2.749670727,5.944390545,4.820166353,,,
2.832401869,5.944390545,4.804186727,,,
2.91513301,5.944390545,4.788207101,,,
2.997864152,5.944390545,4.772227475,,,
3.080595293,5.944390545,4.756247848,,,
3.163326434,5.944390545,4.740268222,,,
3.246057576,5.944390545,4.724288596,,,
3.328788717,5.944390545,4.708308969,,,
3.411519859,5.944390545,4.692329343,,,
3.494251,5.944390545,4.676349717,,,
-4.696132,6.006041758,6.400397825,,,
-4.613400859,6.006041758,6.381314222,,,
-4.530669717,6.006041758,6.362230618,,,
-4.447938576,6.006041758,6.343147015,,,
-4.365207434,6.006041758,6.324063411,,,
-4.282476293,6.006041758,6.304979808,,,
-4.199745152,6.006041758,6.285896204,,,
-4.11701401,6.006041758,6.266812601,,,
-4.034282869,6.006041758,6.247728998,,,
-3.951551727,6.006041758,6.228645394,,,
-3.868820586,6.006041758,6.209561791,,,
-3.786089444,6.006041758,6.190478187,,,
-3.703358303,6.006041758,6.171394584,,,
-3.620627162,6.006041758,6.15231098,,,
-3.53789602,6.006041758,6.133227377,,,
-3.455164879,6.006041758,6.114143774,,,
-3.372433737,6.006041758,6.09506017,,,
-3.289702596,6.006041758,6.075976567,,,
-3.206971455,6.006041758,6.056892963,,,
-3.124240313,6.006041758,6.03780936,,,
-3.041509172,6.006041758,6.018725756,,,
-2.95877803,6.006041758,5.999642153,,,
-2.876046889,6.006041758,5.98055855,,,
-2.793315747,6.006041758,5.961474946,,,
-2.710584606,6.006041758,5.942391343,,,
-2.627853465,6.006041758,5.923307739,,,
-2.545122323,6.006041758,5.904224136,,,
-2.462391182,6.006041758,5.885140532,,,
-2.37966004,6.006041758,5.866056929,,,
-2.296928899,6.006041758,5.846973326,,,
-2.214197758,6.006041758,5.827889722,,,
-2.131466616,6.006041758,5.808806119,,,
-2.048735475,6.006041758,5.789722515,,,
-1.966004333,6.006041758,5.770638912,,,
-1.883273192,6.006041758,5.751555308,,,
-1.800542051,6.006041758,5.732471705,,,
-1.717810909,6.006041758,5.713388102,,,
-1.635079768,6.006041758,5.694304498,,,
-1.552348626,6.006041758,5.675220895,,,
-1.469617485,6.006041758,5.656137291,,,
-1.386886343,6.006041758,5.637053688,,,
-1.304155202,6.006041758,5.617970084,,,
-1.221424061,6.006041758,5.598886481,,,
-1.138692919,6.006041758,5.579802878,,,
-1.055961778,6.006041758,5.560719274,,,
-0.973230636,6.006041758,5.541635671,,,
-0.890499495,6.006041758,5.522552067,,,
-0.807768354,6.006041758,5.503468464,,,
-0.725037212,6.006041758,5.48438486,,,
-0.642306071,6.006041758,5.465301257,,,
-0.559574929,6.006041758,5.446217654,,,
-0.476843788,6.006041758,5.42713405,,,
-0.394112646,6.006041758,5.408050447,,,
-0.311381505,6.006041758,5.388966843,,,
-0.228650364,6.006041758,5.36988324,,,
-0.145919222,6.006041758,5.350799636,,,
-0.063188081,6.006041758,5.331716033,,,
0.019543061,6.006041758,5.31263243,,,
0.102274202,6.006041758,5.293548826,,,
0.185005343,6.006041758,5.274465223,,,
0.267736485,6.006041758,5.255381619,,,
0.350467626,6.006041758,5.236298016,,,
0.433198768,6.006041758,5.217214412,,,
0.515929909,6.006041758,5.198130809,,,
0.598661051,6.006041758,5.179047206,,,
0.681392192,6.006041758,5.159963602,,,
0.764123333,6.006041758,5.140879999,,,
0.846854475,6.006041758,5.121796395,,,
0.929585616,6.006041758,5.102712792,,,
1.012316758,6.006041758,5.083629188,,,
1.095047899,6.006041758,5.064545585,,,
1.17777904,6.006041758,5.045461982,,,
1.260510182,6.006041758,5.026378378,,,
1.343241323,6.006041758,5.007294775,,,
1.425972465,6.006041758,4.988211171,,,
1.508703606,6.006041758,4.969127568,,,
1.591434747,6.006041758,4.950043964,,,
1.674165889,6.006041758,4.930960361,,,
1.75689703,6.006041758,4.911876758,,,
1.839628172,6.006041758,4.892793154,,,
1.922359313,6.006041758,4.873709551,,,
2.005090455,6.006041758,4.854625947,,,
2.087821596,6.006041758,4.835542344,,,
2.170552737,6.006041758,4.816458741,,,
2.253283879,6.006041758,4.797375137,,,
2.33601502,6.006041758,4.778291534,,,
2.418746162,6.006041758,4.75920793,,,
2.501477303,6.006041758,4.740124327,,,
2.584208444,6.006041758,4.721040723,,,
2.666939586,6.006041758,4.70195712,,,
2.749670727,6.006041758,4.682873517,,,
2.832401869,6.006041758,4.663789913,,,
2.91513301,6.006041758,4.64470631,,,
2.997864152,6.006041758,4.625622706,,,
3.080595293,6.006041758,4.606539103,,,
3.163326434,6.006041758,4.587455499,,,
3.246057576,6.006041758,4.568371896,,,
3.328788717,6.006041758,4.549288293,,,
3.411519859,6.006041758,4.530204689,,,
3.494251,6.006041758,4.511121086,,,
-4.696132,6.06769297,6.54246293,,,
-4.613400859,6.06769297,6.52027535,,,
-4.530669717,6.06769297,6.498087769,,,
-4.447938576,6.06769297,6.475900189,,,
-4.365207434,6.06769297,6.453712608,,,
-4.282476293,6.06769297,6.431525028,,,
-4.199745152,6.06769297,6.409337447,,,
-4.11701401,6.06769297,6.387149867,,,
-4.034282869,6.06769297,6.364962286,,,
-3.951551727,6.06769297,6.342774705,,,
-3.868820586,6.06769297,6.320587125,,,
-3.786089444,6.06769297,6.298399544,,,
-3.703358303,6.06769297,6.276211964,,,
-3.620627162,6.06769297,6.254024383,,,
-3.53789602,6.06769297,6.231836803,,,
-3.455164879,6.06769297,6.209649222,,,
-3.372433737,6.06769297,6.187461641,,,
-3.289702596,6.06769297,6.165274061,,,
-3.206971455,6.06769297,6.14308648,,,
-3.124240313,6.06769297,6.1208989,,,
-3.041509172,6.06769297,6.098711319,,,
-2.95877803,6.06769297,6.076523739,,,
-2.876046889,6.06769297,6.054336158,,,
-2.793315747,6.06769297,6.032148577,,,
-2.710584606,6.06769297,6.009960997,,,
-2.627853465,6.06769297,5.987773416,,,
-2.545122323,6.06769297,5.965585836,,,
-2.462391182,6.06769297,5.943398255,,,
-2.37966004,6.06769297,5.921210675,,,
-2.296928899,6.06769297,5.899023094,,,
-2.214197758,6.06769297,5.876835514,,,
-2.131466616,6.06769297,5.854647933,,,
-2.048735475,6.06769297,5.832460352,,,
-1.966004333,6.06769297,5.810272772,,,
-1.883273192,6.06769297,5.788085191,,,
-1.800542051,6.06769297,5.765897611,,,
-1.717810909,6.06769297,5.74371003,,,
-1.635079768,6.06769297,5.72152245,,,
-1.552348626,6.06769297,5.699334869,,,
-1.469617485,6.06769297,5.677147288,,,
-1.386886343,6.06769297,5.654959708,,,
-1.304155202,6.06769297,5.632772127,,,
-1.221424061,6.06769297,5.610584547,,,
-1.138692919,6.06769297,5.588396966,,,
-1.055961778,6.06769297,5.566209386,,,
-0.973230636,6.06769297,5.544021805,,,
-0.890499495,6.06769297,5.521834224,,,
-0.807768354,6.06769297,5.499646644,,,
-0.725037212,6.06769297,5.477459063,,,
-0.642306071,6.06769297,5.455271483,,,
-0.559574929,6.06769297,5.433083902,,,
-0.476843788,6.06769297,5.410896322,,,
-0.394112646,6.06769297,5.388708741,,,
-0.311381505,6.06769297,5.36652116,,,
-0.228650364,6.06769297,5.34433358,,,
-0.145919222,6.06769297,5.322145999,,,
-0.063188081,6.06769297,5.299958419,,,
0.019543061,6.06769297,5.277770838,,,
0.102274202,6.06769297,5.255583258,,,
0.185005343,6.06769297,5.233395677,,,
0.267736485,6.06769297,5.211208097,,,
0.350467626,6.06769297,5.189020516,,,
0.433198768,6.06769297,5.166832935,,,
0.515929909,6.06769297,5.144645355,,,
0.598661051,6.06769297,5.122457774,,,
0.681392192,6.06769297,5.100270194,,,
0.764123333,6.06769297,5.078082613,,,
0.846854475,6.06769297,5.055895033,,,
0.929585616,6.06769297,5.033707452,,,
1.012316758,6.06769297,5.011519871,,,
1.095047899,6.06769297,4.989332291,,,
1.17777904,6.06769297,4.96714471,,,
1.260510182,6.06769297,4.94495713,,,
1.343241323,6.06769297,4.922769549,,,
1.425972465,6.06769297,4.900581969,,,
1.508703606,6.06769297,4.878394388,,,
1.591434747,6.06769297,4.856206807,,,
1.674165889,6.06769297,4.834019227,,,
1.75689703,6.06769297,4.811831646,,,
1.839628172,6.06769297,4.789644066,,,
1.922359313,6.06769297,4.767456485,,,
2.005090455,6.06769297,4.745268905,,,
2.087821596,6.06769297,4.723081324,,,
2.170552737,6.06769297,4.700893744,,,
2.253283879,6.06769297,4.678706163,,,
2.33601502,6.06769297,4.656518582,,,
2.418746162,6.06769297,4.634331002,,,
2.501477303,6.06769297,4.612143421,,,
2.584208444,6.06769297,4.589955841,,,
2.666939586,6.06769297,4.56776826,,,
2.749670727,6.06769297,4.54558068,,,
2.832401869,6.06769297,4.523393099,,,
2.91513301,6.06769297,4.501205518,,,
2.997864152,6.06769297,4.479017938,,,
3.080595293,6.06769297,4.456830357,,,
3.163326434,6.06769297,4.434642777,,,
3.246057576,6.06769297,4.412455196,,,
3.328788717,6.06769297,4.390267616,,,
3.411519859,6.06769297,4.368080035,,,
3.494251,6.06769297,4.345892454,,,
-4.696132,6.129344182,6.684528036,,,
-4.613400859,6.129344182,6.659236478,,,
-4.530669717,6.129344182,6.633944921,,,
-4.447938576,6.129344182,6.608653363,,,
-4.365207434,6.129344182,6.583361805,,,
-4.282476293,6.129344182,6.558070248,,,
-4.199745152,6.129344182,6.53277869,,,
-4.11701401,6.129344182,6.507487132,,,
-4.034282869,6.129344182,6.482195574,,,
-3.951551727,6.129344182,6.456904017,,,
-3.868820586,6.129344182,6.431612459,,,
-3.786089444,6.129344182,6.406320901,,,
-3.703358303,6.129344182,6.381029344,,,
-3.620627162,6.129344182,6.355737786,,,
-3.53789602,6.129344182,6.330446228,,,
-3.455164879,6.129344182,6.30515467,,,
-3.372433737,6.129344182,6.279863113,,,
-3.289702596,6.129344182,6.254571555,,,
-3.206971455,6.129344182,6.229279997,,,
-3.124240313,6.129344182,6.20398844,,,
-3.041509172,6.129344182,6.178696882,,,
-2.95877803,6.129344182,6.153405324,,,
-2.876046889,6.129344182,6.128113767,,,
-2.793315747,6.129344182,6.102822209,,,
-2.710584606,6.129344182,6.077530651,,,
-2.627853465,6.129344182,6.052239093,,,
-2.545122323,6.129344182,6.026947536,,,
-2.462391182,6.129344182,6.001655978,,,
-2.37966004,6.129344182,5.97636442,,,
-2.296928899,6.129344182,5.951072863,,,
-2.214197758,6.129344182,5.925781305,,,
-2.131466616,6.129344182,5.900489747,,,
-2.048735475,6.129344182,5.875198189,,,
-1.966004333,6.129344182,5.849906632,,,
-1.883273192,6.129344182,5.824615074,,,
-1.800542051,6.129344182,5.799323516,,,
-1.717810909,6.129344182,5.774031959,,,
-1.635079768,6.129344182,5.748740401,,,
-1.552348626,6.129344182,5.723448843,,,
-1.469617485,6.129344182,5.698157286,,,
-1.386886343,6.129344182,5.672865728,,,
-1.304155202,6.129344182,5.64757417,,,
-1.221424061,6.129344182,5.622282612,,,
-1.138692919,6.129344182,5.596991055,,,
-1.055961778,6.129344182,5.571699497,,,
-0.973230636,6.129344182,5.546407939,,,
-0.890499495,6.129344182,5.521116382,,,
-0.807768354,6.129344182,5.495824824,,,
-0.725037212,6.129344182,5.470533266,,,
-0.642306071,6.129344182,5.445241708,,,
-0.559574929,6.129344182,5.419950151,,,
-0.476843788,6.129344182,5.394658593,,,
-0.394112646,6.129344182,5.369367035,,,
-0.311381505,6.129344182,5.344075478,,,
-0.228650364,6.129344182,5.31878392,,,
-0.145919222,6.129344182,5.293492362,,,
-0.063188081,6.129344182,5.268200805,,,
0.019543061,6.129344182,5.242909247,,,
0.102274202,6.129344182,5.217617689,,,
0.185005343,6.129344182,5.192326131,,,
0.267736485,6.129344182,5.167034574,,,
0.350467626,6.129344182,5.141743016,,,
0.433198768,6.129344182,5.116451458,,,
0.515929909,6.129344182,5.091159901,,,
0.598661051,6.129344182,5.065868343,,,
0.681392192,6.129344182,5.040576785,,,
0.764123333,6.129344182,5.015285228,,,
0.846854475,6.129344182,4.98999367,,,
0.929585616,6.129344182,4.964702112,,,
1.012316758,6.129344182,4.939410554,,,
1.095047899,6.129344182,4.914118997,,,
1.17777904,6.129344182,4.888827439,,,
1.260510182,6.129344182,4.863535881,,,
1.343241323,6.129344182,4.838244324,,,
1.425972465,6.129344182,4.812952766,,,
1.508703606,6.129344182,4.787661208,,,
1.591434747,6.129344182,4.76236965,,,
1.674165889,6.129344182,4.737078093,,,
1.75689703,6.129344182,4.711786535,,,
1.839628172,6.129344182,4.686494977,,,
1.922359313,6.129344182,4.66120342,,,
2.005090455,6.129344182,4.635911862,,,
2.087821596,6.129344182,4.610620304,,,
2.170552737,6.129344182,4.585328747,,,
2.253283879,6.129344182,4.560037189,,,
2.33601502,6.129344182,4.534745631,,,
2.418746162,6.129344182,4.509454073,,,
2.501477303,6.129344182,4.484162516,,,
2.584208444,6.129344182,4.458870958,,,
2.666939586,6.129344182,4.4335794,,,
2.749670727,6.129344182,4.408287843,,,
2.832401869,6.129344182,4.382996285,,,
2.91513301,6.129344182,4.357704727,,,
2.997864152,6.129344182,4.332413169,,,
3.080595293,6.129344182,4.307121612,,,
3.163326434,6.129344182,4.281830054,,,
3.246057576,6.129344182,4.256538496,,,
3.328788717,6.129344182,4.231246939,,,
3.411519859,6.129344182,4.205955381,,,
3.494251,6.129344182,4.180663823,,,
-4.696132,6.190995394,6.826593142,,,
-4.613400859,6.190995394,6.798197607,,,
-4.530669717,6.190995394,6.769802072,,,
-4.447938576,6.190995394,6.741406537,,,
-4.365207434,6.190995394,6.713011002,,,
-4.282476293,6.190995394,6.684615467,,,
-4.199745152,6.190995394,6.656219933,,,
-4.11701401,6.190995394,6.627824398,,,
-4.034282869,6.190995394,6.599428863,,,
-3.951551727,6.190995394,6.571033328,,,
-3.868820586,6.190995394,6.542637793,,,
-3.786089444,6.190995394,6.514242258,,,
-3.703358303,6.190995394,6.485846723,,,
-3.620627162,6.190995394,6.457451189,,,
-3.53789602,6.190995394,6.429055654,,,
-3.455164879,6.190995394,6.400660119,,,
-3.372433737,6.190995394,6.372264584,,,
-3.289702596,6.190995394,6.343869049,,,
-3.206971455,6.190995394,6.315473514,,,
-3.124240313,6.190995394,6.28707798,,,
-3.041509172,6.190995394,6.258682445,,,
-2.95877803,6.190995394,6.23028691,,,
-2.876046889,6.190995394,6.201891375,,,
-2.793315747,6.190995394,6.17349584,,,
-2.710584606,6.190995394,6.145100305,,,
-2.627853465,6.190995394,6.11670477,,,
-2.545122323,6.190995394,6.088309236,,,
-2.462391182,6.190995394,6.059913701,,,
-2.37966004,6.190995394,6.031518166,,,
-2.296928899,6.190995394,6.003122631,,,
-2.214197758,6.190995394,5.974727096,,,
-2.131466616,6.190995394,5.946331561,,,
-2.048735475,6.190995394,5.917936027,,,
-1.966004333,6.190995394,5.889540492,,,
-1.883273192,6.190995394,5.861144957,,,
-1.800542051,6.190995394,5.832749422,,,
-1.717810909,6.190995394,5.804353887,,,
-1.635079768,6.190995394,5.775958352,,,
-1.552348626,6.190995394,5.747562818,,,
-1.469617485,6.190995394,5.719167283,,,
-1.386886343,6.190995394,5.690771748,,,
-1.304155202,6.190995394,5.662376213,,,
-1.221424061,6.190995394,5.633980678,,,
-1.138692919,6.190995394,5.605585143,,,
-1.055961778,6.190995394,5.577189608,,,
-0.973230636,6.190995394,5.548794074,,,
-0.890499495,6.190995394,5.520398539,,,
-0.807768354,6.190995394,5.492003004,,,
-0.725037212,6.190995394,5.463607469,,,
-0.642306071,6.190995394,5.435211934,,,
-0.559574929,6.190995394,5.406816399,,,
-0.476843788,6.190995394,5.378420865,,,
-0.394112646,6.190995394,5.35002533,,,
-0.311381505,6.190995394,5.321629795,,,
-0.228650364,6.190995394,5.29323426,,,
-0.145919222,6.190995394,5.264838725,,,
-0.063188081,6.190995394,5.23644319,,,
0.019543061,6.190995394,5.208047655,,,
0.102274202,6.190995394,5.179652121,,,
0.185005343,6.190995394,5.151256586,,,
0.267736485,6.190995394,5.122861051,,,
0.350467626,6.190995394,5.094465516,,,
0.433198768,6.190995394,5.066069981,,,
0.515929909,6.190995394,5.037674446,,,
0.598661051,6.190995394,5.009278912,,,
0.681392192,6.190995394,4.980883377,,,
0.764123333,6.190995394,4.952487842,,,
0.846854475,6.190995394,4.924092307,,,
0.929585616,6.190995394,4.895696772,,,
1.012316758,6.190995394,4.867301237,,,
1.095047899,6.190995394,4.838905703,,,
1.17777904,6.190995394,4.810510168,,,
1.260510182,6.190995394,4.782114633,,,
1.343241323,6.190995394,4.753719098,,,
1.425972465,6.190995394,4.725323563,,,
1.508703606,6.190995394,4.696928028,,,
1.591434747,6.190995394,4.668532493,,,
