est.River.dist.lake,est.Head.river.dist,est.beta,River.dist.lake,Euc.dist.lake,Head.river.dist,BD
6.1055212,7.626040879,0.048840738,,,,
6.195727433,7.626040879,0.04906599,,,,
6.285933667,7.626040879,0.049291242,,,,
6.3761399,7.626040879,0.049516494,,,,
6.466346133,7.626040879,0.049741746,,,,
6.556552367,7.626040879,0.049966998,,,,
6.6467586,7.626040879,0.05019225,,,,
6.736964833,7.626040879,0.050417502,,,,
6.827171067,7.626040879,0.050642754,,,,
6.9173773,7.626040879,0.050868006,,,,
7.007583533,7.626040879,0.051093258,,,,
7.097789767,7.626040879,0.05131851,,,,
7.187996,7.626040879,0.051543762,,,,
7.278202233,7.626040879,0.051769014,,,,
7.368408467,7.626040879,0.051994266,,,,
7.4586147,7.626040879,0.052219517,,,,
7.548820933,7.626040879,0.052444769,,,,
7.639027167,7.626040879,0.052670021,,,,
7.7292334,7.626040879,0.052895273,,,,
7.819439633,7.626040879,0.053120525,,,,
7.909645867,7.626040879,0.053345777,,,,
7.9998521,7.626040879,0.053571029,,,,
8.090058333,7.626040879,0.053796281,,,,
8.180264567,7.626040879,0.054021533,,,,
8.2704708,7.626040879,0.054246785,,,,
8.360677033,7.626040879,0.054472037,,,,
8.450883267,7.626040879,0.054697289,,,,
8.5410895,7.626040879,0.054922541,,,,
8.631295733,7.626040879,0.055147793,,,,
8.721501967,7.626040879,0.055373045,,,,
8.8117082,7.626040879,0.055598297,,,,
8.901914433,7.626040879,0.055823549,,,,
8.992120667,7.626040879,0.056048801,,,,
9.0823269,7.626040879,0.056274053,,,,
9.172533133,7.626040879,0.056499305,,,,
9.262739367,7.626040879,0.056724557,,,,
9.3529456,7.626040879,0.056949808,,,,
9.443151833,7.626040879,0.05717506,,,,
9.533358067,7.626040879,0.057400312,,,,
9.6235643,7.626040879,0.057625564,,,,
0.6931472,7.673826293,0.03456506,,,,
0.783353433,7.673826293,0.034790054,,,,
0.873559667,7.673826293,0.035015049,,,,
0.9637659,7.673826293,0.035240043,,,,
1.053972133,7.673826293,0.035465037,,,,
1.144178367,7.673826293,0.035690032,,,,
1.2343846,7.673826293,0.035915026,,,,
1.324590833,7.673826293,0.036140021,,,,
1.414797067,7.673826293,0.036365015,,,,
1.5050033,7.673826293,0.03659001,,,,
1.595209533,7.673826293,0.036815004,,,,
1.685415767,7.673826293,0.037039998,,,,
1.775622,7.673826293,0.037264993,,,,
1.865828233,7.673826293,0.037489987,,,,
1.956034467,7.673826293,0.037714982,,,,
2.0462407,7.673826293,0.037939976,,,,
2.136446933,7.673826293,0.038164971,,,,
2.226653167,7.673826293,0.038389965,,,,
2.3168594,7.673826293,0.038614959,,,,
2.407065633,7.673826293,0.038839954,,,,
2.497271867,7.673826293,0.039064948,,,,
2.5874781,7.673826293,0.039289943,,,,
2.677684333,7.673826293,0.039514937,,,,
2.767890567,7.673826293,0.039739932,,,,
2.8580968,7.673826293,0.039964926,,,,
2.948303033,7.673826293,0.04018992,,,,
3.038509267,7.673826293,0.040414915,,,,
3.1287155,7.673826293,0.040639909,,,,
3.218921733,7.673826293,0.040864904,,,,
3.309127967,7.673826293,0.041089898,,,,
3.3993342,7.673826293,0.041314893,,,,
3.489540433,7.673826293,0.041539887,,,,
3.579746667,7.673826293,0.041764881,,,,
3.6699529,7.673826293,0.041989876,,,,
3.760159133,7.673826293,0.04221487,,,,
3.850365367,7.673826293,0.042439865,,,,
3.9405716,7.673826293,0.042664859,,,,
4.030777833,7.673826293,0.042889854,,,,
4.120984067,7.673826293,0.043114848,,,,
4.2111903,7.673826293,0.043339842,,,,
4.301396533,7.673826293,0.043564837,,,,
4.391602767,7.673826293,0.043789831,,,,
4.481809,7.673826293,0.044014826,,,,
4.572015233,7.673826293,0.04423982,,,,
4.662221467,7.673826293,0.044464815,,,,
4.7524277,7.673826293,0.044689809,,,,
4.842633933,7.673826293,0.044914803,,,,
4.932840167,7.673826293,0.045139798,,,,
5.0230464,7.673826293,0.045364792,,,,
5.113252633,7.673826293,0.045589787,,,,
5.203458867,7.673826293,0.045814781,,,,
5.2936651,7.673826293,0.046039776,,,,
5.383871333,7.673826293,0.04626477,,,,
5.474077567,7.673826293,0.046489764,,,,
5.5642838,7.673826293,0.046714759,,,,
5.654490033,7.673826293,0.046939753,,,,
5.744696267,7.673826293,0.047164748,,,,
5.8349025,7.673826293,0.047389742,,,,
5.925108733,7.673826293,0.047614737,,,,
6.015314967,7.673826293,0.047839731,,,,
6.1055212,7.673826293,0.048064725,,,,
6.195727433,7.673826293,0.04828972,,,,
6.285933667,7.673826293,0.048514714,,,,
6.3761399,7.673826293,0.048739709,,,,
6.466346133,7.673826293,0.048964703,,,,
6.556552367,7.673826293,0.049189698,,,,
6.6467586,7.673826293,0.049414692,,,,
6.736964833,7.673826293,0.049639686,,,,
6.827171067,7.673826293,0.049864681,,,,
6.9173773,7.673826293,0.050089675,,,,
7.007583533,7.673826293,0.05031467,,,,
7.097789767,7.673826293,0.050539664,,,,
7.187996,7.673826293,0.050764659,,,,
7.278202233,7.673826293,0.050989653,,,,
7.368408467,7.673826293,0.051214647,,,,
7.4586147,7.673826293,0.051439642,,,,
7.548820933,7.673826293,0.051664636,,,,
7.639027167,7.673826293,0.051889631,,,,
7.7292334,7.673826293,0.052114625,,,,
7.819439633,7.673826293,0.05233962,,,,
7.909645867,7.673826293,0.052564614,,,,
7.9998521,7.673826293,0.052789608,,,,
8.090058333,7.673826293,0.053014603,,,,
8.180264567,7.673826293,0.053239597,,,,
8.2704708,7.673826293,0.053464592,,,,
8.360677033,7.673826293,0.053689586,,,,
8.450883267,7.673826293,0.053914581,,,,
8.5410895,7.673826293,0.054139575,,,,
8.631295733,7.673826293,0.054364569,,,,
8.721501967,7.673826293,0.054589564,,,,
8.8117082,7.673826293,0.054814558,,,,
8.901914433,7.673826293,0.055039553,,,,
8.992120667,7.673826293,0.055264547,,,,
9.0823269,7.673826293,0.055489542,,,,
9.172533133,7.673826293,0.055714536,,,,
9.262739367,7.673826293,0.05593953,,,,
9.3529456,7.673826293,0.056164525,,,,
9.443151833,7.673826293,0.056389519,,,,
9.533358067,7.673826293,0.056614514,,,,
9.6235643,7.673826293,0.056839508,,,,
0.6931472,7.721611707,0.033804498,,,,
0.783353433,7.721611707,0.034029235,,,,
0.873559667,7.721611707,0.034253972,,,,
0.9637659,7.721611707,0.034478709,,,,
1.053972133,7.721611707,0.034703446,,,,
1.144178367,7.721611707,0.034928183,,,,
1.2343846,7.721611707,0.03515292,,,,
1.324590833,7.721611707,0.035377657,,,,
1.414797067,7.721611707,0.035602394,,,,
1.5050033,7.721611707,0.035827131,,,,
1.595209533,7.721611707,0.036051867,,,,
1.685415767,7.721611707,0.036276604,,,,
1.775622,7.721611707,0.036501341,,,,
1.865828233,7.721611707,0.036726078,,,,
1.956034467,7.721611707,0.036950815,,,,
2.0462407,7.721611707,0.037175552,,,,
2.136446933,7.721611707,0.037400289,,,,
2.226653167,7.721611707,0.037625026,,,,
2.3168594,7.721611707,0.037849763,,,,
2.407065633,7.721611707,0.0380745,,,,
2.497271867,7.721611707,0.038299237,,,,
2.5874781,7.721611707,0.038523973,,,,
2.677684333,7.721611707,0.03874871,,,,
2.767890567,7.721611707,0.038973447,,,,
2.8580968,7.721611707,0.039198184,,,,
2.948303033,7.721611707,0.039422921,,,,
3.038509267,7.721611707,0.039647658,,,,
3.1287155,7.721611707,0.039872395,,,,
3.218921733,7.721611707,0.040097132,,,,
3.309127967,7.721611707,0.040321869,,,,
3.3993342,7.721611707,0.040546606,,,,
3.489540433,7.721611707,0.040771342,,,,
3.579746667,7.721611707,0.040996079,,,,
3.6699529,7.721611707,0.041220816,,,,
3.760159133,7.721611707,0.041445553,,,,
3.850365367,7.721611707,0.04167029,,,,
3.9405716,7.721611707,0.041895027,,,,
4.030777833,7.721611707,0.042119764,,,,
4.120984067,7.721611707,0.042344501,,,,
4.2111903,7.721611707,0.042569238,,,,
4.301396533,7.721611707,0.042793975,,,,
4.391602767,7.721611707,0.043018712,,,,
4.481809,7.721611707,0.043243448,,,,
4.572015233,7.721611707,0.043468185,,,,
4.662221467,7.721611707,0.043692922,,,,
4.7524277,7.721611707,0.043917659,,,,
4.842633933,7.721611707,0.044142396,,,,
4.932840167,7.721611707,0.044367133,,,,
5.0230464,7.721611707,0.04459187,,,,
5.113252633,7.721611707,0.044816607,,,,
5.203458867,7.721611707,0.045041344,,,,
5.2936651,7.721611707,0.045266081,,,,
5.383871333,7.721611707,0.045490817,,,,
5.474077567,7.721611707,0.045715554,,,,
5.5642838,7.721611707,0.045940291,,,,
5.654490033,7.721611707,0.046165028,,,,
5.744696267,7.721611707,0.046389765,,,,
5.8349025,7.721611707,0.046614502,,,,
5.925108733,7.721611707,0.046839239,,,,
6.015314967,7.721611707,0.047063976,,,,
6.1055212,7.721611707,0.047288713,,,,
6.195727433,7.721611707,0.04751345,,,,
6.285933667,7.721611707,0.047738187,,,,
6.3761399,7.721611707,0.047962923,,,,
6.466346133,7.721611707,0.04818766,,,,
6.556552367,7.721611707,0.048412397,,,,
6.6467586,7.721611707,0.048637134,,,,
6.736964833,7.721611707,0.048861871,,,,
6.827171067,7.721611707,0.049086608,,,,
6.9173773,7.721611707,0.049311345,,,,
7.007583533,7.721611707,0.049536082,,,,
7.097789767,7.721611707,0.049760819,,,,
7.187996,7.721611707,0.049985556,,,,
7.278202233,7.721611707,0.050210292,,,,
7.368408467,7.721611707,0.050435029,,,,
7.4586147,7.721611707,0.050659766,,,,
7.548820933,7.721611707,0.050884503,,,,
7.639027167,7.721611707,0.05110924,,,,
7.7292334,7.721611707,0.051333977,,,,
7.819439633,7.721611707,0.051558714,,,,
7.909645867,7.721611707,0.051783451,,,,
7.9998521,7.721611707,0.052008188,,,,
8.090058333,7.721611707,0.052232925,,,,
8.180264567,7.721611707,0.052457662,,,,
8.2704708,7.721611707,0.052682398,,,,
8.360677033,7.721611707,0.052907135,,,,
8.450883267,7.721611707,0.053131872,,,,
8.5410895,7.721611707,0.053356609,,,,
8.631295733,7.721611707,0.053581346,,,,
8.721501967,7.721611707,0.053806083,,,,
8.8117082,7.721611707,0.05403082,,,,
8.901914433,7.721611707,0.054255557,,,,
8.992120667,7.721611707,0.054480294,,,,
9.0823269,7.721611707,0.054705031,,,,
9.172533133,7.721611707,0.054929767,,,,
9.262739367,7.721611707,0.055154504,,,,
9.3529456,7.721611707,0.055379241,,,,
9.443151833,7.721611707,0.055603978,,,,
9.533358067,7.721611707,0.055828715,,,,
9.6235643,7.721611707,0.056053452,,,,
0.6931472,7.769397121,0.033043937,,,,
0.783353433,7.769397121,0.033268417,,,,
0.873559667,7.769397121,0.033492896,,,,
0.9637659,7.769397121,0.033717375,,,,
1.053972133,7.769397121,0.033941855,,,,
1.144178367,7.769397121,0.034166334,,,,
1.2343846,7.769397121,0.034390813,,,,
1.324590833,7.769397121,0.034615293,,,,
1.414797067,7.769397121,0.034839772,,,,
1.5050033,7.769397121,0.035064252,,,,
1.595209533,7.769397121,0.035288731,,,,
1.685415767,7.769397121,0.03551321,,,,
1.775622,7.769397121,0.03573769,,,,
1.865828233,7.769397121,0.035962169,,,,
1.956034467,7.769397121,0.036186648,,,,
2.0462407,7.769397121,0.036411128,,,,
2.136446933,7.769397121,0.036635607,,,,
2.226653167,7.769397121,0.036860087,,,,
2.3168594,7.769397121,0.037084566,,,,
2.407065633,7.769397121,0.037309045,,,,
2.497271867,7.769397121,0.037533525,,,,
2.5874781,7.769397121,0.037758004,,,,
2.677684333,7.769397121,0.037982484,,,,
2.767890567,7.769397121,0.038206963,,,,
2.8580968,7.769397121,0.038431442,,,,
2.948303033,7.769397121,0.038655922,,,,
3.038509267,7.769397121,0.038880401,,,,
3.1287155,7.769397121,0.03910488,,,,
3.218921733,7.769397121,0.03932936,,,,
3.309127967,7.769397121,0.039553839,,,,
3.3993342,7.769397121,0.039778319,,,,
3.489540433,7.769397121,0.040002798,,,,
3.579746667,7.769397121,0.040227277,,,,
3.6699529,7.769397121,0.040451757,,,,
3.760159133,7.769397121,0.040676236,,,,
3.850365367,7.769397121,0.040900715,,,,
3.9405716,7.769397121,0.041125195,,,,
4.030777833,7.769397121,0.041349674,,,,
4.120984067,7.769397121,0.041574154,,,,
4.2111903,7.769397121,0.041798633,,,,
4.301396533,7.769397121,0.042023112,,,,
4.391602767,7.769397121,0.042247592,,,,
4.481809,7.769397121,0.042472071,,,,
4.572015233,7.769397121,0.04269655,,,,
4.662221467,7.769397121,0.04292103,,,,
4.7524277,7.769397121,0.043145509,,,,
4.842633933,7.769397121,0.043369989,,,,
4.932840167,7.769397121,0.043594468,,,,
5.0230464,7.769397121,0.043818947,,,,
5.113252633,7.769397121,0.044043427,,,,
5.203458867,7.769397121,0.044267906,,,,
5.2936651,7.769397121,0.044492386,,,,
5.383871333,7.769397121,0.044716865,,,,
5.474077567,7.769397121,0.044941344,,,,
5.5642838,7.769397121,0.045165824,,,,
5.654490033,7.769397121,0.045390303,,,,
5.744696267,7.769397121,0.045614782,,,,
5.8349025,7.769397121,0.045839262,,,,
5.925108733,7.769397121,0.046063741,,,,
6.015314967,7.769397121,0.046288221,,,,
6.1055212,7.769397121,0.0465127,,,,
6.195727433,7.769397121,0.046737179,,,,
6.285933667,7.769397121,0.046961659,,,,
6.3761399,7.769397121,0.047186138,,,,
6.466346133,7.769397121,0.047410617,,,,
6.556552367,7.769397121,0.047635097,,,,
6.6467586,7.769397121,0.047859576,,,,
6.736964833,7.769397121,0.048084056,,,,
6.827171067,7.769397121,0.048308535,,,,
6.9173773,7.769397121,0.048533014,,,,
7.007583533,7.769397121,0.048757494,,,,
7.097789767,7.769397121,0.048981973,,,,
7.187996,7.769397121,0.049206453,,,,
7.278202233,7.769397121,0.049430932,,,,
7.368408467,7.769397121,0.049655411,,,,
7.4586147,7.769397121,0.049879891,,,,
7.548820933,7.769397121,0.05010437,,,,
7.639027167,7.769397121,0.050328849,,,,
7.7292334,7.769397121,0.050553329,,,,
7.819439633,7.769397121,0.050777808,,,,
7.909645867,7.769397121,0.051002288,,,,
7.9998521,7.769397121,0.051226767,,,,
8.090058333,7.769397121,0.051451246,,,,
8.180264567,7.769397121,0.051675726,,,,
8.2704708,7.769397121,0.051900205,,,,
8.360677033,7.769397121,0.052124684,,,,
8.450883267,7.769397121,0.052349164,,,,
8.5410895,7.769397121,0.052573643,,,,
8.631295733,7.769397121,0.052798123,,,,
8.721501967,7.769397121,0.053022602,,,,
8.8117082,7.769397121,0.053247081,,,,
8.901914433,7.769397121,0.053471561,,,,
8.992120667,7.769397121,0.05369604,,,,
9.0823269,7.769397121,0.05392052,,,,
9.172533133,7.769397121,0.054144999,,,,
9.262739367,7.769397121,0.054369478,,,,
9.3529456,7.769397121,0.054593958,,,,
9.443151833,7.769397121,0.054818437,,,,
9.533358067,7.769397121,0.055042916,,,,
9.6235643,7.769397121,0.055267396,,,,
0.6931472,7.817182535,0.032283376,,,,
0.783353433,7.817182535,0.032507598,,,,
0.873559667,7.817182535,0.03273182,,,,
0.9637659,7.817182535,0.032956041,,,,
1.053972133,7.817182535,0.033180263,,,,
1.144178367,7.817182535,0.033404485,,,,
1.2343846,7.817182535,0.033628707,,,,
1.324590833,7.817182535,0.033852929,,,,
1.414797067,7.817182535,0.034077151,,,,
1.5050033,7.817182535,0.034301373,,,,
1.595209533,7.817182535,0.034525594,,,,
1.685415767,7.817182535,0.034749816,,,,
1.775622,7.817182535,0.034974038,,,,
1.865828233,7.817182535,0.03519826,,,,
1.956034467,7.817182535,0.035422482,,,,
2.0462407,7.817182535,0.035646704,,,,
2.136446933,7.817182535,0.035870926,,,,
2.226653167,7.817182535,0.036095147,,,,
2.3168594,7.817182535,0.036319369,,,,
2.407065633,7.817182535,0.036543591,,,,
2.497271867,7.817182535,0.036767813,,,,
2.5874781,7.817182535,0.036992035,,,,
2.677684333,7.817182535,0.037216257,,,,
2.767890567,7.817182535,0.037440479,,,,
2.8580968,7.817182535,0.0376647,,,,
2.948303033,7.817182535,0.037888922,,,,
3.038509267,7.817182535,0.038113144,,,,
3.1287155,7.817182535,0.038337366,,,,
3.218921733,7.817182535,0.038561588,,,,
3.309127967,7.817182535,0.03878581,,,,
3.3993342,7.817182535,0.039010032,,,,
3.489540433,7.817182535,0.039234253,,,,
3.579746667,7.817182535,0.039458475,,,,
3.6699529,7.817182535,0.039682697,,,,
3.760159133,7.817182535,0.039906919,,,,
3.850365367,7.817182535,0.040131141,,,,
3.9405716,7.817182535,0.040355363,,,,
4.030777833,7.817182535,0.040579585,,,,
4.120984067,7.817182535,0.040803806,,,,
4.2111903,7.817182535,0.041028028,,,,
4.301396533,7.817182535,0.04125225,,,,
4.391602767,7.817182535,0.041476472,,,,
4.481809,7.817182535,0.041700694,,,,
4.572015233,7.817182535,0.041924916,,,,
4.662221467,7.817182535,0.042149138,,,,
4.7524277,7.817182535,0.042373359,,,,
4.842633933,7.817182535,0.042597581,,,,
4.932840167,7.817182535,0.042821803,,,,
5.0230464,7.817182535,0.043046025,,,,
5.113252633,7.817182535,0.043270247,,,,
5.203458867,7.817182535,0.043494469,,,,
5.2936651,7.817182535,0.043718691,,,,
5.383871333,7.817182535,0.043942912,,,,
5.474077567,7.817182535,0.044167134,,,,
5.5642838,7.817182535,0.044391356,,,,
5.654490033,7.817182535,0.044615578,,,,
5.744696267,7.817182535,0.0448398,,,,
5.8349025,7.817182535,0.045064022,,,,
5.925108733,7.817182535,0.045288244,,,,
6.015314967,7.817182535,0.045512465,,,,
6.1055212,7.817182535,0.045736687,,,,
6.195727433,7.817182535,0.045960909,,,,
6.285933667,7.817182535,0.046185131,,,,
6.3761399,7.817182535,0.046409353,,,,
6.466346133,7.817182535,0.046633575,,,,
6.556552367,7.817182535,0.046857796,,,,
6.6467586,7.817182535,0.047082018,,,,
6.736964833,7.817182535,0.04730624,,,,
6.827171067,7.817182535,0.047530462,,,,
6.9173773,7.817182535,0.047754684,,,,
7.007583533,7.817182535,0.047978906,,,,
7.097789767,7.817182535,0.048203128,,,,
7.187996,7.817182535,0.048427349,,,,
7.278202233,7.817182535,0.048651571,,,,
7.368408467,7.817182535,0.048875793,,,,
7.4586147,7.817182535,0.049100015,,,,
7.548820933,7.817182535,0.049324237,,,,
7.639027167,7.817182535,0.049548459,,,,
7.7292334,7.817182535,0.049772681,,,,
7.819439633,7.817182535,0.049996902,,,,
7.909645867,7.817182535,0.050221124,,,,
7.9998521,7.817182535,0.050445346,,,,
8.090058333,7.817182535,0.050669568,,,,
8.180264567,7.817182535,0.05089379,,,,
8.2704708,7.817182535,0.051118012,,,,
8.360677033,7.817182535,0.051342234,,,,
8.450883267,7.817182535,0.051566455,,,,
8.5410895,7.817182535,0.051790677,,,,
8.631295733,7.817182535,0.052014899,,,,
8.721501967,7.817182535,0.052239121,,,,
8.8117082,7.817182535,0.052463343,,,,
8.901914433,7.817182535,0.052687565,,,,
8.992120667,7.817182535,0.052911787,,,,
9.0823269,7.817182535,0.053136008,,,,
9.172533133,7.817182535,0.05336023,,,,
9.262739367,7.817182535,0.053584452,,,,
9.3529456,7.817182535,0.053808674,,,,
9.443151833,7.817182535,0.054032896,,,,
9.533358067,7.817182535,0.054257118,,,,
9.6235643,7.817182535,0.05448134,,,,
0.6931472,7.864967949,0.031522815,,,,
0.783353433,7.864967949,0.031746779,,,,
0.873559667,7.864967949,0.031970743,,,,
0.9637659,7.864967949,0.032194708,,,,
1.053972133,7.864967949,0.032418672,,,,
1.144178367,7.864967949,0.032642636,,,,
1.2343846,7.864967949,0.032866601,,,,
1.324590833,7.864967949,0.033090565,,,,
1.414797067,7.864967949,0.033314529,,,,
1.5050033,7.864967949,0.033538494,,,,
1.595209533,7.864967949,0.033762458,,,,
1.685415767,7.864967949,0.033986422,,,,
1.775622,7.864967949,0.034210387,,,,
1.865828233,7.864967949,0.034434351,,,,
1.956034467,7.864967949,0.034658315,,,,
2.0462407,7.864967949,0.03488228,,,,
2.136446933,7.864967949,0.035106244,,,,
2.226653167,7.864967949,0.035330208,,,,
2.3168594,7.864967949,0.035554173,,,,
2.407065633,7.864967949,0.035778137,,,,
2.497271867,7.864967949,0.036002101,,,,
2.5874781,7.864967949,0.036226066,,,,
2.677684333,7.864967949,0.03645003,,,,
2.767890567,7.864967949,0.036673994,,,,
2.8580968,7.864967949,0.036897959,,,,
2.948303033,7.864967949,0.037121923,,,,
3.038509267,7.864967949,0.037345887,,,,
3.1287155,7.864967949,0.037569852,,,,
3.218921733,7.864967949,0.037793816,,,,
3.309127967,7.864967949,0.03801778,,,,
3.3993342,7.864967949,0.038241745,,,,
3.489540433,7.864967949,0.038465709,,,,
3.579746667,7.864967949,0.038689673,,,,
3.6699529,7.864967949,0.038913638,,,,
3.760159133,7.864967949,0.039137602,,,,
3.850365367,7.864967949,0.039361566,,,,
3.9405716,7.864967949,0.039585531,,,,
4.030777833,7.864967949,0.039809495,,,,
4.120984067,7.864967949,0.040033459,,,,
4.2111903,7.864967949,0.040257424,,,,
4.301396533,7.864967949,0.040481388,,,,
4.391602767,7.864967949,0.040705352,,,,
4.481809,7.864967949,0.040929317,,,,
4.572015233,7.864967949,0.041153281,,,,
4.662221467,7.864967949,0.041377245,,,,
4.7524277,7.864967949,0.041601209,,,,
4.842633933,7.864967949,0.041825174,,,,
4.932840167,7.864967949,0.042049138,,,,
5.0230464,7.864967949,0.042273102,,,,
5.113252633,7.864967949,0.042497067,,,,
5.203458867,7.864967949,0.042721031,,,,
5.2936651,7.864967949,0.042944995,,,,
5.383871333,7.864967949,0.04316896,,,,
5.474077567,7.864967949,0.043392924,,,,
5.5642838,7.864967949,0.043616888,,,,
5.654490033,7.864967949,0.043840853,,,,
5.744696267,7.864967949,0.044064817,,,,
5.8349025,7.864967949,0.044288781,,,,
5.925108733,7.864967949,0.044512746,,,,
6.015314967,7.864967949,0.04473671,,,,
6.1055212,7.864967949,0.044960674,,,,
6.195727433,7.864967949,0.045184639,,,,
6.285933667,7.864967949,0.045408603,,,,
6.3761399,7.864967949,0.045632567,,,,
6.466346133,7.864967949,0.045856532,,,,
6.556552367,7.864967949,0.046080496,,,,
6.6467586,7.864967949,0.04630446,,,,
6.736964833,7.864967949,0.046528425,,,,
6.827171067,7.864967949,0.046752389,,,,
6.9173773,7.864967949,0.046976353,,,,
7.007583533,7.864967949,0.047200318,,,,
7.097789767,7.864967949,0.047424282,,,,
7.187996,7.864967949,0.047648246,,,,
7.278202233,7.864967949,0.047872211,,,,
7.368408467,7.864967949,0.048096175,,,,
7.4586147,7.864967949,0.048320139,,,,
7.548820933,7.864967949,0.048544104,,,,
7.639027167,7.864967949,0.048768068,,,,
7.7292334,7.864967949,0.048992032,,,,
7.819439633,7.864967949,0.049215997,,,,
7.909645867,7.864967949,0.049439961,,,,
7.9998521,7.864967949,0.049663925,,,,
8.090058333,7.864967949,0.04988789,,,,
8.180264567,7.864967949,0.050111854,,,,
8.2704708,7.864967949,0.050335818,,,,
8.360677033,7.864967949,0.050559783,,,,
8.450883267,7.864967949,0.050783747,,,,
8.5410895,7.864967949,0.051007711,,,,
8.631295733,7.864967949,0.051231676,,,,
8.721501967,7.864967949,0.05145564,,,,
8.8117082,7.864967949,0.051679604,,,,
8.901914433,7.864967949,0.051903569,,,,
8.992120667,7.864967949,0.052127533,,,,
9.0823269,7.864967949,0.052351497,,,,
9.172533133,7.864967949,0.052575462,,,,
9.262739367,7.864967949,0.052799426,,,,
9.3529456,7.864967949,0.05302339,,,,
9.443151833,7.864967949,0.053247355,,,,
9.533358067,7.864967949,0.053471319,,,,
9.6235643,7.864967949,0.053695283,,,,
0.6931472,7.912753364,0.030762253,,,,
0.783353433,7.912753364,0.03098596,,,,
0.873559667,7.912753364,0.031209667,,,,
0.9637659,7.912753364,0.031433374,,,,
1.053972133,7.912753364,0.03165708,,,,
1.144178367,7.912753364,0.031880787,,,,
1.2343846,7.912753364,0.032104494,,,,
1.324590833,7.912753364,0.032328201,,,,
1.414797067,7.912753364,0.032551908,,,,
1.5050033,7.912753364,0.032775615,,,,
1.595209533,7.912753364,0.032999321,,,,
1.685415767,7.912753364,0.033223028,,,,
1.775622,7.912753364,0.033446735,,,,
1.865828233,7.912753364,0.033670442,,,,
1.956034467,7.912753364,0.033894149,,,,
2.0462407,7.912753364,0.034117855,,,,
2.136446933,7.912753364,0.034341562,,,,
2.226653167,7.912753364,0.034565269,,,,
2.3168594,7.912753364,0.034788976,,,,
2.407065633,7.912753364,0.035012683,,,,
2.497271867,7.912753364,0.035236389,,,,
2.5874781,7.912753364,0.035460096,,,,
2.677684333,7.912753364,0.035683803,,,,
2.767890567,7.912753364,0.03590751,,,,
2.8580968,7.912753364,0.036131217,,,,
2.948303033,7.912753364,0.036354923,,,,
3.038509267,7.912753364,0.03657863,,,,
3.1287155,7.912753364,0.036802337,,,,
3.218921733,7.912753364,0.037026044,,,,
3.309127967,7.912753364,0.037249751,,,,
3.3993342,7.912753364,0.037473458,,,,
3.489540433,7.912753364,0.037697164,,,,
3.579746667,7.912753364,0.037920871,,,,
3.6699529,7.912753364,0.038144578,,,,
3.760159133,7.912753364,0.038368285,,,,
3.850365367,7.912753364,0.038591992,,,,
3.9405716,7.912753364,0.038815698,,,,
4.030777833,7.912753364,0.039039405,,,,
4.120984067,7.912753364,0.039263112,,,,
4.2111903,7.912753364,0.039486819,,,,
4.301396533,7.912753364,0.039710526,,,,
4.391602767,7.912753364,0.039934232,,,,
4.481809,7.912753364,0.040157939,,,,
4.572015233,7.912753364,0.040381646,,,,
4.662221467,7.912753364,0.040605353,,,,
4.7524277,7.912753364,0.04082906,,,,
4.842633933,7.912753364,0.041052766,,,,
4.932840167,7.912753364,0.041276473,,,,
5.0230464,7.912753364,0.04150018,,,,
5.113252633,7.912753364,0.041723887,,,,
5.203458867,7.912753364,0.041947594,,,,
5.2936651,7.912753364,0.0421713,,,,
5.383871333,7.912753364,0.042395007,,,,
5.474077567,7.912753364,0.042618714,,,,
5.5642838,7.912753364,0.042842421,,,,
5.654490033,7.912753364,0.043066128,,,,
5.744696267,7.912753364,0.043289835,,,,
5.8349025,7.912753364,0.043513541,,,,
5.925108733,7.912753364,0.043737248,,,,
6.015314967,7.912753364,0.043960955,,,,
6.1055212,7.912753364,0.044184662,,,,
6.195727433,7.912753364,0.044408369,,,,
6.285933667,7.912753364,0.044632075,,,,
6.3761399,7.912753364,0.044855782,,,,
6.466346133,7.912753364,0.045079489,,,,
6.556552367,7.912753364,0.045303196,,,,
6.6467586,7.912753364,0.045526903,,,,
6.736964833,7.912753364,0.045750609,,,,
6.827171067,7.912753364,0.045974316,,,,
6.9173773,7.912753364,0.046198023,,,,
7.007583533,7.912753364,0.04642173,,,,
7.097789767,7.912753364,0.046645437,,,,
7.187996,7.912753364,0.046869143,,,,
7.278202233,7.912753364,0.04709285,,,,
7.368408467,7.912753364,0.047316557,,,,
7.4586147,7.912753364,0.047540264,,,,
7.548820933,7.912753364,0.047763971,,,,
7.639027167,7.912753364,0.047987677,,,,
7.7292334,7.912753364,0.048211384,,,,
7.819439633,7.912753364,0.048435091,,,,
7.909645867,7.912753364,0.048658798,,,,
7.9998521,7.912753364,0.048882505,,,,
8.090058333,7.912753364,0.049106212,,,,
8.180264567,7.912753364,0.049329918,,,,
8.2704708,7.912753364,0.049553625,,,,
8.360677033,7.912753364,0.049777332,,,,
8.450883267,7.912753364,0.050001039,,,,
8.5410895,7.912753364,0.050224746,,,,
8.631295733,7.912753364,0.050448452,,,,
8.721501967,7.912753364,0.050672159,,,,
8.8117082,7.912753364,0.050895866,,,,
8.901914433,7.912753364,0.051119573,,,,
8.992120667,7.912753364,0.05134328,,,,
9.0823269,7.912753364,0.051566986,,,,
