est.Com.Size.Gradient,est.Spatial,est.beta,Com.Size.Gradient,Spatial,BD
7.115763576,2.393072667,0.006893216,,,
7.177414788,2.393072667,0.006852079,,,
7.239066,2.393072667,0.006811187,,,
7.300717212,2.393072667,0.00677054,,,
7.362368424,2.393072667,0.006730135,,,
7.424019636,2.393072667,0.006689971,,,
7.485670848,2.393072667,0.006650046,,,
7.547322061,2.393072667,0.00661036,,,
7.608973273,2.393072667,0.006570911,,,
7.670624485,2.393072667,0.006531697,,,
7.732275697,2.393072667,0.006492718,,,
7.793926909,2.393072667,0.006453971,,,
7.855578121,2.393072667,0.006415455,,,
7.917229333,2.393072667,0.006377169,,,
7.978880545,2.393072667,0.006339111,,,
8.040531758,2.393072667,0.006301281,,,
8.10218297,2.393072667,0.006263676,,,
8.163834182,2.393072667,0.006226296,,,
8.225485394,2.393072667,0.006189139,,,
8.287136606,2.393072667,0.006152203,,,
8.348787818,2.393072667,0.006115488,,,
8.41043903,2.393072667,0.006078992,,,
8.472090242,2.393072667,0.006042714,,,
8.533741455,2.393072667,0.006006653,,,
8.595392667,2.393072667,0.005970806,,,
8.657043879,2.393072667,0.005935174,,,
8.718695091,2.393072667,0.005899754,,,
8.780346303,2.393072667,0.005864546,,,
8.841997515,2.393072667,0.005829547,,,
8.903648727,2.393072667,0.005794758,,,
8.965299939,2.393072667,0.005760176,,,
9.026951152,2.393072667,0.005725801,,,
9.088602364,2.393072667,0.00569163,,,
9.150253576,2.393072667,0.005657664,,,
9.211904788,2.393072667,0.0056239,,,
9.273556,2.393072667,0.005590338,,,
3.170086,2.487975,0.01009035,,,
3.231737212,2.487975,0.010028849,,,
3.293388424,2.487975,0.009967722,,,
3.355039636,2.487975,0.009906968,,,
3.416690848,2.487975,0.009846584,,,
3.478342061,2.487975,0.009786568,,,
3.539993273,2.487975,0.009726918,,,
3.601644485,2.487975,0.009667632,,,
3.663295697,2.487975,0.009608706,,,
3.724946909,2.487975,0.009550141,,,
3.786598121,2.487975,0.009491932,,,
3.848249333,2.487975,0.009434077,,,
3.909900545,2.487975,0.009376576,,,
3.971551758,2.487975,0.009319425,,,
4.03320297,2.487975,0.009262622,,,
4.094854182,2.487975,0.009206165,,,
4.156505394,2.487975,0.009150053,,,
4.218156606,2.487975,0.009094283,,,
4.279807818,2.487975,0.009038852,,,
4.34145903,2.487975,0.008983759,,,
4.403110242,2.487975,0.008929003,,,
4.464761455,2.487975,0.00887458,,,
4.526412667,2.487975,0.008820488,,,
4.588063879,2.487975,0.008766727,,,
4.649715091,2.487975,0.008713293,,,
4.711366303,2.487975,0.008660184,,,
4.773017515,2.487975,0.0086074,,,
4.834668727,2.487975,0.008554937,,,
4.896319939,2.487975,0.008502794,,,
4.957971152,2.487975,0.008450968,,,
5.019622364,2.487975,0.008399459,,,
5.081273576,2.487975,0.008348263,,,
5.142924788,2.487975,0.00829738,,,
5.204576,2.487975,0.008246807,,,
5.266227212,2.487975,0.008196542,,,
5.327878424,2.487975,0.008146583,,,
5.389529636,2.487975,0.008096929,,,
5.451180848,2.487975,0.008047577,,,
5.512832061,2.487975,0.007998527,,,
5.574483273,2.487975,0.007949775,,,
5.636134485,2.487975,0.00790132,,,
5.697785697,2.487975,0.007853161,,,
5.759436909,2.487975,0.007805295,,,
5.821088121,2.487975,0.007757721,,,
5.882739333,2.487975,0.007710437,,,
5.944390545,2.487975,0.007663441,,,
6.006041758,2.487975,0.007616732,,,
6.06769297,2.487975,0.007570307,,,
6.129344182,2.487975,0.007524166,,,
6.190995394,2.487975,0.007478305,,,
6.252646606,2.487975,0.007432724,,,
6.314297818,2.487975,0.007387421,,,
6.37594903,2.487975,0.007342394,,,
6.437600242,2.487975,0.007297641,,,
6.499251455,2.487975,0.007253162,,,
6.560902667,2.487975,0.007208953,,,
6.622553879,2.487975,0.007165014,,,
6.684205091,2.487975,0.007121342,,,
6.745856303,2.487975,0.007077937,,,
6.807507515,2.487975,0.007034796,,,
6.869158727,2.487975,0.006991919,,,
6.930809939,2.487975,0.006949302,,,
6.992461152,2.487975,0.006906946,,,
7.054112364,2.487975,0.006864847,,,
7.115763576,2.487975,0.006823005,,,
7.177414788,2.487975,0.006781419,,,
7.239066,2.487975,0.006740085,,,
7.300717212,2.487975,0.006699004,,,
7.362368424,2.487975,0.006658173,,,
7.424019636,2.487975,0.006617591,,,
7.485670848,2.487975,0.006577256,,,
7.547322061,2.487975,0.006537167,,,
7.608973273,2.487975,0.006497322,,,
7.670624485,2.487975,0.00645772,,,
7.732275697,2.487975,0.00641836,,,
7.793926909,2.487975,0.006379239,,,
7.855578121,2.487975,0.006340357,,,
7.917229333,2.487975,0.006301712,,,
7.978880545,2.487975,0.006263303,,,
8.040531758,2.487975,0.006225127,,,
8.10218297,2.487975,0.006187185,,,
8.163834182,2.487975,0.006149473,,,
8.225485394,2.487975,0.006111992,,,
8.287136606,2.487975,0.006074739,,,
8.348787818,2.487975,0.006037712,,,
8.41043903,2.487975,0.006000912,,,
8.472090242,2.487975,0.005964336,,,
8.533741455,2.487975,0.005927983,,,
8.595392667,2.487975,0.005891851,,,
8.657043879,2.487975,0.00585594,,,
8.718695091,2.487975,0.005820247,,,
8.780346303,2.487975,0.005784772,,,
8.841997515,2.487975,0.005749514,,,
8.903648727,2.487975,0.00571447,,,
8.965299939,2.487975,0.00567964,,,
9.026951152,2.487975,0.005645022,,,
9.088602364,2.487975,0.005610615,,,
9.150253576,2.487975,0.005576418,,,
9.211904788,2.487975,0.005542429,,,
9.273556,2.487975,0.005508647,,,
3.170086,2.582877333,0.010069784,,,
3.231737212,2.582877333,0.010007125,,,
3.293388424,2.582877333,0.009944857,,,
3.355039636,2.582877333,0.009882977,,,
3.416690848,2.582877333,0.009821481,,,
3.478342061,2.582877333,0.009760368,,,
3.539993273,2.582877333,0.009699635,,,
3.601644485,2.582877333,0.00963928,,,
3.663295697,2.582877333,0.009579301,,,
3.724946909,2.582877333,0.009519695,,,
3.786598121,2.582877333,0.009460459,,,
3.848249333,2.582877333,0.009401593,,,
3.909900545,2.582877333,0.009343092,,,
3.971551758,2.582877333,0.009284956,,,
4.03320297,2.582877333,0.009227182,,,
4.094854182,2.582877333,0.009169766,,,
4.156505394,2.582877333,0.009112709,,,
4.218156606,2.582877333,0.009056006,,,
4.279807818,2.582877333,0.008999656,,,
4.34145903,2.582877333,0.008943657,,,
4.403110242,2.582877333,0.008888006,,,
4.464761455,2.582877333,0.008832701,,,
4.526412667,2.582877333,0.008777741,,,
4.588063879,2.582877333,0.008723122,,,
4.649715091,2.582877333,0.008668843,,,
4.711366303,2.582877333,0.008614902,,,
4.773017515,2.582877333,0.008561297,,,
4.834668727,2.582877333,0.008508026,,,
4.896319939,2.582877333,0.008455085,,,
4.957971152,2.582877333,0.008402475,,,
5.019622364,2.582877333,0.008350191,,,
5.081273576,2.582877333,0.008298233,,,
5.142924788,2.582877333,0.008246598,,,
5.204576,2.582877333,0.008195285,,,
5.266227212,2.582877333,0.00814429,,,
5.327878424,2.582877333,0.008093613,,,
5.389529636,2.582877333,0.008043252,,,
5.451180848,2.582877333,0.007993204,,,
5.512832061,2.582877333,0.007943467,,,
5.574483273,2.582877333,0.00789404,,,
5.636134485,2.582877333,0.00784492,,,
5.697785697,2.582877333,0.007796106,,,
5.759436909,2.582877333,0.007747595,,,
5.821088121,2.582877333,0.007699387,,,
5.882739333,2.582877333,0.007651478,,,
5.944390545,2.582877333,0.007603868,,,
6.006041758,2.582877333,0.007556553,,,
6.06769297,2.582877333,0.007509534,,,
6.129344182,2.582877333,0.007462806,,,
6.190995394,2.582877333,0.00741637,,,
6.252646606,2.582877333,0.007370222,,,
6.314297818,2.582877333,0.007324362,,,
6.37594903,2.582877333,0.007278787,,,
6.437600242,2.582877333,0.007233496,,,
6.499251455,2.582877333,0.007188486,,,
6.560902667,2.582877333,0.007143756,,,
6.622553879,2.582877333,0.007099305,,,
6.684205091,2.582877333,0.007055131,,,
6.745856303,2.582877333,0.007011231,,,
6.807507515,2.582877333,0.006967604,,,
6.869158727,2.582877333,0.006924249,,,
6.930809939,2.582877333,0.006881164,,,
6.992461152,2.582877333,0.006838347,,,
7.054112364,2.582877333,0.006795796,,,
7.115763576,2.582877333,0.00675351,,,
7.177414788,2.582877333,0.006711487,,,
7.239066,2.582877333,0.006669725,,,
7.300717212,2.582877333,0.006628224,,,
7.362368424,2.582877333,0.00658698,,,
7.424019636,2.582877333,0.006545994,,,
7.485670848,2.582877333,0.006505262,,,
7.547322061,2.582877333,0.006464784,,,
7.608973273,2.582877333,0.006424557,,,
7.670624485,2.582877333,0.006384581,,,
7.732275697,2.582877333,0.006344854,,,
7.793926909,2.582877333,0.006305374,,,
7.855578121,2.582877333,0.006266139,,,
7.917229333,2.582877333,0.006227149,,,
7.978880545,2.582877333,0.006188401,,,
8.040531758,2.582877333,0.006149894,,,
8.10218297,2.582877333,0.006111627,,,
8.163834182,2.582877333,0.006073599,,,
8.225485394,2.582877333,0.006035806,,,
8.287136606,2.582877333,0.005998249,,,
8.348787818,2.582877333,0.005960926,,,
8.41043903,2.582877333,0.005923835,,,
8.472090242,2.582877333,0.005886974,,,
8.533741455,2.582877333,0.005850343,,,
8.595392667,2.582877333,0.00581394,,,
8.657043879,2.582877333,0.005777763,,,
8.718695091,2.582877333,0.005741812,,,
8.780346303,2.582877333,0.005706084,,,
8.841997515,2.582877333,0.005670579,,,
8.903648727,2.582877333,0.005635294,,,
8.965299939,2.582877333,0.005600229,,,
9.026951152,2.582877333,0.005565382,,,
9.088602364,2.582877333,0.005530752,,,
9.150253576,2.582877333,0.005496338,,,
9.211904788,2.582877333,0.005462138,,,
9.273556,2.582877333,0.00542815,,,
3.170086,2.677779667,0.010049259,,,
3.231737212,2.677779667,0.009985449,,,
3.293388424,2.677779667,0.009922045,,,
3.355039636,2.677779667,0.009859043,,,
3.416690848,2.677779667,0.009796442,,,
3.478342061,2.677779667,0.009734238,,,
3.539993273,2.677779667,0.009672429,,,
3.601644485,2.677779667,0.009611012,,,
3.663295697,2.677779667,0.009549985,,,
3.724946909,2.677779667,0.009489346,,,
3.786598121,2.677779667,0.009429092,,,
3.848249333,2.677779667,0.00936922,,,
3.909900545,2.677779667,0.009309729,,,
3.971551758,2.677779667,0.009250615,,,
4.03320297,2.677779667,0.009191877,,,
4.094854182,2.677779667,0.009133511,,,
4.156505394,2.677779667,0.009075517,,,
4.218156606,2.677779667,0.00901789,,,
4.279807818,2.677779667,0.00896063,,,
4.34145903,2.677779667,0.008903733,,,
4.403110242,2.677779667,0.008847197,,,
4.464761455,2.677779667,0.00879102,,,
4.526412667,2.677779667,0.0087352,,,
4.588063879,2.677779667,0.008679734,,,
4.649715091,2.677779667,0.008624621,,,
4.711366303,2.677779667,0.008569858,,,
4.773017515,2.677779667,0.008515442,,,
4.834668727,2.677779667,0.008461372,,,
4.896319939,2.677779667,0.008407645,,,
4.957971152,2.677779667,0.008354259,,,
5.019622364,2.677779667,0.008301212,,,
5.081273576,2.677779667,0.008248502,,,
5.142924788,2.677779667,0.008196127,,,
5.204576,2.677779667,0.008144084,,,
5.266227212,2.677779667,0.008092372,,,
5.327878424,2.677779667,0.008040988,,,
5.389529636,2.677779667,0.007989931,,,
5.451180848,2.677779667,0.007939197,,,
5.512832061,2.677779667,0.007888786,,,
5.574483273,2.677779667,0.007838695,,,
5.636134485,2.677779667,0.007788922,,,
5.697785697,2.677779667,0.007739465,,,
5.759436909,2.677779667,0.007690322,,,
5.821088121,2.677779667,0.007641491,,,
5.882739333,2.677779667,0.00759297,,,
5.944390545,2.677779667,0.007544757,,,
6.006041758,2.677779667,0.00749685,,,
6.06769297,2.677779667,0.007449248,,,
6.129344182,2.677779667,0.007401948,,,
6.190995394,2.677779667,0.007354948,,,
6.252646606,2.677779667,0.007308246,,,
6.314297818,2.677779667,0.007261841,,,
6.37594903,2.677779667,0.007215731,,,
6.437600242,2.677779667,0.007169914,,,
6.499251455,2.677779667,0.007124387,,,
6.560902667,2.677779667,0.00707915,,,
6.622553879,2.677779667,0.007034199,,,
6.684205091,2.677779667,0.006989535,,,
6.745856303,2.677779667,0.006945153,,,
6.807507515,2.677779667,0.006901054,,,
6.869158727,2.677779667,0.006857235,,,
6.930809939,2.677779667,0.006813693,,,
6.992461152,2.677779667,0.006770429,,,
7.054112364,2.677779667,0.006727439,,,
7.115763576,2.677779667,0.006684722,,,
7.177414788,2.677779667,0.006642276,,,
7.239066,2.677779667,0.0066001,,,
7.300717212,2.677779667,0.006558191,,,
7.362368424,2.677779667,0.006516549,,,
7.424019636,2.677779667,0.006475171,,,
7.485670848,2.677779667,0.006434056,,,
7.547322061,2.677779667,0.006393202,,,
7.608973273,2.677779667,0.006352607,,,
7.670624485,2.677779667,0.00631227,,,
7.732275697,2.677779667,0.006272189,,,
7.793926909,2.677779667,0.006232363,,,
7.855578121,2.677779667,0.00619279,,,
7.917229333,2.677779667,0.006153468,,,
7.978880545,2.677779667,0.006114395,,,
8.040531758,2.677779667,0.006075571,,,
8.10218297,2.677779667,0.006036993,,,
8.163834182,2.677779667,0.00599866,,,
8.225485394,2.677779667,0.00596057,,,
8.287136606,2.677779667,0.005922723,,,
8.348787818,2.677779667,0.005885116,,,
8.41043903,2.677779667,0.005847747,,,
8.472090242,2.677779667,0.005810616,,,
8.533741455,2.677779667,0.00577372,,,
8.595392667,2.677779667,0.005737059,,,
8.657043879,2.677779667,0.005700631,,,
8.718695091,2.677779667,0.005664434,,,
8.780346303,2.677779667,0.005628466,,,
8.841997515,2.677779667,0.005592727,,,
8.903648727,2.677779667,0.005557216,,,
8.965299939,2.677779667,0.005521929,,,
9.026951152,2.677779667,0.005486867,,,
9.088602364,2.677779667,0.005452027,,,
9.150253576,2.677779667,0.005417408,,,
9.211904788,2.677779667,0.00538301,,,
9.273556,2.677779667,0.005348829,,,
3.170086,2.772682,0.010028776,,,
3.231737212,2.772682,0.00996382,,,
3.293388424,2.772682,0.009899285,,,
3.355039636,2.772682,0.009835168,,,
3.416690848,2.772682,0.009771467,,,
3.478342061,2.772682,0.009708177,,,
3.539993273,2.772682,0.009645298,,,
3.601644485,2.772682,0.009582826,,,
3.663295697,2.772682,0.009520759,,,
3.724946909,2.772682,0.009459094,,,
3.786598121,2.772682,0.009397828,,,
3.848249333,2.772682,0.009336959,,,
3.909900545,2.772682,0.009276484,,,
3.971551758,2.772682,0.009216401,,,
4.03320297,2.772682,0.009156707,,,
4.094854182,2.772682,0.0090974,,,
4.156505394,2.772682,0.009038476,,,
4.218156606,2.772682,0.008979935,,,
4.279807818,2.772682,0.008921772,,,
4.34145903,2.772682,0.008863987,,,
4.403110242,2.772682,0.008806575,,,
4.464761455,2.772682,0.008749536,,,
4.526412667,2.772682,0.008692866,,,
4.588063879,2.772682,0.008636563,,,
4.649715091,2.772682,0.008580624,,,
4.711366303,2.772682,0.008525048,,,
4.773017515,2.772682,0.008469832,,,
4.834668727,2.772682,0.008414974,,,
4.896319939,2.772682,0.00836047,,,
4.957971152,2.772682,0.00830632,,,
5.019622364,2.772682,0.008252521,,,
5.081273576,2.772682,0.00819907,,,
5.142924788,2.772682,0.008145965,,,
5.204576,2.772682,0.008093204,,,
5.266227212,2.772682,0.008040785,,,
5.327878424,2.772682,0.007988705,,,
5.389529636,2.772682,0.007936963,,,
5.451180848,2.772682,0.007885556,,,
5.512832061,2.772682,0.007834482,,,
5.574483273,2.772682,0.007783738,,,
5.636134485,2.772682,0.007733324,,,
5.697785697,2.772682,0.007683236,,,
5.759436909,2.772682,0.007633472,,,
5.821088121,2.772682,0.00758403,,,
5.882739333,2.772682,0.007534909,,,
5.944390545,2.772682,0.007486106,,,
6.006041758,2.772682,0.007437619,,,
6.06769297,2.772682,0.007389446,,,
6.129344182,2.772682,0.007341585,,,
6.190995394,2.772682,0.007294034,,,
6.252646606,2.772682,0.007246791,,,
6.314297818,2.772682,0.007199854,,,
6.37594903,2.772682,0.007153221,,,
6.437600242,2.772682,0.007106891,,,
6.499251455,2.772682,0.00706086,,,
6.560902667,2.772682,0.007015127,,,
6.622553879,2.772682,0.006969691,,,
6.684205091,2.772682,0.006924548,,,
6.745856303,2.772682,0.006879699,,,
6.807507515,2.772682,0.006835139,,,
6.869158727,2.772682,0.006790868,,,
6.930809939,2.772682,0.006746885,,,
6.992461152,2.772682,0.006703185,,,
7.054112364,2.772682,0.006659769,,,
7.115763576,2.772682,0.006616635,,,
7.177414788,2.772682,0.006573779,,,
7.239066,2.772682,0.006531201,,,
7.300717212,2.772682,0.006488899,,,
7.362368424,2.772682,0.006446871,,,
7.424019636,2.772682,0.006405115,,,
7.485670848,2.772682,0.00636363,,,
7.547322061,2.772682,0.006322413,,,
7.608973273,2.772682,0.006281463,,,
7.670624485,2.772682,0.006240778,,,
7.732275697,2.772682,0.006200357,,,
7.793926909,2.772682,0.006160198,,,
7.855578121,2.772682,0.006120299,,,
7.917229333,2.772682,0.006080658,,,
7.978880545,2.772682,0.006041274,,,
8.040531758,2.772682,0.006002145,,,
8.10218297,2.772682,0.00596327,,,
8.163834182,2.772682,0.005924646,,,
8.225485394,2.772682,0.005886273,,,
8.287136606,2.772682,0.005848148,,,
8.348787818,2.772682,0.00581027,,,
8.41043903,2.772682,0.005772637,,,
8.472090242,2.772682,0.005735248,,,
8.533741455,2.772682,0.005698101,,,
8.595392667,2.772682,0.005661195,,,
8.657043879,2.772682,0.005624528,,,
8.718695091,2.772682,0.005588098,,,
8.780346303,2.772682,0.005551904,,,
8.841997515,2.772682,0.005515945,,,
8.903648727,2.772682,0.005480219,,,
8.965299939,2.772682,0.005444724,,,
9.026951152,2.772682,0.005409459,,,
9.088602364,2.772682,0.005374422,,,
9.150253576,2.772682,0.005339612,,,
9.211904788,2.772682,0.005305028,,,
9.273556,2.772682,0.005270668,,,
3.170086,2.867584333,0.010008335,,,
3.231737212,2.867584333,0.009942238,,,
3.293388424,2.867584333,0.009876578,,,
3.355039636,2.867584333,0.009811351,,,
3.416690848,2.867584333,0.009746555,,,
3.478342061,2.867584333,0.009682187,,,
3.539993273,2.867584333,0.009618244,,,
3.601644485,2.867584333,0.009554724,,,
3.663295697,2.867584333,0.009491623,,,
3.724946909,2.867584333,0.009428938,,,
3.786598121,2.867584333,0.009366668,,,
3.848249333,2.867584333,0.009304809,,,
3.909900545,2.867584333,0.009243358,,,
3.971551758,2.867584333,0.009182313,,,
4.03320297,2.867584333,0.009121672,,,
4.094854182,2.867584333,0.009061431,,,
4.156505394,2.867584333,0.009001587,,,
4.218156606,2.867584333,0.008942139,,,
4.279807818,2.867584333,0.008883084,,,
4.34145903,2.867584333,0.008824418,,,
4.403110242,2.867584333,0.00876614,,,
4.464761455,2.867584333,0.008708247,,,
4.526412667,2.867584333,0.008650737,,,
4.588063879,2.867584333,0.008593606,,,
4.649715091,2.867584333,0.008536852,,,
4.711366303,2.867584333,0.008480473,,,
4.773017515,2.867584333,0.008424466,,,
4.834668727,2.867584333,0.00836883,,,
4.896319939,2.867584333,0.008313561,,,
4.957971152,2.867584333,0.008258656,,,
5.019622364,2.867584333,0.008204115,,,
5.081273576,2.867584333,0.008149933,,,
5.142924788,2.867584333,0.00809611,,,
5.204576,2.867584333,0.008042642,,,
5.266227212,2.867584333,0.007989527,,,
5.327878424,2.867584333,0.007936762,,,
5.389529636,2.867584333,0.007884347,,,
5.451180848,2.867584333,0.007832277,,,
5.512832061,2.867584333,0.007780551,,,
5.574483273,2.867584333,0.007729167,,,
5.636134485,2.867584333,0.007678122,,,
5.697785697,2.867584333,0.007627415,,,
5.759436909,2.867584333,0.007577042,,,
5.821088121,2.867584333,0.007527002,,,
5.882739333,2.867584333,0.007477292,,,
5.944390545,2.867584333,0.007427911,,,
6.006041758,2.867584333,0.007378856,,,
6.06769297,2.867584333,0.007330124,,,
6.129344182,2.867584333,0.007281715,,,
6.190995394,2.867584333,0.007233625,,,
6.252646606,2.867584333,0.007185853,,,
6.314297818,2.867584333,0.007138396,,,
6.37594903,2.867584333,0.007091253,,,
6.437600242,2.867584333,0.007044421,,,
6.499251455,2.867584333,0.006997899,,,
6.560902667,2.867584333,0.006951683,,,
6.622553879,2.867584333,0.006905773,,,
6.684205091,2.867584333,0.006860166,,,
6.745856303,2.867584333,0.006814861,,,
6.807507515,2.867584333,0.006769854,,,
6.869158727,2.867584333,0.006725145,,,
6.930809939,2.867584333,0.006680731,,,
6.992461152,2.867584333,0.00663661,,,
7.054112364,2.867584333,0.006592781,,,
7.115763576,2.867584333,0.006549241,,,
7.177414788,2.867584333,0.006505988,,,
7.239066,2.867584333,0.006463022,,,
7.300717212,2.867584333,0.006420339,,,
7.362368424,2.867584333,0.006377938,,,
7.424019636,2.867584333,0.006335817,,,
7.485670848,2.867584333,0.006293974,,,
7.547322061,2.867584333,0.006252407,,,
7.608973273,2.867584333,0.006211115,,,
7.670624485,2.867584333,0.006170096,,,
7.732275697,2.867584333,0.006129348,,,
7.793926909,2.867584333,0.006088868,,,
7.855578121,2.867584333,0.006048656,,,
7.917229333,2.867584333,0.00600871,,,
7.978880545,2.867584333,0.005969028,,,
8.040531758,2.867584333,0.005929607,,,
8.10218297,2.867584333,0.005890447,,,
8.163834182,2.867584333,0.005851545,,,
8.225485394,2.867584333,0.005812901,,,
8.287136606,2.867584333,0.005774511,,,
8.348787818,2.867584333,0.005736375,,,
8.41043903,2.867584333,0.005698491,,,
8.472090242,2.867584333,0.005660858,,,
8.533741455,2.867584333,0.005623472,,,
8.595392667,2.867584333,0.005586334,,,
8.657043879,2.867584333,0.005549441,,,
8.718695091,2.867584333,0.005512791,,,
8.780346303,2.867584333,0.005476384,,,
8.841997515,2.867584333,0.005440217,,,
8.903648727,2.867584333,0.005404289,,,
8.965299939,2.867584333,0.005368598,,,
9.026951152,2.867584333,0.005333143,,,
9.088602364,2.867584333,0.005297922,,,
9.150253576,2.867584333,0.005262933,,,
9.211904788,2.867584333,0.005228176,,,
9.273556,2.867584333,0.005193648,,,
3.170086,2.962486667,0.009987935,,,
3.231737212,2.962486667,0.009920702,,,
3.293388424,2.962486667,0.009853922,,,
3.355039636,2.962486667,0.009787591,,,
3.416690848,2.962486667,0.009721707,,,
3.478342061,2.962486667,0.009656266,,,
3.539993273,2.962486667,0.009591266,,,
3.601644485,2.962486667,0.009526703,,,
3.663295697,2.962486667,0.009462575,,,
3.724946909,2.962486667,0.009398879,,,
3.786598121,2.962486667,0.009335611,,,
3.848249333,2.962486667,0.009272769,,,
3.909900545,2.962486667,0.009210351,,,
3.971551758,2.962486667,0.009148352,,,
4.03320297,2.962486667,0.009086771,,,
4.094854182,2.962486667,0.009025604,,,
4.156505394,2.962486667,0.008964849,,,
4.218156606,2.962486667,0.008904503,,,
4.279807818,2.962486667,0.008844563,,,
4.34145903,2.962486667,0.008785027,,,
4.403110242,2.962486667,0.008725891,,,
4.464761455,2.962486667,0.008667154,,,
4.526412667,2.962486667,0.008608812,,,
4.588063879,2.962486667,0.008550862,,,
4.649715091,2.962486667,0.008493303,,,
4.711366303,2.962486667,0.008436131,,,
4.773017515,2.962486667,0.008379344,,,
4.834668727,2.962486667,0.008322939,,,
4.896319939,2.962486667,0.008266914,,,
4.957971152,2.962486667,0.008211266,,,
5.019622364,2.962486667,0.008155993,,,
5.081273576,2.962486667,0.008101091,,,
5.142924788,2.962486667,0.00804656,,,
5.204576,2.962486667,0.007992395,,,
5.266227212,2.962486667,0.007938595,,,
5.327878424,2.962486667,0.007885157,,,
5.389529636,2.962486667,0.007832079,,,
5.451180848,2.962486667,0.007779358,,,
5.512832061,2.962486667,0.007726992,,,
5.574483273,2.962486667,0.007674979,,,
5.636134485,2.962486667,0.007623315,,,
5.697785697,2.962486667,0.007572,,,
5.759436909,2.962486667,0.007521029,,,
5.821088121,2.962486667,0.007470402,,,
5.882739333,2.962486667,0.007420116,,,
5.944390545,2.962486667,0.007370168,,,
6.006041758,2.962486667,0.007320557,,,
6.06769297,2.962486667,0.007271279,,,
6.129344182,2.962486667,0.007222333,,,
6.190995394,2.962486667,0.007173716,,,
6.252646606,2.962486667,0.007125427,,,
6.314297818,2.962486667,0.007077463,,,
6.37594903,2.962486667,0.007029822,,,
6.437600242,2.962486667,0.006982501,,,
6.499251455,2.962486667,0.006935499,,,
6.560902667,2.962486667,0.006888814,,,
6.622553879,2.962486667,0.006842442,,,
6.684205091,2.962486667,0.006796383,,,
6.745856303,2.962486667,0.006750634,,,
6.807507515,2.962486667,0.006705192,,,
6.869158727,2.962486667,0.006660057,,,
6.930809939,2.962486667,0.006615226,,,
6.992461152,2.962486667,0.006570696,,,
7.054112364,2.962486667,0.006526466,,,
7.115763576,2.962486667,0.006482533,,,
7.177414788,2.962486667,0.006438897,,,
7.239066,2.962486667,0.006395554,,,
7.300717212,2.962486667,0.006352503,,,
7.362368424,2.962486667,0.006309742,,,
7.424019636,2.962486667,0.006267268,,,
7.485670848,2.962486667,0.006225081,,,
7.547322061,2.962486667,0.006183177,,,
7.608973273,2.962486667,0.006141556,,,
7.670624485,2.962486667,0.006100214,,,
7.732275697,2.962486667,0.006059151,,,
7.793926909,2.962486667,0.006018365,,,
7.855578121,2.962486667,0.005977853,,,
7.917229333,2.962486667,0.005937613,,,
7.978880545,2.962486667,0.005897645,,,
8.040531758,2.962486667,0.005857946,,,
8.10218297,2.962486667,0.005818513,,,
8.163834182,2.962486667,0.005779347,,,
8.225485394,2.962486667,0.005740443,,,
8.287136606,2.962486667,0.005701802,,,
8.348787818,2.962486667,0.005663421,,,
8.41043903,2.962486667,0.005625298,,,
8.472090242,2.962486667,0.005587432,,,
8.533741455,2.962486667,0.005549821,,,
8.595392667,2.962486667,0.005512463,,,
8.657043879,2.962486667,0.005475356,,,
8.718695091,2.962486667,0.005438499,,,
8.780346303,2.962486667,0.00540189,,,
8.841997515,2.962486667,0.005365528,,,
8.903648727,2.962486667,0.005329411,,,
8.965299939,2.962486667,0.005293536,,,
9.026951152,2.962486667,0.005257903,,,
9.088602364,2.962486667,0.00522251,,,
9.150253576,2.962486667,0.005187355,,,
9.211904788,2.962486667,0.005152437,,,
9.273556,2.962486667,0.005117754,,,
3.170086,3.057389,0.009967577,,,
3.231737212,3.057389,0.009899213,,,
3.293388424,3.057389,0.009831318,,,
3.355039636,3.057389,0.009763889,,,
3.416690848,3.057389,0.009696922,,,
3.478342061,3.057389,0.009630415,,,
3.539993273,3.057389,0.009564364,,,
3.601644485,3.057389,0.009498765,,,
3.663295697,3.057389,0.009433617,,,
3.724946909,3.057389,0.009368915,,,
3.786598121,3.057389,0.009304657,,,
3.848249333,3.057389,0.00924084,,,
3.909900545,3.057389,0.009177461,,,
3.971551758,3.057389,0.009114516,,,
4.03320297,3.057389,0.009052003,,,
4.094854182,3.057389,0.008989919,,,
4.156505394,3.057389,0.00892826,,,
4.218156606,3.057389,0.008867025,,,
4.279807818,3.057389,0.008806209,,,
4.34145903,3.057389,0.008745811,,,
4.403110242,3.057389,0.008685827,,,
4.464761455,3.057389,0.008626254,,,
4.526412667,3.057389,0.00856709,,,
4.588063879,3.057389,0.008508331,,,
4.649715091,3.057389,0.008449976,,,
4.711366303,3.057389,0.008392021,,,
4.773017515,3.057389,0.008334463,,,
4.834668727,3.057389,0.0082773,,,
4.896319939,3.057389,0.008220529,,,
4.957971152,3.057389,0.008164148,,,
5.019622364,3.057389,0.008108153,,,
5.081273576,3.057389,0.008052542,,,
5.142924788,3.057389,0.007997313,,,
5.204576,3.057389,0.007942462,,,
5.266227212,3.057389,0.007887988,,,
5.327878424,3.057389,0.007833887,,,
5.389529636,3.057389,0.007780158,,,
5.451180848,3.057389,0.007726797,,,
5.512832061,3.057389,0.007673801,,,
5.574483273,3.057389,0.00762117,,,
5.636134485,3.057389,0.007568899,,,
