est.Spatial,est.E_PC1,est.n1,Spatial,E_PC1,SD
-1.213216,-1.386886343,4.785173699,,,
-1.118313667,-1.386886343,4.837130761,,,
-1.023411333,-1.386886343,4.889087822,,,
-0.928509,-1.386886343,4.941044884,,,
-0.833606667,-1.386886343,4.993001946,,,
-0.738704333,-1.386886343,5.044959007,,,
-0.643802,-1.386886343,5.096916069,,,
-0.548899667,-1.386886343,5.148873131,,,
-0.453997333,-1.386886343,5.200830192,,,
-0.359095,-1.386886343,5.252787254,,,
-0.264192667,-1.386886343,5.304744316,,,
-0.169290333,-1.386886343,5.356701377,,,
-0.074388,-1.386886343,5.408658439,,,
0.020514333,-1.386886343,5.460615501,,,
0.115416667,-1.386886343,5.512572562,,,
0.210319,-1.386886343,5.564529624,,,
0.305221333,-1.386886343,5.616486686,,,
0.400123667,-1.386886343,5.668443747,,,
0.495026,-1.386886343,5.720400809,,,
0.589928333,-1.386886343,5.772357871,,,
0.684830667,-1.386886343,5.824314932,,,
0.779733,-1.386886343,5.876271994,,,
0.874635333,-1.386886343,5.928229056,,,
0.969537667,-1.386886343,5.980186117,,,
1.06444,-1.386886343,6.032143179,,,
1.159342333,-1.386886343,6.084100241,,,
1.254244667,-1.386886343,6.136057302,,,
1.349147,-1.386886343,6.188014364,,,
1.444049333,-1.386886343,6.239971426,,,
1.538951667,-1.386886343,6.291928488,,,
1.633854,-1.386886343,6.343885549,,,
1.728756333,-1.386886343,6.395842611,,,
1.823658667,-1.386886343,6.447799673,,,
1.918561,-1.386886343,6.499756734,,,
2.013463333,-1.386886343,6.551713796,,,
2.108365667,-1.386886343,6.603670858,,,
2.203268,-1.386886343,6.655627919,,,
2.298170333,-1.386886343,6.707584981,,,
2.393072667,-1.386886343,6.759542043,,,
2.487975,-1.386886343,6.811499104,,,
2.582877333,-1.386886343,6.863456166,,,
2.677779667,-1.386886343,6.915413228,,,
2.772682,-1.386886343,6.967370289,,,
2.867584333,-1.386886343,7.019327351,,,
2.962486667,-1.386886343,7.071284413,,,
3.057389,-1.386886343,7.123241474,,,
3.152291333,-1.386886343,7.175198536,,,
3.247193667,-1.386886343,7.227155598,,,
3.342096,-1.386886343,7.279112659,,,
3.436998333,-1.386886343,7.331069721,,,
3.531900667,-1.386886343,7.383026783,,,
3.626803,-1.386886343,7.434983844,,,
3.721705333,-1.386886343,7.486940906,,,
3.816607667,-1.386886343,7.538897968,,,
3.91151,-1.386886343,7.590855029,,,
4.006412333,-1.386886343,7.642812091,,,
4.101314667,-1.386886343,7.694769153,,,
4.196217,-1.386886343,7.746726214,,,
4.291119333,-1.386886343,7.798683276,,,
4.386021667,-1.386886343,7.850640338,,,
4.480924,-1.386886343,7.902597399,,,
4.575826333,-1.386886343,7.954554461,,,
4.670728667,-1.386886343,8.006511523,,,
4.765631,-1.386886343,8.058468584,,,
4.860533333,-1.386886343,8.110425646,,,
4.955435667,-1.386886343,8.162382708,,,
5.050338,-1.386886343,8.214339769,,,
5.145240333,-1.386886343,8.266296831,,,
5.240142667,-1.386886343,8.318253893,,,
5.335045,-1.386886343,8.370210955,,,
5.429947333,-1.386886343,8.422168016,,,
5.524849667,-1.386886343,8.474125078,,,
5.619752,-1.386886343,8.52608214,,,
5.714654333,-1.386886343,8.578039201,,,
5.809556667,-1.386886343,8.629996263,,,
5.904459,-1.386886343,8.681953325,,,
5.999361333,-1.386886343,8.733910386,,,
6.094263667,-1.386886343,8.785867448,,,
6.189166,-1.386886343,8.83782451,,,
6.284068333,-1.386886343,8.889781571,,,
6.378970667,-1.386886343,8.941738633,,,
6.473873,-1.386886343,8.993695695,,,
6.568775333,-1.386886343,9.045652756,,,
6.663677667,-1.386886343,9.097609818,,,
6.75858,-1.386886343,9.14956688,,,
6.853482333,-1.386886343,9.201523941,,,
6.948384667,-1.386886343,9.253481003,,,
7.043287,-1.386886343,9.305438065,,,
-2.352044,-1.304155202,4.135291173,,,
-2.257141667,-1.304155202,4.18751461,,,
-2.162239333,-1.304155202,4.239738046,,,
-2.067337,-1.304155202,4.291961482,,,
-1.972434667,-1.304155202,4.344184919,,,
-1.877532333,-1.304155202,4.396408355,,,
-1.78263,-1.304155202,4.448631791,,,
-1.687727667,-1.304155202,4.500855228,,,
-1.592825333,-1.304155202,4.553078664,,,
-1.497923,-1.304155202,4.6053021,,,
-1.403020667,-1.304155202,4.657525537,,,
-1.308118333,-1.304155202,4.709748973,,,
-1.213216,-1.304155202,4.76197241,,,
-1.118313667,-1.304155202,4.814195846,,,
-1.023411333,-1.304155202,4.866419282,,,
-0.928509,-1.304155202,4.918642719,,,
-0.833606667,-1.304155202,4.970866155,,,
-0.738704333,-1.304155202,5.023089591,,,
-0.643802,-1.304155202,5.075313028,,,
-0.548899667,-1.304155202,5.127536464,,,
-0.453997333,-1.304155202,5.1797599,,,
-0.359095,-1.304155202,5.231983337,,,
-0.264192667,-1.304155202,5.284206773,,,
-0.169290333,-1.304155202,5.33643021,,,
-0.074388,-1.304155202,5.388653646,,,
0.020514333,-1.304155202,5.440877082,,,
0.115416667,-1.304155202,5.493100519,,,
0.210319,-1.304155202,5.545323955,,,
0.305221333,-1.304155202,5.597547391,,,
0.400123667,-1.304155202,5.649770828,,,
0.495026,-1.304155202,5.701994264,,,
0.589928333,-1.304155202,5.7542177,,,
0.684830667,-1.304155202,5.806441137,,,
0.779733,-1.304155202,5.858664573,,,
0.874635333,-1.304155202,5.91088801,,,
0.969537667,-1.304155202,5.963111446,,,
1.06444,-1.304155202,6.015334882,,,
1.159342333,-1.304155202,6.067558319,,,
1.254244667,-1.304155202,6.119781755,,,
1.349147,-1.304155202,6.172005191,,,
1.444049333,-1.304155202,6.224228628,,,
1.538951667,-1.304155202,6.276452064,,,
1.633854,-1.304155202,6.328675501,,,
1.728756333,-1.304155202,6.380898937,,,
1.823658667,-1.304155202,6.433122373,,,
1.918561,-1.304155202,6.48534581,,,
2.013463333,-1.304155202,6.537569246,,,
2.108365667,-1.304155202,6.589792682,,,
2.203268,-1.304155202,6.642016119,,,
2.298170333,-1.304155202,6.694239555,,,
2.393072667,-1.304155202,6.746462991,,,
2.487975,-1.304155202,6.798686428,,,
2.582877333,-1.304155202,6.850909864,,,
2.677779667,-1.304155202,6.903133301,,,
2.772682,-1.304155202,6.955356737,,,
2.867584333,-1.304155202,7.007580173,,,
2.962486667,-1.304155202,7.05980361,,,
3.057389,-1.304155202,7.112027046,,,
3.152291333,-1.304155202,7.164250482,,,
3.247193667,-1.304155202,7.216473919,,,
3.342096,-1.304155202,7.268697355,,,
3.436998333,-1.304155202,7.320920791,,,
3.531900667,-1.304155202,7.373144228,,,
3.626803,-1.304155202,7.425367664,,,
3.721705333,-1.304155202,7.477591101,,,
3.816607667,-1.304155202,7.529814537,,,
3.91151,-1.304155202,7.582037973,,,
4.006412333,-1.304155202,7.63426141,,,
4.101314667,-1.304155202,7.686484846,,,
4.196217,-1.304155202,7.738708282,,,
4.291119333,-1.304155202,7.790931719,,,
4.386021667,-1.304155202,7.843155155,,,
4.480924,-1.304155202,7.895378591,,,
4.575826333,-1.304155202,7.947602028,,,
4.670728667,-1.304155202,7.999825464,,,
4.765631,-1.304155202,8.052048901,,,
4.860533333,-1.304155202,8.104272337,,,
4.955435667,-1.304155202,8.156495773,,,
5.050338,-1.304155202,8.20871921,,,
5.145240333,-1.304155202,8.260942646,,,
5.240142667,-1.304155202,8.313166082,,,
5.335045,-1.304155202,8.365389519,,,
5.429947333,-1.304155202,8.417612955,,,
5.524849667,-1.304155202,8.469836391,,,
5.619752,-1.304155202,8.522059828,,,
5.714654333,-1.304155202,8.574283264,,,
5.809556667,-1.304155202,8.626506701,,,
5.904459,-1.304155202,8.678730137,,,
5.999361333,-1.304155202,8.730953573,,,
6.094263667,-1.304155202,8.78317701,,,
6.189166,-1.304155202,8.835400446,,,
6.284068333,-1.304155202,8.887623882,,,
6.378970667,-1.304155202,8.939847319,,,
6.473873,-1.304155202,8.992070755,,,
6.568775333,-1.304155202,9.044294191,,,
6.663677667,-1.304155202,9.096517628,,,
6.75858,-1.304155202,9.148741064,,,
6.853482333,-1.304155202,9.200964501,,,
6.948384667,-1.304155202,9.253187937,,,
7.043287,-1.304155202,9.305411373,,,
-2.352044,-1.221424061,4.108893388,,,
-2.257141667,-1.221424061,4.161383199,,,
-2.162239333,-1.221424061,4.21387301,,,
-2.067337,-1.221424061,4.266362821,,,
-1.972434667,-1.221424061,4.318852632,,,
-1.877532333,-1.221424061,4.371342443,,,
-1.78263,-1.221424061,4.423832254,,,
-1.687727667,-1.221424061,4.476322065,,,
-1.592825333,-1.221424061,4.528811876,,,
-1.497923,-1.221424061,4.581301687,,,
-1.403020667,-1.221424061,4.633791498,,,
-1.308118333,-1.221424061,4.686281309,,,
-1.213216,-1.221424061,4.73877112,,,
-1.118313667,-1.221424061,4.791260931,,,
-1.023411333,-1.221424061,4.843750742,,,
-0.928509,-1.221424061,4.896240553,,,
-0.833606667,-1.221424061,4.948730364,,,
-0.738704333,-1.221424061,5.001220175,,,
-0.643802,-1.221424061,5.053709987,,,
-0.548899667,-1.221424061,5.106199798,,,
-0.453997333,-1.221424061,5.158689609,,,
-0.359095,-1.221424061,5.21117942,,,
-0.264192667,-1.221424061,5.263669231,,,
-0.169290333,-1.221424061,5.316159042,,,
-0.074388,-1.221424061,5.368648853,,,
0.020514333,-1.221424061,5.421138664,,,
0.115416667,-1.221424061,5.473628475,,,
0.210319,-1.221424061,5.526118286,,,
0.305221333,-1.221424061,5.578608097,,,
0.400123667,-1.221424061,5.631097908,,,
0.495026,-1.221424061,5.683587719,,,
0.589928333,-1.221424061,5.73607753,,,
0.684830667,-1.221424061,5.788567341,,,
0.779733,-1.221424061,5.841057152,,,
0.874635333,-1.221424061,5.893546963,,,
0.969537667,-1.221424061,5.946036774,,,
1.06444,-1.221424061,5.998526585,,,
1.159342333,-1.221424061,6.051016397,,,
1.254244667,-1.221424061,6.103506208,,,
1.349147,-1.221424061,6.155996019,,,
1.444049333,-1.221424061,6.20848583,,,
1.538951667,-1.221424061,6.260975641,,,
1.633854,-1.221424061,6.313465452,,,
1.728756333,-1.221424061,6.365955263,,,
1.823658667,-1.221424061,6.418445074,,,
1.918561,-1.221424061,6.470934885,,,
2.013463333,-1.221424061,6.523424696,,,
2.108365667,-1.221424061,6.575914507,,,
2.203268,-1.221424061,6.628404318,,,
2.298170333,-1.221424061,6.680894129,,,
2.393072667,-1.221424061,6.73338394,,,
2.487975,-1.221424061,6.785873751,,,
2.582877333,-1.221424061,6.838363562,,,
2.677779667,-1.221424061,6.890853373,,,
2.772682,-1.221424061,6.943343184,,,
2.867584333,-1.221424061,6.995832996,,,
2.962486667,-1.221424061,7.048322807,,,
3.057389,-1.221424061,7.100812618,,,
3.152291333,-1.221424061,7.153302429,,,
3.247193667,-1.221424061,7.20579224,,,
3.342096,-1.221424061,7.258282051,,,
3.436998333,-1.221424061,7.310771862,,,
3.531900667,-1.221424061,7.363261673,,,
3.626803,-1.221424061,7.415751484,,,
3.721705333,-1.221424061,7.468241295,,,
3.816607667,-1.221424061,7.520731106,,,
3.91151,-1.221424061,7.573220917,,,
4.006412333,-1.221424061,7.625710728,,,
4.101314667,-1.221424061,7.678200539,,,
4.196217,-1.221424061,7.73069035,,,
4.291119333,-1.221424061,7.783180161,,,
4.386021667,-1.221424061,7.835669972,,,
4.480924,-1.221424061,7.888159783,,,
4.575826333,-1.221424061,7.940649594,,,
4.670728667,-1.221424061,7.993139406,,,
4.765631,-1.221424061,8.045629217,,,
4.860533333,-1.221424061,8.098119028,,,
4.955435667,-1.221424061,8.150608839,,,
5.050338,-1.221424061,8.20309865,,,
5.145240333,-1.221424061,8.255588461,,,
5.240142667,-1.221424061,8.308078272,,,
5.335045,-1.221424061,8.360568083,,,
5.429947333,-1.221424061,8.413057894,,,
5.524849667,-1.221424061,8.465547705,,,
5.619752,-1.221424061,8.518037516,,,
5.714654333,-1.221424061,8.570527327,,,
5.809556667,-1.221424061,8.623017138,,,
5.904459,-1.221424061,8.675506949,,,
5.999361333,-1.221424061,8.72799676,,,
6.094263667,-1.221424061,8.780486571,,,
6.189166,-1.221424061,8.832976382,,,
6.284068333,-1.221424061,8.885466193,,,
6.378970667,-1.221424061,8.937956005,,,
6.473873,-1.221424061,8.990445816,,,
6.568775333,-1.221424061,9.042935627,,,
6.663677667,-1.221424061,9.095425438,,,
6.75858,-1.221424061,9.147915249,,,
6.853482333,-1.221424061,9.20040506,,,
6.948384667,-1.221424061,9.252894871,,,
7.043287,-1.221424061,9.305384682,,,
-2.352044,-1.138692919,4.082495602,,,
-2.257141667,-1.138692919,4.135251788,,,
-2.162239333,-1.138692919,4.188007973,,,
-2.067337,-1.138692919,4.240764159,,,
-1.972434667,-1.138692919,4.293520345,,,
-1.877532333,-1.138692919,4.346276531,,,
-1.78263,-1.138692919,4.399032716,,,
-1.687727667,-1.138692919,4.451788902,,,
-1.592825333,-1.138692919,4.504545088,,,
-1.497923,-1.138692919,4.557301274,,,
-1.403020667,-1.138692919,4.610057459,,,
-1.308118333,-1.138692919,4.662813645,,,
-1.213216,-1.138692919,4.715569831,,,
-1.118313667,-1.138692919,4.768326017,,,
-1.023411333,-1.138692919,4.821082202,,,
-0.928509,-1.138692919,4.873838388,,,
-0.833606667,-1.138692919,4.926594574,,,
-0.738704333,-1.138692919,4.97935076,,,
-0.643802,-1.138692919,5.032106945,,,
-0.548899667,-1.138692919,5.084863131,,,
-0.453997333,-1.138692919,5.137619317,,,
-0.359095,-1.138692919,5.190375502,,,
-0.264192667,-1.138692919,5.243131688,,,
-0.169290333,-1.138692919,5.295887874,,,
-0.074388,-1.138692919,5.34864406,,,
0.020514333,-1.138692919,5.401400245,,,
0.115416667,-1.138692919,5.454156431,,,
0.210319,-1.138692919,5.506912617,,,
0.305221333,-1.138692919,5.559668803,,,
0.400123667,-1.138692919,5.612424988,,,
0.495026,-1.138692919,5.665181174,,,
0.589928333,-1.138692919,5.71793736,,,
0.684830667,-1.138692919,5.770693546,,,
0.779733,-1.138692919,5.823449731,,,
0.874635333,-1.138692919,5.876205917,,,
0.969537667,-1.138692919,5.928962103,,,
1.06444,-1.138692919,5.981718289,,,
1.159342333,-1.138692919,6.034474474,,,
1.254244667,-1.138692919,6.08723066,,,
1.349147,-1.138692919,6.139986846,,,
1.444049333,-1.138692919,6.192743032,,,
1.538951667,-1.138692919,6.245499217,,,
1.633854,-1.138692919,6.298255403,,,
1.728756333,-1.138692919,6.351011589,,,
1.823658667,-1.138692919,6.403767775,,,
1.918561,-1.138692919,6.45652396,,,
2.013463333,-1.138692919,6.509280146,,,
2.108365667,-1.138692919,6.562036332,,,
2.203268,-1.138692919,6.614792518,,,
2.298170333,-1.138692919,6.667548703,,,
2.393072667,-1.138692919,6.720304889,,,
2.487975,-1.138692919,6.773061075,,,
2.582877333,-1.138692919,6.825817261,,,
2.677779667,-1.138692919,6.878573446,,,
2.772682,-1.138692919,6.931329632,,,
2.867584333,-1.138692919,6.984085818,,,
2.962486667,-1.138692919,7.036842004,,,
3.057389,-1.138692919,7.089598189,,,
3.152291333,-1.138692919,7.142354375,,,
3.247193667,-1.138692919,7.195110561,,,
3.342096,-1.138692919,7.247866747,,,
3.436998333,-1.138692919,7.300622932,,,
3.531900667,-1.138692919,7.353379118,,,
3.626803,-1.138692919,7.406135304,,,
3.721705333,-1.138692919,7.458891489,,,
3.816607667,-1.138692919,7.511647675,,,
3.91151,-1.138692919,7.564403861,,,
4.006412333,-1.138692919,7.617160047,,,
4.101314667,-1.138692919,7.669916232,,,
4.196217,-1.138692919,7.722672418,,,
4.291119333,-1.138692919,7.775428604,,,
4.386021667,-1.138692919,7.82818479,,,
4.480924,-1.138692919,7.880940975,,,
4.575826333,-1.138692919,7.933697161,,,
4.670728667,-1.138692919,7.986453347,,,
4.765631,-1.138692919,8.039209533,,,
4.860533333,-1.138692919,8.091965718,,,
4.955435667,-1.138692919,8.144721904,,,
5.050338,-1.138692919,8.19747809,,,
5.145240333,-1.138692919,8.250234276,,,
5.240142667,-1.138692919,8.302990461,,,
5.335045,-1.138692919,8.355746647,,,
5.429947333,-1.138692919,8.408502833,,,
5.524849667,-1.138692919,8.461259019,,,
5.619752,-1.138692919,8.514015204,,,
5.714654333,-1.138692919,8.56677139,,,
5.809556667,-1.138692919,8.619527576,,,
5.904459,-1.138692919,8.672283762,,,
5.999361333,-1.138692919,8.725039947,,,
6.094263667,-1.138692919,8.777796133,,,
6.189166,-1.138692919,8.830552319,,,
6.284068333,-1.138692919,8.883308505,,,
6.378970667,-1.138692919,8.93606469,,,
6.473873,-1.138692919,8.988820876,,,
6.568775333,-1.138692919,9.041577062,,,
6.663677667,-1.138692919,9.094333248,,,
6.75858,-1.138692919,9.147089433,,,
6.853482333,-1.138692919,9.199845619,,,
6.948384667,-1.138692919,9.252601805,,,
7.043287,-1.138692919,9.305357991,,,
-2.352044,-1.055961778,4.056097816,,,
-2.257141667,-1.055961778,4.109120377,,,
-2.162239333,-1.055961778,4.162142937,,,
-2.067337,-1.055961778,4.215165498,,,
-1.972434667,-1.055961778,4.268188058,,,
-1.877532333,-1.055961778,4.321210618,,,
-1.78263,-1.055961778,4.374233179,,,
-1.687727667,-1.055961778,4.427255739,,,
-1.592825333,-1.055961778,4.4802783,,,
-1.497923,-1.055961778,4.53330086,,,
-1.403020667,-1.055961778,4.586323421,,,
-1.308118333,-1.055961778,4.639345981,,,
-1.213216,-1.055961778,4.692368541,,,
-1.118313667,-1.055961778,4.745391102,,,
-1.023411333,-1.055961778,4.798413662,,,
-0.928509,-1.055961778,4.851436223,,,
-0.833606667,-1.055961778,4.904458783,,,
-0.738704333,-1.055961778,4.957481344,,,
-0.643802,-1.055961778,5.010503904,,,
-0.548899667,-1.055961778,5.063526464,,,
-0.453997333,-1.055961778,5.116549025,,,
-0.359095,-1.055961778,5.169571585,,,
-0.264192667,-1.055961778,5.222594146,,,
-0.169290333,-1.055961778,5.275616706,,,
-0.074388,-1.055961778,5.328639267,,,
0.020514333,-1.055961778,5.381661827,,,
0.115416667,-1.055961778,5.434684387,,,
0.210319,-1.055961778,5.487706948,,,
0.305221333,-1.055961778,5.540729508,,,
0.400123667,-1.055961778,5.593752069,,,
0.495026,-1.055961778,5.646774629,,,
0.589928333,-1.055961778,5.69979719,,,
0.684830667,-1.055961778,5.75281975,,,
0.779733,-1.055961778,5.805842311,,,
0.874635333,-1.055961778,5.858864871,,,
0.969537667,-1.055961778,5.911887431,,,
1.06444,-1.055961778,5.964909992,,,
1.159342333,-1.055961778,6.017932552,,,
1.254244667,-1.055961778,6.070955113,,,
1.349147,-1.055961778,6.123977673,,,
1.444049333,-1.055961778,6.177000234,,,
1.538951667,-1.055961778,6.230022794,,,
1.633854,-1.055961778,6.283045354,,,
1.728756333,-1.055961778,6.336067915,,,
1.823658667,-1.055961778,6.389090475,,,
1.918561,-1.055961778,6.442113036,,,
2.013463333,-1.055961778,6.495135596,,,
2.108365667,-1.055961778,6.548158157,,,
2.203268,-1.055961778,6.601180717,,,
2.298170333,-1.055961778,6.654203277,,,
2.393072667,-1.055961778,6.707225838,,,
2.487975,-1.055961778,6.760248398,,,
2.582877333,-1.055961778,6.813270959,,,
2.677779667,-1.055961778,6.866293519,,,
2.772682,-1.055961778,6.91931608,,,
2.867584333,-1.055961778,6.97233864,,,
2.962486667,-1.055961778,7.0253612,,,
3.057389,-1.055961778,7.078383761,,,
3.152291333,-1.055961778,7.131406321,,,
3.247193667,-1.055961778,7.184428882,,,
3.342096,-1.055961778,7.237451442,,,
3.436998333,-1.055961778,7.290474003,,,
3.531900667,-1.055961778,7.343496563,,,
3.626803,-1.055961778,7.396519124,,,
3.721705333,-1.055961778,7.449541684,,,
3.816607667,-1.055961778,7.502564244,,,
3.91151,-1.055961778,7.555586805,,,
4.006412333,-1.055961778,7.608609365,,,
4.101314667,-1.055961778,7.661631926,,,
4.196217,-1.055961778,7.714654486,,,
4.291119333,-1.055961778,7.767677047,,,
4.386021667,-1.055961778,7.820699607,,,
4.480924,-1.055961778,7.873722167,,,
4.575826333,-1.055961778,7.926744728,,,
4.670728667,-1.055961778,7.979767288,,,
4.765631,-1.055961778,8.032789849,,,
4.860533333,-1.055961778,8.085812409,,,
4.955435667,-1.055961778,8.13883497,,,
5.050338,-1.055961778,8.19185753,,,
5.145240333,-1.055961778,8.24488009,,,
5.240142667,-1.055961778,8.297902651,,,
5.335045,-1.055961778,8.350925211,,,
5.429947333,-1.055961778,8.403947772,,,
5.524849667,-1.055961778,8.456970332,,,
5.619752,-1.055961778,8.509992893,,,
5.714654333,-1.055961778,8.563015453,,,
5.809556667,-1.055961778,8.616038014,,,
5.904459,-1.055961778,8.669060574,,,
5.999361333,-1.055961778,8.722083134,,,
6.094263667,-1.055961778,8.775105695,,,
6.189166,-1.055961778,8.828128255,,,
6.284068333,-1.055961778,8.881150816,,,
6.378970667,-1.055961778,8.934173376,,,
6.473873,-1.055961778,8.987195937,,,
6.568775333,-1.055961778,9.040218497,,,
6.663677667,-1.055961778,9.093241057,,,
6.75858,-1.055961778,9.146263618,,,
6.853482333,-1.055961778,9.199286178,,,
6.948384667,-1.055961778,9.252308739,,,
7.043287,-1.055961778,9.305331299,,,
-2.352044,-0.973230636,4.029700031,,,
-2.257141667,-0.973230636,4.082988966,,,
-2.162239333,-0.973230636,4.136277901,,,
-2.067337,-0.973230636,4.189566836,,,
-1.972434667,-0.973230636,4.242855771,,,
-1.877532333,-0.973230636,4.296144706,,,
-1.78263,-0.973230636,4.349433641,,,
-1.687727667,-0.973230636,4.402722576,,,
-1.592825333,-0.973230636,4.456011512,,,
-1.497923,-0.973230636,4.509300447,,,
-1.403020667,-0.973230636,4.562589382,,,
-1.308118333,-0.973230636,4.615878317,,,
-1.213216,-0.973230636,4.669167252,,,
-1.118313667,-0.973230636,4.722456187,,,
-1.023411333,-0.973230636,4.775745122,,,
-0.928509,-0.973230636,4.829034057,,,
-0.833606667,-0.973230636,4.882322993,,,
-0.738704333,-0.973230636,4.935611928,,,
-0.643802,-0.973230636,4.988900863,,,
-0.548899667,-0.973230636,5.042189798,,,
-0.453997333,-0.973230636,5.095478733,,,
-0.359095,-0.973230636,5.148767668,,,
-0.264192667,-0.973230636,5.202056603,,,
-0.169290333,-0.973230636,5.255345538,,,
-0.074388,-0.973230636,5.308634474,,,
0.020514333,-0.973230636,5.361923409,,,
0.115416667,-0.973230636,5.415212344,,,
0.210319,-0.973230636,5.468501279,,,
0.305221333,-0.973230636,5.521790214,,,
0.400123667,-0.973230636,5.575079149,,,
0.495026,-0.973230636,5.628368084,,,
0.589928333,-0.973230636,5.681657019,,,
0.684830667,-0.973230636,5.734945954,,,
0.779733,-0.973230636,5.78823489,,,
0.874635333,-0.973230636,5.841523825,,,
0.969537667,-0.973230636,5.89481276,,,
1.06444,-0.973230636,5.948101695,,,
1.159342333,-0.973230636,6.00139063,,,
1.254244667,-0.973230636,6.054679565,,,
1.349147,-0.973230636,6.1079685,,,
1.444049333,-0.973230636,6.161257435,,,
1.538951667,-0.973230636,6.214546371,,,
1.633854,-0.973230636,6.267835306,,,
1.728756333,-0.973230636,6.321124241,,,
1.823658667,-0.973230636,6.374413176,,,
1.918561,-0.973230636,6.427702111,,,
2.013463333,-0.973230636,6.480991046,,,
2.108365667,-0.973230636,6.534279981,,,
2.203268,-0.973230636,6.587568916,,,
2.298170333,-0.973230636,6.640857852,,,
2.393072667,-0.973230636,6.694146787,,,
2.487975,-0.973230636,6.747435722,,,
2.582877333,-0.973230636,6.800724657,,,
2.677779667,-0.973230636,6.854013592,,,
2.772682,-0.973230636,6.907302527,,,
2.867584333,-0.973230636,6.960591462,,,
2.962486667,-0.973230636,7.013880397,,,
3.057389,-0.973230636,7.067169333,,,
3.152291333,-0.973230636,7.120458268,,,
3.247193667,-0.973230636,7.173747203,,,
3.342096,-0.973230636,7.227036138,,,
3.436998333,-0.973230636,7.280325073,,,
3.531900667,-0.973230636,7.333614008,,,
3.626803,-0.973230636,7.386902943,,,
3.721705333,-0.973230636,7.440191878,,,
3.816607667,-0.973230636,7.493480814,,,
3.91151,-0.973230636,7.546769749,,,
4.006412333,-0.973230636,7.600058684,,,
4.101314667,-0.973230636,7.653347619,,,
4.196217,-0.973230636,7.706636554,,,
4.291119333,-0.973230636,7.759925489,,,
4.386021667,-0.973230636,7.813214424,,,
4.480924,-0.973230636,7.866503359,,,
4.575826333,-0.973230636,7.919792295,,,
4.670728667,-0.973230636,7.97308123,,,
4.765631,-0.973230636,8.026370165,,,
4.860533333,-0.973230636,8.0796591,,,
4.955435667,-0.973230636,8.132948035,,,
5.050338,-0.973230636,8.18623697,,,
5.145240333,-0.973230636,8.239525905,,,
5.240142667,-0.973230636,8.29281484,,,
5.335045,-0.973230636,8.346103776,,,
5.429947333,-0.973230636,8.399392711,,,
5.524849667,-0.973230636,8.452681646,,,
5.619752,-0.973230636,8.505970581,,,
5.714654333,-0.973230636,8.559259516,,,
5.809556667,-0.973230636,8.612548451,,,
5.904459,-0.973230636,8.665837386,,,
5.999361333,-0.973230636,8.719126321,,,
6.094263667,-0.973230636,8.772415257,,,
6.189166,-0.973230636,8.825704192,,,
6.284068333,-0.973230636,8.878993127,,,
6.378970667,-0.973230636,8.932282062,,,
6.473873,-0.973230636,8.985570997,,,
6.568775333,-0.973230636,9.038859932,,,
6.663677667,-0.973230636,9.092148867,,,
6.75858,-0.973230636,9.145437802,,,
6.853482333,-0.973230636,9.198726738,,,
6.948384667,-0.973230636,9.252015673,,,
7.043287,-0.973230636,9.305304608,,,
-2.352044,-0.890499495,4.003302245,,,
-2.257141667,-0.890499495,4.056857555,,,
-2.162239333,-0.890499495,4.110412865,,,
-2.067337,-0.890499495,4.163968174,,,
-1.972434667,-0.890499495,4.217523484,,,
-1.877532333,-0.890499495,4.271078794,,,
-1.78263,-0.890499495,4.324634104,,,
-1.687727667,-0.890499495,4.378189414,,,
-1.592825333,-0.890499495,4.431744723,,,
-1.497923,-0.890499495,4.485300033,,,
-1.403020667,-0.890499495,4.538855343,,,
-1.308118333,-0.890499495,4.592410653,,,
-1.213216,-0.890499495,4.645965963,,,
-1.118313667,-0.890499495,4.699521272,,,
-1.023411333,-0.890499495,4.753076582,,,
-0.928509,-0.890499495,4.806631892,,,
-0.833606667,-0.890499495,4.860187202,,,
-0.738704333,-0.890499495,4.913742512,,,
-0.643802,-0.890499495,4.967297822,,,
-0.548899667,-0.890499495,5.020853131,,,
-0.453997333,-0.890499495,5.074408441,,,
-0.359095,-0.890499495,5.127963751,,,
-0.264192667,-0.890499495,5.181519061,,,
-0.169290333,-0.890499495,5.235074371,,,
-0.074388,-0.890499495,5.28862968,,,
0.020514333,-0.890499495,5.34218499,,,
0.115416667,-0.890499495,5.3957403,,,
0.210319,-0.890499495,5.44929561,,,
0.305221333,-0.890499495,5.50285092,,,
0.400123667,-0.890499495,5.556406229,,,
0.495026,-0.890499495,5.609961539,,,
0.589928333,-0.890499495,5.663516849,,,
0.684830667,-0.890499495,5.717072159,,,
0.779733,-0.890499495,5.770627469,,,
0.874635333,-0.890499495,5.824182779,,,
0.969537667,-0.890499495,5.877738088,,,
1.06444,-0.890499495,5.931293398,,,
1.159342333,-0.890499495,5.984848708,,,
1.254244667,-0.890499495,6.038404018,,,
1.349147,-0.890499495,6.091959328,,,
1.444049333,-0.890499495,6.145514637,,,
1.538951667,-0.890499495,6.199069947,,,
1.633854,-0.890499495,6.252625257,,,
1.728756333,-0.890499495,6.306180567,,,
1.823658667,-0.890499495,6.359735877,,,
1.918561,-0.890499495,6.413291186,,,
2.013463333,-0.890499495,6.466846496,,,
2.108365667,-0.890499495,6.520401806,,,
2.203268,-0.890499495,6.573957116,,,
